baselined_p1_scores,baselined_p2_scores,baselined_p3_scores,original_dialog_p1,original_dialog_p2,original_dialog_p3
-3.8789801386883482,0.32533156871795654,-0.1817917823791504,0.0015299530932679772,1.4391781091690063,1.9678542613983154
0.37325096130371094,0.8326098918914795,-0.07079458236694336,10.302897453308105,2.9164645671844482,1.0262982845306396
1.9137825965881348,0.9516088962554932,-0.19223365187644958,5.691444396972656,3.3128902912139893,0.43022671341896057
-3.0374693870544434,-3.0255675315856934,0.013701200485229492,1.6477651596069336,1.6477651596069336,2.8762741088867188
-8.917523039504886,-3.1742060780525208,0.04584670066833496,0.01585613377392292,0.8318106532096863,3.5537590980529785
-3.6142666280502453,-2.95042884349823,0.06517267227172852,0.0012869894271716475,0.5549694299697876,2.4180219173431396
-3.5170961022377014,-2.668069303035736,-0.21732211112976074,0.48511070013046265,0.5375047326087952,2.4086148738861084
-4.694453860982321,-2.4548836648464203,-0.07863926887512207,0.0011147005716338754,0.43022671341896057,1.9214293956756592
0.5842180252075195,-1.6673167943954468,-0.04113507270812988,5.787176609039307,1.3230518102645874,1.2247744798660278
-1.580580234527588,-1.389872431755066,0.0407407283782959,4.394047260284424,1.7617653608322144,1.3577688932418823
-5.004499673843384,-1.3461674451828003,0.08473289012908936,2.8098666667938232,1.8927780389785767,1.4026367664337158
-8.636970068328083,-1.3243634700775146,0.08495724201202393,0.00800082553178072,1.6833560466766357,1.443778395652771
-6.081795394420624,-1.411203384399414,0.07013142108917236,0.722588837146759,1.5872793197631836,0.6665045022964478
-3.328707695007324,-0.6744042634963989,0.09143444895744324,0.9704351425170898,1.5312024354934692,0.2887687683105469
-2.899812638759613,-2.6379677653312683,-0.042760610580444336,0.6909261345863342,0.6909261345863342,2.636543035507202
-4.748198036104441,-2.8378078639507294,-0.075653076171875,0.01697206124663353,0.35394909977912903,3.617478132247925
-3.036094714421779,0.23545342165743932,-0.21303486824035645,0.001328896265476942,0.2364090234041214,2.523599863052368
-3.7656432390213013,0.31665925681591034,-0.0754709243774414,0.7337082624435425,0.36073383688926697,2.6233439445495605
-3.8942055061343126,0.2604154869914055,-0.1439075469970703,0.0009084388730116189,0.2887687683105469,1.9086601734161377
-4.757933139801025,0.41173452138900757,-0.3372800946235657,3.798215389251709,0.8736765384674072,0.6399760246276855
-5.043591141700745,0.4129543602466583,-0.3350442349910736,1.076090693473816,0.9025928378105164,0.34646812081336975
-1.7362589836120605,-0.28276288509368896,0.11701345443725586,2.3475794792175293,1.0832161903381348,1.5561026334762573
-1.8068137168884277,-0.49932682514190674,0.04311692714691162,4.027007102966309,1.410304069519043,1.0569478273391724
-1.0388908386230469,-5.900258302688599,0.014957666397094727,7.995519638061523,2.0688254833221436,1.1901180744171143
4.065435886383057,-6.2111992835998535,-0.04286372661590576,10.76803207397461,2.8596625328063965,1.1260370016098022
-1.571394443511963,-5.350526571273804,-0.11009037494659424,5.8953447341918945,3.112635850906372,0.7830896973609924
-6.6954474449157715,-4.628229379653931,-0.06099057197570801,4.061893939971924,3.1856558322906494,0.5976958870887756
-2.058833599090576,-4.087665319442749,-0.04020345211029053,5.302114486694336,3.3368313312530518,0.6179014444351196
-1.4054359793663025,-3.1829302310943604,-0.0658799409866333,0.8287716507911682,3.169623613357544,0.273309588432312
-1.9615936577320099,-2.293150693178177,0.03386187553405762,0.3603784739971161,0.3603784739971161,2.5031092166900635
-5.310839224606752,-2.3074025362730026,-0.04667973518371582,0.015140961855649948,0.18775971233844757,3.607619524002075
-2.9742829182650894,-2.2316862791776657,-0.10536909103393555,0.001143040368333459,0.125554159283638,2.587632656097412
-3.3700514435768127,-1.9465454518795013,-0.19559288024902344,0.9885639548301697,0.3413065969944,2.4625840187072754
-4.063544550910592,-1.9027105569839478,-0.0868304967880249,0.001321515068411827,0.273309588432312,1.8961747884750366
-4.362871170043945,-1.1730674505233765,0.08371686935424805,5.255467414855957,1.103669285774231,0.8552786111831665
-8.682261943817139,-0.9514362812042236,0.05426338315010071,2.2797951698303223,1.2716872692108154,0.4682784974575043
2.452956199645996,-0.1803288459777832,0.054086118936538696,10.598251342773438,2.4375076293945312,0.4984005391597748
-3.450939178466797,1.591620773077011,-0.07462835311889648,1.8429617881774902,1.8429617881774902,2.632571220397949
-5.549834592267871,0.8062016814947128,-0.09128832817077637,0.016626017168164253,0.9297942519187927,3.5052273273468018
-3.648358587990515,0.5435548350214958,-0.2626056671142578,0.0012950851814821362,0.6202945113182068,2.3836066722869873
-4.652546763420105,0.46900574862957,-0.06264853477478027,0.6302472352981567,0.6227827668190002,2.6010029315948486
-2.3161502107977867,0.36240577697753906,-0.13858234882354736,0.0008716359734535217,0.4984005391597748,1.8366329669952393
-4.743350028991699,0.24679255485534668,-0.03979074954986572,5.45352840423584,1.324255108833313,0.8448066711425781
-8.262873977422714,-0.2611103057861328,-0.07891145348548889,0.4252096712589264,1.1958200931549072,0.3676277697086334
-1.6375620365142822,-0.10487031936645508,-0.228504478931427,1.6089560985565186,1.2474620342254639,0.22855854034423828
-3.919571876525879,-6.227620601654053,0.2152392864227295,0.5761370658874512,0.5761370658874512,2.7164740562438965
-5.468315416947007,-4.24187770485878,0.06845736503601074,0.008687203750014305,0.292412132024765,3.66436505317688
-3.4172742003574967,-3.200047805905342,-0.055075883865356445,0.0012631779536604881,0.19536249339580536,2.6110777854919434
-3.927636742591858,-2.5997038781642914,-0.2459850311279297,0.555620551109314,0.2854270040988922,2.4837918281555176
-4.160079590859823,-2.188049793243408,-0.14659786224365234,0.0010846928926184773,0.22855854034423828,1.8820364475250244
-0.5067286491394043,-1.590089201927185,-0.0400676429271698,5.665951728820801,1.1347907781600952,0.4976743757724762
-2.6733267307281494,-1.4110798835754395,-0.16543591022491455,1.6103336811065674,1.2027254104614258,0.9285006523132324
-5.593790531158447,-1.213442087173462,-0.07172286510467529,3.131743907928467,1.4438526630401611,0.9751924276351929
2.569464683532715,-3.020998001098633,-0.07026481628417969,7.1599040031433105,2.0789694786071777,0.6548216342926025
-2.0191173553466797,-2.4952123165130615,-0.030241727828979492,4.297994136810303,2.3008720874786377,1.358994483947754
-6.294073581695557,-1.6327276229858398,-0.03859305381774902,2.165557384490967,2.2885706424713135,0.7862769365310669
-5.0108137130737305,-1.9019806385040283,0.03488659858703613,4.558411598205566,2.4777262210845947,2.0344901084899902
4.195533752441406,7.39858865737915,0.03439593315124512,9.587430953979492,9.587430953979492,2.6180357933044434
-7.526140179485083,2.815698266029358,0.04948592185974121,0.014082465320825577,4.800756931304932,3.575881242752075
-3.3080674004741013,1.3876869678497314,-0.014261245727539062,0.0011614966206252575,3.2008917331695557,2.5028624534606934
-5.813949704170227,0.8035744428634644,0.009403228759765625,0.5688184499740601,2.5428733825683594,2.650860548019409
-4.618892293190584,0.4198019504547119,-0.157484769821167,0.0009569118265062571,2.0344901084899902,1.9246091842651367
-3.629611015319824,0.6287451982498169,-0.09307605028152466,4.932332992553711,2.5174639225006104,0.7410430908203125
-1.0573794841766357,-1.398435354232788,0.08920931816101074,3.162226915359497,3.162226915359497,2.5832135677337646
-6.507473554462194,-1.4626578092575073,0.11700749397277832,0.010057840496301651,1.5861424207687378,3.538954496383667
-4.423573307925835,-1.2265256643295288,0.11873149871826172,0.0013315153773874044,1.0578721761703491,2.186615467071533
-4.774358749389648,-1.0598143339157104,-0.27304530143737793,0.530489444732666,0.926026463508606,2.4636716842651367
-4.711378951906227,-0.9114998579025269,-0.08369147777557373,0.0011096993694081903,0.7410430908203125,1.8518441915512085
-1.9166648387908936,-1.0143429040908813,-0.11297738552093506,3.249913454055786,1.159188151359558,1.0231120586395264
-3.0344138145446777,-2.0446252822875977,-0.2675137519836426,2.9008355140686035,1.4079949855804443,1.0663211345672607
-4.388002514839172,-1.1830748319625854,-0.22642982006072998,1.4288452863693237,1.410601258277893,1.244777798652649
-8.021495342254639,-1.826823115348816,-0.09016269445419312,3.368643283843994,1.6281615495681763,0.48299187421798706
-0.41147613525390625,-1.8699872493743896,-0.10819154977798462,5.446619987487793,2.01000714302063,0.7165123224258423
-0.1616220474243164,-2.0224223136901855,-0.04492807388305664,6.838789939880371,2.4489874839782715,0.3678464889526367
-7.56779944896698,-1.6372334957122803,-0.039090678095817566,1.6730691194534302,2.3843276500701904,0.1896020472049713
-0.4638805389404297,-1.2834103107452393,0.0161479189991951,2.3358068466186523,2.3805952072143555,0.10751049220561981
-5.292943716049194,-0.946979284286499,0.04248642921447754,0.28560757637023926,0.28560757637023926,2.7694506645202637
-6.474063792265952,-0.9266467839479446,0.0659477710723877,0.014053902588784695,0.14983074367046356,3.739917755126953
-5.565310745150782,-0.8654017671942711,0.12252426147460938,0.0011174393584951758,0.10025963932275772,2.8709716796875
-5.581977874040604,-0.7495262026786804,0.02782917022705078,0.2354097068309784,0.13404715061187744,2.5635905265808105
-4.7679937846260145,-0.6940106302499771,0.031931161880493164,0.0013638966483995318,0.10751049220561981,1.7778682708740234
0.17902898788452148,-0.03170865774154663,0.014810144901275635,5.278016567230225,0.9692614674568176,0.5381099581718445
-1.3194564580917358,0.023164987564086914,-0.12422245740890503,1.6736034154891968,1.069881796836853,0.26562410593032837
-2.8316314220428467,-5.160484552383423,0.032163143157958984,0.6975371837615967,0.6975371837615967,2.525319814682007
-7.155594871379435,-3.5617410242557526,0.0014412403106689453,0.0131310960277915,0.3553341329097748,3.6930489540100098
-6.228603670257144,-2.67403781414032,-0.06923294067382812,0.0010444429935887456,0.2372375726699829,2.6194920539855957
-4.007213532924652,-2.1576268672943115,-0.24427103996276855,0.6151686310768127,0.33172035217285156,2.4749398231506348
-3.3945128252962604,-1.8329679369926453,-0.10243010520935059,0.0012391278287395835,0.26562410593032837,1.7156240940093994
-3.503169059753418,-8.75049602985382,-0.06007051467895508,8.521190643310547,1.6415518522262573,1.2729647159576416
2.1914315223693848,4.433325529098511,0.21719670295715332,6.157904148101807,6.157904148101807,3.066818952560425
-4.797986209392548,1.5568268299102783,0.023433446884155273,0.004404842853546143,3.0811545848846436,3.6628403663635254
-4.473773702979088,0.6895842552185059,0.1790754795074463,0.001077905297279358,2.054462432861328,2.4990382194519043
-5.121179893612862,0.28120970726013184,-0.043593406677246094,0.20049969851970673,1.5909717082977295,2.6050548553466797
-4.222539625421632,0.07588136196136475,-0.14217567443847656,0.0009367844904772937,1.2729647159576416,1.731837511062622
-4.801382541656494,0.29661643505096436,-0.3919234573841095,4.536712169647217,1.816922664642334,0.44460687041282654
-2.4039727449417114,0.2087569236755371,-0.6190718561410904,0.9785150289535522,1.6971501111984253,0.18731020390987396
-3.4057589173316956,-3.919903576374054,0.180131196975708,0.5036241412162781,0.5036241412162781,2.7153890132904053
-5.068888759706169,-1.9591257274150848,0.07619261741638184,0.006540203001350164,0.2550821602344513,3.743220567703247
-4.536481296061538,-1.3341271877288818,-0.21897077560424805,0.0010114560136571527,0.17039191722869873,2.7430241107940674
-3.612611770629883,-1.072829693555832,-0.15862345695495605,0.4240422248840332,0.23380449414253235,2.4899508953094482
-3.7424842664040625,-0.8728050142526627,-0.07604479789733887,0.0013330630026757717,0.18731020390987396,1.8545687198638916
-1.2929134368896484,-1.0976285934448242,-0.15262609720230103,8.813803672790527,1.6250591278076172,0.5157373547554016
-2.0687332153320312,-1.0768200159072876,-0.20206362009048462,2.698028564453125,1.778340458869934,0.8016569018363953
-3.0326285362243652,-1.1384329795837402,-0.1194133460521698,4.657429218292236,2.1382265090942383,0.4672071039676666
-2.915539264678955,1.8868631720542908,0.32665181159973145,2.2692155838012695,2.2692155838012695,2.901339054107666
-7.188239518087357,0.8879460096359253,0.0378270149230957,0.007307585794478655,1.1382615566253662,3.6517868041992188
-4.036580019397661,0.5717847347259521,0.2436819076538086,0.001029080944135785,0.7591840624809265,2.7959799766540527
-6.303665407001972,0.37455298006534576,-0.1143958568572998,0.057294122874736786,0.583711564540863,2.5125370025634766
-4.021488658734597,0.29170599579811096,-0.06263375282287598,0.0011892396723851562,0.4672071039676666,1.5395381450653076
-4.3555908203125,0.048679471015930176,-0.12699425220489502,4.827798843383789,1.1939724683761597,0.8002166748046875
-1.5639724731445312,-1.6544055938720703,0.12462615966796875,2.9080677032470703,2.9080677032470703,2.824434518814087
-5.493868692778051,-2.590326189994812,0.08709335327148438,0.004107610322535038,1.4560877084732056,3.6607887744903564
-5.844760983018205,-2.6688011288642883,-0.017894506454467773,0.0011695933062583208,0.9711150527000427,2.573734760284424
-6.0024718046188354,-2.420927882194519,-0.16502857208251953,1.0866729021072388,0.9999996423721313,2.4981675148010254
-5.196093313163146,-2.3273003101348877,-0.08585584163665771,0.0010845737997442484,0.8002166748046875,1.6632051467895508
0.2236309051513672,-1.5653077363967896,-0.16150164604187012,7.305844306945801,1.8844879865646362,0.6028627157211304
0.12776756286621094,-1.484116792678833,0.06166374683380127,2.07833194732666,1.912179946899414,0.15407533943653107
-5.6755742728710175,-1.709205001592636,-0.09816813468933105,0.2313542664051056,0.2313542664051056,2.5416133403778076
-5.370212737470865,-1.742066577076912,-0.006403684616088867,0.009877022355794907,0.1206156462430954,3.6493117809295654
-3.920568464905955,-1.7134864032268524,0.06005549430847168,0.0011947167804464698,0.08080866932868958,2.8459229469299316
-4.13279914855957,-1.5972019135951996,-0.0027856826782226562,0.5269632339477539,0.19234731793403625,2.5382187366485596
-3.3392473567510024,-1.5588674992322922,0.0023822784423828125,0.0009873997187241912,0.15407533943653107,1.761106252670288
-3.396246910095215,-0.7258973121643066,0.024660080671310425,6.440487861633301,1.2018107175827026,0.46242204308509827
-2.8557283878326416,-0.7547918558120728,-0.21371527016162872,1.1920440196990967,1.2004154920578003,0.18431662023067474
0.053154945373535156,-0.05166268348693848,0.13414156436920166,8.541787147521973,2.118086814880371,0.7229083180427551
-4.627930402755737,-0.04679083824157715,0.15267139673233032,2.6933677196502686,2.1820068359375,0.6809309720993042
-3.809231996536255,0.05984330177307129,0.13847863674163818,3.694603681564331,2.333266496658325,1.182291865348816
-4.468498945236206,0.03228592872619629,0.17224884033203125,2.2636778354644775,2.3269402980804443,1.3483973741531372
-5.668949276208878,-0.08702445030212402,0.26457202434539795,0.4816940724849701,2.1731696128845215,1.0512685775756836
-2.844350814819336,0.059181928634643555,0.2410474419593811,5.195710182189941,2.405672788619995,1.0686662197113037
-4.452328205108643,0.1006920337677002,0.31490814685821533,3.0129036903381348,2.4490466117858887,1.6390011310577393
-0.2328052520751953,0.2508533000946045,0.228709876537323,6.0381622314453125,2.6883208751678467,0.9323061108589172
-4.5659449100494385,0.16229534149169922,0.1320686638355255,1.098691701889038,2.5889689922332764,0.47852522134780884
-4.064807273447514,-2.651759959757328,0.0020160675048828125,0.08239569514989853,0.08239569514989853,2.449340343475342
-5.953028992749751,-2.224670734256506,-0.06691384315490723,0.009745283983647823,0.046070490032434464,3.6802284717559814
-3.3954141713911667,-1.9187131077051163,-0.060446739196777344,0.0009109399979934096,0.03101716935634613,2.786543369293213
-4.554250717163086,-1.301626980304718,-0.031780242919921875,2.298055648803711,0.5977768301963806,2.3682620525360107
-5.012429794995114,0.47763738717185333,0.016809821128845215,0.0015186455566436052,0.47852522134780884,1.9419082403182983
-3.5776970386505127,-1.4095937013626099,-0.013788878917694092,3.749603509902954,1.0237048864364624,0.4006505012512207
-1.7391645908355713,-0.9259839057922363,-0.0045455098152160645,2.080737829208374,1.1747095584869385,0.3013818860054016
-1.6043848991394043,-0.9833110570907593,-0.04923689365386963,2.8196263313293457,1.3803242444992065,1.182766079902649
1.019688606262207,1.8304684162139893,0.05783271789550781,5.57632303237915,5.57632303237915,3.2888941764831543
-6.549264482455328,-0.8119914531707764,0.04833722114562988,0.002206274075433612,2.789264678955078,3.6972267627716064
-4.2617998195346445,-1.6034725904464722,0.07506990432739258,0.0009837078396230936,1.8598376512527466,2.7637839317321777
-2.10426265001297,0.523235023021698,-0.03686046600341797,0.33345431089401245,1.4782418012619019,2.578732967376709
-3.7462214379338548,0.7267919778823853,-0.10659515857696533,0.0008629412623122334,1.182766079902649,1.580039620399475
-4.20351505279541,-1.0558257102966309,0.0881149172782898,6.13832950592041,2.0086934566497803,0.7073076963424683
-3.561472713947296,-0.7022652626037598,-0.21619746088981628,0.7055570483207703,1.82253098487854,0.31002750992774963
-2.9319941997528076,-2.157341957092285,0.14653277397155762,0.7409474849700928,0.7409474849700928,2.6781373023986816
-5.8211660189554095,-1.9526137113571167,0.05052304267883301,0.0061860280111432076,0.37356674671173096,3.7646961212158203
-3.9877906409092247,-1.690610945224762,-0.12790131568908691,0.0009097489528357983,0.2493477463722229,2.682227373123169
-2.1062697768211365,-1.5114318132400513,-0.09548187255859375,0.8006632924079895,0.38717663288116455,2.4400229454040527
-2.381965111941099,0.30878481024410576,-0.12217330932617188,0.0014310367405414581,0.31002750992774963,1.8315536975860596
-0.18352127075195312,-2.4169344902038574,-0.3913264870643616,5.350031852722168,1.1500282287597656,0.6632129549980164
2.3853647708892822,-2.2899428606033325,-0.0414758175611496,4.032249450683594,1.5617741346359253,0.23863188922405243
-2.421754837036133,-1.259221076965332,-0.16481733322143555,6.001735687255859,2.116769313812256,0.21312275528907776
-3.8299588561058044,-2.3205592036247253,0.17303466796875,0.8119669556617737,0.8119669556617737,3.013322353363037
-5.843856021296233,-2.410936176776886,-0.03932642936706543,0.005921677220612764,0.408944308757782,3.6196956634521484
-5.213951928075403,-2.2919661104679108,0.10611844062805176,0.0009585791267454624,0.27294906973838806,2.605803966522217
-4.874447211623192,-2.100504368543625,-0.02407383918762207,0.24577774107456207,0.26615622639656067,2.5351507663726807
-3.202807557885535,-1.9746797978878021,-0.014029860496520996,0.0009888288332149386,0.21312275528907776,1.9842853546142578
-7.394068956375122,-1.5957870483398438,-0.1144832968711853,3.9557931423187256,0.8369011878967285,0.7945302724838257
-3.0289560556411743,-1.5101534128189087,-0.5341892689466476,0.5459743738174438,0.7953401803970337,0.16135062277317047
-0.03503227233886719,-1.4383587837219238,0.13265085220336914,3.2786026000976562,1.105747938156128,1.2763421535491943
-4.393673896789551,-1.2550420761108398,0.19881248474121094,3.481614112854004,1.3697330951690674,1.2632882595062256
-5.8644914627075195,-1.146660566329956,0.09860718250274658,2.9349660873413086,1.5262563228607178,1.0810787677764893
3.285951852798462,-0.812368631362915,0.1305227279663086,6.803507328033447,2.0060064792633057,0.6374280452728271
-1.6242008209228516,-0.691230058670044,0.09377336502075195,4.037993431091309,2.1753387451171875,0.7466844916343689
-1.3880267143249512,-0.6345632076263428,0.08404964208602905,5.190968990325928,2.4073102474212646,0.8486040830612183
-0.8929123878479004,-0.6122550964355469,0.09352827072143555,3.897765636444092,2.5137712955474854,1.4217031002044678
-7.585526347160339,-0.6063835620880127,0.0803990364074707,1.6617966890335083,2.4569733142852783,1.2423899173736572
-4.325325608253479,-0.5707614421844482,0.061586737632751465,1.3636082410812378,2.3886380195617676,1.9066623449325562
-6.233374118804932,-0.42939329147338867,0.07658839225769043,4.617320537567139,2.5197370052337646,1.6532659530639648
-9.082620359957218,-0.4624624252319336,0.050584375858306885,0.09967639297246933,2.385289192199707,0.7363340258598328
-6.023930072784424,-0.5169939994812012,-0.09424939751625061,1.1306548118591309,2.319255828857422,0.27508145570755005
-5.162023365497589,-5.540715992450714,-0.004009723663330078,0.5020810961723328,0.5020810961723328,2.448612928390503
-4.429006198421121,-4.611396998167038,-0.07195258140563965,0.016795536503195763,0.25943830609321594,3.646209239959717
-4.081801931781229,-3.879466697573662,-0.10201454162597656,0.000892121868673712,0.17325623333454132,2.6936309337615967
-4.886586010456085,-0.42024916410446167,-0.1644885540008545,0.8542043566703796,0.3434932827949524,2.414745807647705
-4.756814078311436,-0.10091021656990051,-0.049939870834350586,0.001434250851161778,0.27508145570755005,2.0860800743103027
-3.218034267425537,-1.3733457326889038,-0.0684974193572998,7.758183002471924,1.522265076637268,0.612005352973938
-2.232614517211914,-1.014163851737976,-0.0042158812284469604,1.1419086456298828,1.4679285287857056,0.20622935891151428
-6.012539863586426,-0.9796415567398071,-0.013535067439079285,4.080550193786621,1.7945061922073364,0.04189181700348854
-5.132951810956001,-2.8029959946870804,0.26304125785827637,0.17283527553081512,0.17283527553081512,3.4546120166778564
-7.692194303264841,-2.7908212691545486,0.014764785766601562,0.0032250082585960627,0.088030144572258,3.652768611907959
-3.3704222808009945,0.05813231354113668,0.1675879955291748,0.0008879532688297331,0.05898274853825569,2.871516704559326
-8.45134087651968,-0.1847919002175331,-0.0200958251953125,0.031353749334812164,0.052075497806072235,2.53286075592041
-4.029985143919475,-0.10737983509898186,-0.1222677230834961,0.0011570908827707171,0.04189181700348854,2.0932068824768066
-2.9463071823120117,-0.7456991076469421,0.30026547610759735,4.85722541809082,0.8444474339485168,0.4922671914100647
-5.257537126541138,-3.7100446224212646,-0.13636517524719238,0.5613744258880615,0.5613744258880615,2.6974937915802
-6.598148320103064,-3.835103154182434,-0.020450592041015625,0.003229167079553008,0.28230178356170654,3.6706976890563965
-4.074910078081302,0.18796652485616505,0.1338663101196289,0.0010100268991664052,0.1885378509759903,2.72697114944458
-5.841982483863831,-0.6009534001350403,-0.1459643840789795,1.8948692083358765,0.6151207089424133,2.4707372188568115
-5.410076624539215,-0.3189978003501892,-0.02297210693359375,0.0008530553313903511,0.4922671914100647,2.0072624683380127
-0.7975378036499023,-0.4049391746520996,-0.014824628829956055,4.670488357543945,1.188637375831604,0.4985578656196594
-2.4992892742156982,-0.5654186010360718,-0.14782476425170898,2.2368147373199463,1.3383769989013672,1.1559163331985474
1.1960334777832031,-0.8071987628936768,-0.31594789028167725,9.240894317626953,2.3261916637420654,0.8707321882247925
0.5287532806396484,-0.8269870281219482,-0.23010313510894775,5.815759658813477,2.713921546936035,1.000657558441162
