p1,p2,p3
0.006037924438714981,3.504302740097046,3.2778637409210205
6.487002372741699,3.538586378097534,2.8800559043884277
1.3313210010528564,3.5135037899017334,2.8534061908721924
9.873453140258789,3.5849640369415283,2.7347912788391113
10.596179008483887,3.6628665924072266,2.2278313636779785
2.695188045501709,3.6522326469421387,2.456660747528076
7.489202499389648,3.693938970565796,2.997189521789551
4.252569198608398,3.6999456882476807,2.739332675933838
4.160878658294678,3.7048492431640625,2.282712459564209
1.1334885358810425,3.6777822971343994,2.2754175662994385
5.241647720336914,3.6940724849700928,2.791358470916748
3.615673065185547,3.6932642459869385,3.145918130874634
0.25738152861595154,3.6582043170928955,3.0520730018615723
4.626169204711914,3.6679816246032715,2.695305585861206
0.3963589370250702,3.635265588760376,2.060889720916748
1.3014980554580688,3.61215877532959,1.3538352251052856
0.18265214562416077,0.18265214562416077,2.7464723587036133
0.016267186030745506,0.09945966303348541,3.6343154907226562
0.0018109364900738,0.06691008806228638,2.3771352767944336
1.027138590812683,0.30696719884872437,2.2785425186157227
0.005484533961862326,0.2466706782579422,2.307483196258545
7.277622222900391,1.418496012687683,2.1511569023132324
1.0333988666534424,1.363482117652893,3.5271224975585938
3.742973804473877,1.6609184741973877,1.848088264465332
1.2630048990249634,1.6167058944702148,2.0548222064971924
0.38228464126586914,1.493263840675354,1.5443997383117676
0.034045085310935974,0.034045085310935974,2.7657227516174316
0.008553417399525642,0.021299250423908234,3.9268767833709717
0.0012366274604573846,0.014611709862947464,3.1022260189056396
0.10560611635446548,0.037360310554504395,2.728684902191162
0.004270956851541996,0.03074244037270546,2.8505637645721436
1.0168819427490234,0.19509901106357574,2.9729347229003906
0.12041594833135605,0.18443000316619873,3.442596912384033
3.0219228267669678,0.539116621017456,2.2617027759552
0.23330889642238617,0.5051379799842834,2.4644992351531982
8.13055419921875,1.2676795721054077,3.338291645050049
0.28075945377349854,1.1779595613479614,3.1229071617126465
5.010185718536377,1.4973117113113403,2.7938828468322754
3.6099681854248047,1.6598237752914429,2.79129958152771
3.9623970985412598,1.8242932558059692,3.363797426223755
5.3653082847595215,2.060360908508301,3.5948328971862793
0.015015550889074802,1.932529330253601,2.557152509689331
3.5997512340545654,2.0306010246276855,2.1315548419952393
0.6877711415290833,1.9559996128082275,1.7360461950302124
0.02041272632777691,0.02041272632777691,2.760805368423462
0.010402624495327473,0.015407675877213478,3.9378743171691895
0.0009335688664577901,0.010582973249256611,2.7001421451568604
1.0438237190246582,0.26889315247535706,2.4546380043029785
0.0038386720698326826,0.21588225662708282,2.4703152179718018
3.8446502685546875,0.8206769824028015,2.598349094390869
4.359957695007324,1.3262884616851807,2.403550386428833
0.21929791569709778,1.1879147291183472,1.684626579284668
0.03672023117542267,0.03672023117542267,2.8155295848846436
0.004821223206818104,0.0207707267254591,3.930199146270752
0.0011788808042183518,0.014240111224353313,2.904782772064209
0.22569385170936584,0.0671035498380661,2.75300669670105
0.002593251410871744,0.05420149117708206,2.727116107940674
7.653421878814697,1.3207381963729858,2.252612352371216
1.7980831861495972,1.388930320739746,2.4220292568206787
0.7695960998535156,1.3115135431289673,2.35491681098938
9.398180961608887,2.2100322246551514,2.95115065574646
5.270506858825684,2.5160796642303467,3.9911484718322754
0.004540490917861462,2.2877581119537354,4.036777496337891
0.005929024890065193,2.0976057052612305,2.783022403717041
5.707705497741699,2.375305652618408,2.7037789821624756
2.976839065551758,2.4182722568511963,3.007441520690918
10.20040512084961,2.9370810985565186,2.461336851119995
5.781164646148682,3.1148364543914795,3.1228277683258057
2.1339023113250732,3.0571346282958984,2.925844669342041
4.890913486480713,3.159011125564575,2.766469955444336
0.6282951235771179,3.025815725326538,3.249912977218628
0.9390591382980347,2.921477794647217,3.2040035724639893
3.6212124824523926,2.954798460006714,3.791421413421631
2.148041009902954,2.91812801361084,3.5160248279571533
0.12695923447608948,2.7967727184295654,3.290546417236328
1.8853636980056763,2.7587974071502686,3.532322406768799
1.2721534967422485,2.699331760406494,3.75036358833313
5.699042320251465,2.814704656600952,3.200833559036255
3.034754753112793,2.82285475730896,3.3592841625213623
3.6330368518829346,2.851789712905884,3.297123432159424
0.28174567222595215,2.7631676197052,2.716454029083252
6.7322564125061035,2.89547061920166,2.3066954612731934
4.676553726196289,2.952925205230713,3.083970785140991
6.546022891998291,3.06520938873291,2.8742141723632812
3.639355421066284,3.0826077461242676,2.989461660385132
0.6269051432609558,3.010380983352661,3.3920974731445312
5.096665382385254,3.069988965988159,3.321620464324951
6.4995245933532715,3.1652538776397705,2.9032952785491943
0.6805915832519531,3.0981009006500244,4.43238639831543
0.8962147235870361,3.040156602859497,3.4402949810028076
0.9403889179229736,2.986316442489624,3.220000743865967
0.5480730533599854,2.9253602027893066,2.369622230529785
5.77731990814209,2.994920253753662,3.2767562866210938
3.9894018173217773,3.0185983180999756,3.3183422088623047
1.406266689300537,2.981102228164673,3.213481903076172
2.9852805137634277,2.9811973571777344,3.3104472160339355
3.8649497032165527,3.000836133956909,2.886579751968384
0.6266522407531738,2.949223756790161,3.0924293994903564
1.947641134262085,2.927913188934326,2.1694350242614746
5.819375991821289,2.988152265548706,3.452751874923706
0.30752816796302795,2.933445930480957,3.0092015266418457
2.4597666263580322,2.9239721298217773,3.3217926025390625
1.1486912965774536,2.88916277885437,3.347815752029419
3.068948984146118,2.892620325088501,3.1508681774139404
3.478013277053833,2.903665542602539,2.736560583114624
1.5819132328033447,2.8791885375976562,3.095576763153076
0.1719951033592224,2.8299667835235596,2.6636152267456055
4.595433712005615,2.861492872238159,3.3589255809783936
2.1933720111846924,2.84977126121521,3.0671887397766113
0.5625876188278198,2.8103373050689697,3.5989232063293457
2.951141595840454,2.8127236366271973,3.3882670402526855
2.7620227336883545,2.8118786811828613,3.690412998199463
0.5038465857505798,2.7740421295166016,3.1403183937072754
0.24027755856513977,2.733175039291382,2.4562714099884033
1.4055359363555908,2.7121012210845947,1.3801825046539307
0.07068537175655365,0.07068537175655365,2.495558977127075
0.0132589777931571,0.04197217524051666,3.830181121826172
0.0009110590908676386,0.028285136446356773,2.4663596153259277
0.3259507417678833,0.10270153731107712,2.4601731300354004
0.003992563579231501,0.08295974135398865,2.661825180053711
2.990818738937378,0.5676029324531555,2.387420177459717
6.570667266845703,1.4251835346221924,3.056912899017334
3.2001771926879883,1.6470577716827393,2.406126022338867
3.2484264373779297,1.8249876499176025,2.3679234981536865
0.3314524292945862,1.6756341457366943,2.1819934844970703
0.3195573091506958,1.5523544549942017,1.6543562412261963
0.031468119472265244,0.031468119472265244,3.1139752864837646
0.005224622320383787,0.01834637112915516,4.068708419799805
0.0011197017738595605,0.012604148127138615,2.906830072402954
0.10434015840291977,0.03553815186023712,2.718358039855957
0.004833679646253586,0.029397258535027504,2.804564952850342
6.737661838531494,1.1474413871765137,2.944755792617798
1.1158044338226318,1.142921805381775,2.900167226791382
2.6793253421783447,1.3349722623825073,3.2452266216278076
0.42540764808654785,1.2339094877243042,2.9470200538635254
1.1478794813156128,1.225306510925293,2.903878688812256
0.6830640435218811,1.1760118007659912,4.2819600105285645
0.015547027811408043,1.0793063640594482,3.0216355323791504
0.48190590739250183,1.0333524942398071,2.808638572692871
0.24083997309207916,0.9767444729804993,2.468933582305908
4.803606986999512,1.2318685054779053,3.0575051307678223
4.182177543640137,1.4162627458572388,3.449122190475464
5.003418445587158,1.6272718906402588,3.526484966278076
0.6653190851211548,1.5738301277160645,3.1832051277160645
9.215866088867188,1.9760425090789795,3.5597355365753174
2.1887874603271484,1.9866797924041748,3.4853405952453613
2.364732503890991,2.0046823024749756,3.646894931793213
4.4499969482421875,2.115833044052124,4.108330249786377
0.7322754859924316,2.055678606033325,3.7381553649902344
5.440980911254883,2.196732759475708,3.9192848205566406
0.04201440513134003,2.110543966293335,4.401319980621338
8.573537826538086,2.3591208457946777,3.0211825370788574
2.222918748855591,2.3540761470794678,3.442112684249878
6.3364973068237305,2.4963059425354004,2.846376895904541
2.9943251609802246,2.513478994369507,3.3933322429656982
3.66414737701416,2.5518345832824707,3.3477470874786377
2.8949012756347656,2.562901496887207,3.1965763568878174
3.0924806594848633,2.579450845718384,3.730358600616455
0.7339237928390503,2.5235254764556885,3.6052277088165283
3.064937114715576,2.539449453353882,3.436924457550049
0.7482327222824097,2.488271713256836,3.192185878753662
0.7211416959762573,2.4391849040985107,3.357926845550537
0.26033341884613037,2.3802969455718994,3.1385302543640137
2.5563466548919678,2.384929656982422,3.8114871978759766
3.0556201934814453,2.4021267890930176,3.8489623069763184
4.064247131347656,2.4436795711517334,3.6529102325439453
3.3753836154937744,2.4664039611816406,3.862401247024536
3.3478658199310303,2.487391233444214,2.9770383834838867
2.0528740882873535,2.4772861003875732,3.5091986656188965
6.455102920532227,2.5676913261413574,3.324026107788086
1.0076220035552979,2.533022880554199,3.501094341278076
1.1374496221542358,2.5026843547821045,3.184854030609131
2.321127414703369,2.498821496963501,3.263495683670044
3.4922409057617188,2.519517660140991,2.5138096809387207
8.449575424194336,2.6405394077301025,3.2369022369384766
0.8865929841995239,2.6054604053497314,3.3024024963378906
3.5265707969665527,2.623521327972412,3.312836170196533
0.49320757389068604,2.5825538635253906,3.4312386512756348
3.360426664352417,2.597230911254883,3.6027698516845703
2.1809418201446533,2.589521884918213,3.611454486846924
1.6451894044876099,2.5723519325256348,3.865272045135498
0.34878888726234436,2.5326459407806396,3.6643319129943848
2.4082837104797363,2.530463695526123,3.4877331256866455
0.32153236865997314,2.4923787117004395,3.921461820602417
0.08443794399499893,2.451566219329834,3.599492311477661
2.1496357917785645,2.4465339183807373,3.5179505348205566
1.4487545490264893,2.4301769733428955,3.2064967155456543
1.7797210216522217,2.4196858406066895,2.2432217597961426
0.07861925661563873,0.07861925661563873,2.526961326599121
0.009337327443063259,0.04397829249501228,3.987368106842041
0.0008555566309951246,0.029604047536849976,2.980525255203247
5.378264904022217,1.3667693138122559,2.701380729675293
0.0029002055525779724,1.093995451927185,3.1124558448791504
5.761690139770508,1.871944546699524,3.619856595993042
2.663153648376465,1.9849745035171509,3.4080722332000732
2.3772497177124023,2.0340089797973633,3.3633980751037598
1.5059030055999756,1.9753305912017822,3.480839967727661
4.176031589508057,2.1954007148742676,3.352673292160034
2.071209192276001,2.184110403060913,3.8181986808776855
6.287054061889648,2.526022434234619,3.2048232555389404
5.211426734924316,2.7325921058654785,3.1763570308685303
0.2582454979419708,2.5558531284332275,3.7753803730010986
0.04962797835469246,2.3887712955474854,4.57114839553833
0.0011618537828326225,2.2395458221435547,3.41890287399292
0.28804904222488403,2.1247518062591553,2.6564652919769287
0.21452315151691437,2.0186281204223633,1.4946801662445068
0.04307287558913231,0.04307287558913231,2.729867458343506
0.003959673922508955,0.023516274988651276,3.8995487689971924
0.0009707267745397985,0.01600109227001667,2.836935520172119
0.9954078197479248,0.26085278391838074,2.553986072540283
0.004457656294107437,0.20957377552986145,3.0523552894592285
2.9705023765563965,0.6697285175323486,3.260525941848755
1.6681302785873413,0.8123573660850525,3.5136501789093018
0.0005739472107961774,0.7108844518661499,3.298377275466919
0.3252316117286682,0.6680341362953186,2.9389290809631348
0.4579395353794098,0.6470246911048889,2.8217997550964355
0.2960036098957062,0.6151136755943298,1.85679030418396
0.029751921072602272,0.029751921072602272,2.8892924785614014
0.0051305778324604034,0.017441250383853912,3.9942824840545654
0.0011183919850736856,0.01200029719620943,3.007652521133423
0.5077271461486816,0.13593201339244843,2.9292311668395996
0.002655196702107787,0.1092766523361206,3.3674614429473877
5.437066078186035,0.9972415566444397,3.714268207550049
10.324265480041504,2.3296735286712646,2.888761043548584
1.757098913192749,2.25810170173645,3.516544818878174
0.36714351177215576,2.0479953289031982,3.928272247314453
2.942857503890991,2.137481451034546,3.698397397994995
2.649315118789673,2.184011697769165,3.8647639751434326
2.522355556488037,2.212207078933716,3.5012874603271484
1.3876850605010986,2.14878249168396,3.72186017036438
0.0881933942437172,2.0015976428985596,3.394787311553955
6.838339328765869,2.324047088623047,3.60040020942688
0.13028228282928467,2.186936855316162,3.3525753021240234
0.08931184560060501,2.063547134399414,2.6751904487609863
0.16587822139263153,1.9581211805343628,1.631386160850525
0.034078843891620636,0.034078843891620636,3.0640759468078613
0.0031918552704155445,0.018635349348187447,4.003427028656006
0.0010236029047518969,0.012764766812324524,2.8105015754699707
0.9209865927696228,0.2398202270269394,2.7327582836151123
0.003965848125517368,0.19264934957027435,3.315861940383911
2.2254536151885986,0.531450092792511,3.5524563789367676
0.9341622591018677,0.5889803767204285,2.8490285873413086
0.1417050063610077,0.533070981502533,1.5013456344604492
0.05605597421526909,0.05605597421526909,3.024411678314209
0.0032463965471833944,0.029651185497641563,4.021909236907959
0.001167331007309258,0.02015656791627407,3.2054996490478516
0.159677654504776,0.055036839097738266,3.056483030319214
0.0027814533095806837,0.044585760682821274,3.505390167236328
3.4946341514587402,0.6195937991142273,3.7763736248016357
6.394561767578125,1.4445892572402954,3.821938991546631
5.049380779266357,1.8951880931854248,3.552675247192383
2.3414008617401123,1.9447672367095947,2.9215645790100098
0.07054018974304199,1.7573444843292236,1.4764831066131592
0.04425249621272087,0.04425249621272087,2.9484262466430664
0.0031052250415086746,0.023678861558437347,4.001945972442627
0.0009690594743005931,0.016108928248286247,2.795552968978882
0.36099308729171753,0.10232996940612793,2.994591474533081
0.0040368507616221905,0.08267134428024292,3.7082531452178955
6.47245979309082,1.14763605594635,3.3052310943603516
0.4922710955142975,1.0540125370025635,3.0972542762756348
2.9846105575561523,1.295337200164795,3.4971671104431152
5.00374698638916,1.7073826789855957,3.17071533203125
2.989004611968994,1.8355449438095093,3.2712931632995605
2.9155032634735107,1.933722972869873,3.243464231491089
3.885894775390625,2.0964038372039795,3.9826278686523438
4.1181464195251465,2.251922607421875,3.003509521484375
4.917412281036377,2.442314624786377,3.012650489807129
4.752574920654297,2.596331834793091,3.7427546977996826
1.937280297279358,2.5551412105560303,3.8378612995147705
5.486732482910156,2.7275876998901367,3.6788063049316406
3.316159248352051,2.760286331176758,3.6103286743164062
2.0598416328430176,2.7234208583831787,2.9674673080444336
0.4361361861228943,2.6090564727783203,1.9393646717071533
0.011579446494579315,0.011579446494579315,2.9151036739349365
0.004558528773486614,0.008068988099694252,4.098136901855469
0.0009691785671748221,0.00570238521322608,2.684375286102295
0.8435366749763489,0.21516095101833344,2.9654648303985596
0.0025015748105943203,0.17262907326221466,3.3393032550811768
6.075591564178467,1.1564561128616333,3.2177340984344482
2.242482900619507,1.3116028308868408,3.200518846511841
3.855219602584839,1.6295549869537354,3.73297119140625
0.9437023401260376,1.5533491373062134,3.565988063812256
3.612342119216919,1.7592484951019287,3.0163280963897705
2.5365591049194336,1.8299130201339722,3.594942569732666
2.4140896797180176,1.8785943984985352,3.629509449005127
2.7389755249023438,1.9364629983901978,3.495253801345825
0.277556449174881,1.8155715465545654,2.9041996002197266
0.317768931388855,1.7152936458587646,2.1140878200531006
0.013767755590379238,0.013767755590379238,2.668192148208618
0.00687779625877738,0.011303248815238476,4.410316467285156
0.0007655074005015194,0.008206479251384735,3.103419303894043
1.1519765853881836,0.29404571652412415,3.1345784664154053
0.0035729873925447464,0.2519432306289673,3.377640962600708
9.222689628601074,1.7358437776565552,3.1757092475891113
0.6759982109069824,1.5914639234542847,2.9588630199432373
0.3427893817424774,1.4409844875335693,1.8858245611190796
0.04141709953546524,0.04141709953546524,2.619734287261963
0.005206478293985128,0.02474876120686531,4.064388751983643
0.0009525052737444639,0.016126982867717743,2.89692759513855
0.9034237265586853,0.23778477311134338,3.0619072914123535
0.004439617041498423,0.1859690248966217,3.4810919761657715
11.43678092956543,2.06196665763855,3.1493546962738037
1.36375093460083,1.9618576765060425,2.8597662448883057
8.168596267700195,2.730565309524536,3.4012272357940674
3.5311129093170166,2.8125195503234863,2.7318880558013916
11.837591171264648,3.7210285663604736,3.187720775604248
3.181906223297119,3.6753733158111572,3.6741561889648438
2.0306849479675293,3.536081075668335,2.9116716384887695
7.5731282234191895,3.844010829925537,1.72552490234375
4.408093452453613,3.880988597869873,1.243686556816101
1.741403579711914,1.741403579711914,2.8436903953552246
0.01302390731871128,0.7995672225952148,4.016811847686768
0.0014324652729555964,0.545812726020813,2.9367122650146484
0.7178527116775513,0.6284420490264893,3.0258588790893555
0.009975225664675236,0.49061352014541626,2.990169048309326
4.844836235046387,1.209476351737976,2.4193508625030518
10.488059043884277,2.5427260398864746,4.52140474319458
2.0515074729919434,2.481330156326294,4.476972579956055
0.7985224723815918,2.3102917671203613,4.449032783508301
0.043240826576948166,2.0758252143859863,3.3263885974884033
12.436004638671875,3.017468214035034,3.8046679496765137
0.15110290050506592,2.77639102935791,3.0518949031829834
2.0039780139923096,2.7087926864624023,2.9067702293395996
0.5891081094741821,2.5650899410247803,3.4299964904785156
0.1609547734260559,2.410264015197754,3.453484058380127
