,p1,p2,p3
65,2.5502498149871826,5.3180670738220215,2.519296646118164
66,9.723681449890137,5.685202121734619,2.2558329105377197
67,2.463200092315674,5.437355995178223,2.9118897914886475
68,6.481203079223633,5.511915683746338,2.3854758739471436
69,3.5578701496124268,5.381645679473877,2.0793211460113525
70,14.821149826049805,5.971614360809326,2.3781399726867676
71,9.181981086730957,6.160459518432617,2.0423178672790527
72,1.1169360876083374,5.880263805389404,2.036454439163208
73,5.2383317947387695,5.846477508544922,1.8977371454238892
74,3.173548698425293,5.712831020355225,2.8040452003479004
75,3.9550132751464844,5.629125595092773,2.9708094596862793
76,2.941132068634033,5.506944179534912,2.8379924297332764
77,0.7352674007415771,5.299479961395264,3.0117340087890625
78,4.876160621643066,5.28184175491333,2.812098503112793
79,1.613189458847046,5.135095119476318,2.5149331092834473
80,0.2750926613807678,4.948172569274902,2.867173433303833
81,4.730121612548828,4.940096378326416,2.332185983657837
82,1.9276281595230103,4.832508087158203,3.013096809387207
83,5.642357349395752,4.860434055328369,2.6759190559387207
84,3.2447049617767334,4.806576728820801,3.241807222366333
85,2.5996410846710205,4.735386371612549,2.691150426864624
86,2.602799654006958,4.668743133544922,2.1183078289031982
87,1.9528611898422241,4.586443901062012,2.6738052368164062
88,3.1772732734680176,4.544997692108154,2.7019810676574707
89,0.6034704446792603,4.432382583618164,1.8103625774383545
90,0.6424254179000854,4.32710599899292,2.1086745262145996
91,1.6102335453033447,4.253676891326904,0.6988795399665833
92,0.48172396421432495,0.48172396421432495,3.0934946537017822
93,1.0292682647705078,0.7554961442947388,6.2492194175720215
94,0.0018522264435887337,0.5042815208435059,4.3610992431640625
95,1.9752404689788818,0.8720247149467468,5.314061641693115
96,0.006298809312283993,0.6988795399665833,4.189950942993164
97,4.916490077972412,1.401814579963684,3.012985944747925
98,3.0781869888305664,1.6412962675094604,0.24873550236225128
99,0.22632138431072235,0.22632138431072235,2.3238320350646973
100,0.5171101093292236,0.3717157542705536,3.6166412830352783
101,0.002775033703073859,0.24873550236225128,2.69691801071167
102,4.459280967712402,1.3013718128204346,2.5620980262756348
103,1.6286951303482056,1.366836428642273,2.7317402362823486
104,2.438826560974121,1.5455013513565063,2.71820330619812
105,1.7484405040740967,1.5744926929473877,2.9731624126434326
106,3.5622754096984863,1.8229656219482422,2.677901029586792
107,0.25022149085998535,1.6482162475585938,2.5863475799560547
108,1.5909123420715332,1.6424858570098877,2.8391947746276855
109,5.758241176605225,2.0166454315185547,2.363203525543213
110,1.083662509918213,1.9388967752456665,2.7055866718292236
111,8.354125022888184,2.432375907897949,2.2724969387054443
112,3.8106822967529297,2.5308265686035156,2.3992834091186523
113,3.6863319873809814,2.607862710952759,2.647221803665161
114,0.016747474670410156,2.445917844772339,2.4921295642852783
115,4.207062721252441,2.5495145320892334,2.4086594581604004
116,1.4219775199890137,2.4868736267089844,2.370344638824463
117,6.965976715087891,2.722615957260132,2.5725858211517334
118,0.763003945350647,2.6246352195739746,2.315552234649658
119,2.3432834148406982,2.6112377643585205,2.7334465980529785
120,2.601923942565918,2.610814332962036,2.613332748413086
121,4.213542461395264,2.6804981231689453,2.7061855792999268
122,0.18924449384212494,2.5766959190368652,2.514249324798584
123,3.198474884033203,2.601567029953003,2.4724152088165283
124,2.024064779281616,2.579355478286743,2.744877338409424
125,10.856584548950195,2.8859193325042725,2.7434191703796387
126,3.4741106033325195,2.906926393508911,2.595839500427246
127,2.062019109725952,2.8777916431427,2.6892590522766113
128,8.56948184967041,3.067514657974243,2.258561611175537
129,10.230670928955078,3.298583745956421,2.5030500888824463
130,7.695590972900391,3.43599009513855,2.350827693939209
131,2.522752046585083,3.4083166122436523,2.4425852298736572
132,1.7437695264816284,3.3593590259552,2.677269458770752
133,1.8777012825012207,3.317026376724243,2.1683411598205566
134,4.055659294128418,3.3375437259674072,2.790329694747925
135,3.666710615158081,3.346439838409424,3.073206901550293
136,0.8622905015945435,3.2810676097869873,2.308997631072998
137,6.0021820068359375,3.350839853286743,1.5607891082763672
138,9.033782958984375,3.492913007736206,2.8425092697143555
139,0.1038307473063469,3.410252571105957,2.343520402908325
140,6.99289608001709,3.495553970336914,2.169172763824463
141,1.692419409751892,3.453620433807373,2.5004732608795166
142,5.199743270874023,3.493304967880249,2.245736837387085
143,5.8125505447387695,3.5448434352874756,2.420576572418213
144,8.391077995300293,3.6501965522766113,2.031334161758423
145,2.226374864578247,3.6199026107788086,1.9894959926605225
146,6.179923057556152,3.673236131668091,1.7531688213348389
147,5.04839563369751,3.701300859451294,2.4132564067840576
148,3.8051867485046387,3.703378200531006,2.710775375366211
149,4.837050437927246,3.72560715675354,2.244351863861084
150,5.6879048347473145,3.7633438110351562,2.590149164199829
151,4.963652610778809,3.7859911918640137,2.8649120330810547
152,2.6615889072418213,3.7651689052581787,2.9617438316345215
153,6.356771945953369,3.812288761138916,2.779510021209717
154,4.177555084228516,3.8188116550445557,2.670875072479248
155,9.8081636428833,3.9238882064819336,2.54891037940979
156,0.754879355430603,3.8692500591278076,2.1058201789855957
157,5.168868064880371,3.891277551651001,2.8898463249206543
158,0.34376516938209534,3.8321523666381836,2.8392670154571533
159,2.1079328060150146,3.803886651992798,2.8304500579833984
160,1.5670102834701538,3.767807722091675,2.7735095024108887
161,7.745754718780518,3.830949544906616,2.4652395248413086
162,2.2737162113189697,3.8066179752349854,2.197863817214966
163,1.6396888494491577,3.773280620574951,0.8789289593696594
164,2.0132524967193604,2.0132524967193604,3.2619731426239014
165,0.6283041834831238,1.3207783699035645,6.17839241027832
166,0.001157329068519175,0.8809046745300293,4.123895645141602
167,1.7476069927215576,1.0975801944732666,5.771511077880859
168,0.004324133507907391,0.8789289593696594,4.537315845489502
169,2.930220127105713,1.2208107709884644,2.668379783630371
170,1.2337192296981812,1.2226494550704956,0.06116460636258125
171,0.033463288098573685,0.033463288098573685,3.419766426086426
172,0.14784246683120728,0.09065287560224533,6.306946277618408
173,0.002188075101003051,0.06116460636258125,5.125610828399658
174,6.350462913513184,1.6334891319274902,2.8805582523345947
175,10.685230255126953,3.4438374042510986,3.635411024093628
176,2.5705528259277344,3.2982900142669678,2.9150173664093018
177,10.152359962463379,4.277442932128906,3.453254461288452
178,3.64860200881958,4.198837757110596,3.6969757080078125
179,4.567986488342285,4.239854335784912,2.867046356201172
180,1.8808929920196533,4.003958225250244,3.532569169998169
181,0.749731719493866,3.7081193923950195,0.2220667451620102
182,0.10049006342887878,0.10049006342887878,2.256775140762329
183,0.5627560615539551,0.3316230773925781,3.805157423019409
184,0.002954049501568079,0.2220667451620102,2.8225619792938232
185,5.60601806640625,1.5680545568466187,2.5825819969177246
186,0.4528210163116455,1.3450078964233398,2.466616153717041
187,4.7344255447387695,1.909910798072815,2.166501522064209
188,2.1833198070526123,1.9489692449569702,2.5879414081573486
189,1.8572262525558472,1.9375014305114746,2.6777374744415283
190,4.658943176269531,2.2398838996887207,2.92047381401062
191,1.9287835359573364,2.2087738513946533,2.0446410179138184
192,0.8162228465080261,2.08217453956604,1.7540085315704346
193,0.6365414261817932,1.961705207824707,0.163395494222641
194,0.04135819524526596,0.04135819524526596,3.705871343612671
195,0.48526275157928467,0.2633104622364044,6.056570053100586
196,0.001039203256368637,0.17588670551776886,4.706802845001221
197,0.2866755723953247,0.20358392596244812,6.0122761726379395
198,0.002641761675477028,0.163395494222641,4.5704026222229
199,2.897761344909668,0.6191231608390808,3.0079944133758545
200,0.4572194814682007,0.5959940552711487,4.105326175689697
201,0.056682564318180084,0.5285801291465759,2.804619550704956
202,0.43703722953796387,0.5184086561203003,0.028737781569361687
203,0.00947006419301033,0.00947006419301033,2.828066349029541
204,0.07505777478218079,0.04226391762495041,3.7717690467834473
205,0.0016855093417689204,0.028737781569361687,2.7923738956451416
206,3.0835134983062744,0.7924317121505737,2.634979009628296
207,3.6857943534851074,1.3711042404174805,2.326730728149414
208,12.696682929992676,3.2587006092071533,1.8118375539779663
209,3.3478474617004395,3.2714359760284424,2.5545296669006348
210,1.4058443307876587,3.0382368564605713,2.1592092514038086
211,4.618041038513184,3.213770627975464,2.7424941062927246
212,6.279605865478516,3.5203540325164795,2.7391648292541504
213,0.7234129905700684,3.2660865783691406,2.4721391201019287
214,1.348641276359558,3.10629940032959,2.501068353652954
215,2.506103038787842,3.0601305961608887,2.6917362213134766
216,5.499497413635254,3.2343709468841553,2.918377161026001
217,2.5712170600891113,3.1901605129241943,2.655108690261841
218,0.2641451954841614,3.007284641265869,2.979184627532959
219,5.70199728012085,3.165796995162964,2.684840679168701
220,1.1247295141220093,3.0524044036865234,2.4192397594451904
221,5.209718704223633,3.165947437286377,2.57846999168396
222,0.7414518594741821,3.044722557067871,2.33825945854187
223,3.411024332046509,3.0621654987335205,2.9232563972473145
224,0.9852668046951294,2.9677610397338867,2.9064855575561523
225,4.695749282836914,3.042891025543213,2.9603896141052246
226,2.3960928916931152,3.0159413814544678,2.8339805603027344
227,3.3746137619018555,3.0302884578704834,2.8032195568084717
228,3.7191624641418457,3.056783437728882,2.040771484375
229,3.543231248855591,3.0748002529144287,2.688351631164551
230,2.7571001052856445,3.0634539127349854,2.961052656173706
231,10.662601470947266,3.325493335723877,1.721668004989624
232,3.2311291694641113,3.322348117828369,1.2367298603057861
233,0.9869115948677063,3.247011423110962,0.23886236548423767
234,0.039476484060287476,0.039476484060287476,3.5861570835113525
235,0.40140342712402344,0.22043995559215546,6.183077335357666
236,0.0008581769652664661,0.14724603295326233,4.569987773895264
237,0.7494370341300964,0.29779377579689026,6.002697467803955
238,0.003136717015877366,0.23886236548423767,4.632867336273193
239,1.6548058986663818,0.47485294938087463,2.720003843307495
240,2.259514331817627,0.7298045754432678,3.560317039489746
241,0.33069631457328796,0.6799160242080688,0.017365241423249245
242,0.014070241712033749,0.014070241712033749,4.159554958343506
243,0.03571644052863121,0.024893341585993767,4.259754180908203
244,0.002309038769453764,0.017365241423249245,3.4036478996276855
245,7.15618896484375,1.802071213722229,1.6011402606964111
246,5.6935930252075195,2.5803756713867188,2.572331666946411
247,4.990903854370117,2.982130289077759,3.016510486602783
248,1.8817102909088135,2.824927568435669,3.2571098804473877
249,5.063187599182129,3.104710102081299,2.862440586090088
250,4.2248029708862305,3.2291650772094727,3.09468674659729
251,4.0592756271362305,3.31217622756958,2.2114620208740234
252,1.4332953691482544,3.141368865966797,2.461165189743042
253,0.4210040271282196,2.9146718978881836,0.9743196368217468
254,0.015563341788947582,0.015563341788947582,3.107781410217285
255,0.843144416809082,0.42935389280319214,5.9792633056640625
256,0.0009545299108140171,0.2865484952926636,4.751408100128174
257,4.009832382202148,1.217369556427002,5.962007522583008
258,0.002120153047144413,0.9743196368217468,4.651879787445068
259,5.708066463470459,1.7632774114608765,3.4091665744781494
260,1.2659721374511719,1.6922338008880615,3.734957695007324
261,0.4019943177700043,1.5309538841247559,0.03251699358224869
262,0.040571071207523346,0.040571071207523346,2.8737568855285645
263,0.05411072447896004,0.04734089970588684,3.9254844188690186
264,0.0028691815678030252,0.03251699358224869,2.7949438095092773
265,5.774290084838867,1.467960238456726,1.9744517803192139
266,0.95450359582901,1.3652689456939697,2.1014811992645264
267,4.022031784057617,1.8080626726150513,2.4503958225250244
268,3.8509702682495117,2.0999066829681396,2.620054244995117
269,1.3127634525299072,2.001513719558716,3.0714502334594727
270,0.32109764218330383,1.8148008584976196,2.45428729057312
271,5.135434627532959,2.146864414215088,2.123910903930664
272,6.603418350219727,2.5520055294036865,2.1108498573303223
273,7.554021835327148,2.9688403606414795,2.385061025619507
274,5.487452030181885,3.1625797748565674,2.4374349117279053
275,4.497621536254883,3.2579400539398193,2.451632022857666
276,8.348663330078125,3.5973215103149414,2.3574740886688232
277,3.4134883880615234,3.585832118988037,2.4141018390655518
278,3.278362512588501,3.5677456855773926,2.9358043670654297
279,0.2873046398162842,3.3854990005493164,2.7786593437194824
280,3.367216110229492,3.3845367431640625,2.3804006576538086
281,5.598821640014648,3.495251178741455,2.981388568878174
282,1.2594702243804932,3.3887851238250732,2.717180013656616
283,0.07502426207065582,3.2381598949432373,2.838702440261841
284,7.392650604248047,3.418790102005005,2.2508833408355713
285,1.4433261156082153,3.3364791870117188,2.6903061866760254
286,4.243002891540527,3.3727402687072754,2.124979257583618
287,2.2368955612182617,3.3290536403656006,2.6140615940093994
288,2.5421433448791504,3.2999088764190674,3.100281000137329
289,0.49018269777297974,3.199561357498169,2.098341464996338
290,6.552102565765381,3.31516695022583,2.0257883071899414
291,2.2390990257263184,3.2792975902557373,2.204817295074463
292,0.2866385281085968,3.182760238647461,0.15041890740394592
293,0.07344374805688858,0.07344374805688858,2.978818655014038
294,0.3678835332393646,0.2206636369228363,6.131598949432373
295,0.0008671099785715342,0.14739812910556793,5.009056568145752
296,0.3064332604408264,0.18715691566467285,6.262279987335205
297,0.0034669076558202505,0.15041890740394592,4.812187671661377
298,5.899721145629883,1.1086360216140747,3.2139456272125244
299,3.620851755142212,1.4675239324569702,4.14993953704834
300,7.884068012237549,2.269592046737671,3.293804407119751
301,2.014721632003784,2.2412729263305664,3.518972396850586
302,0.19810163974761963,2.0369558334350586,0.10567180067300797
303,0.015863290056586266,0.015863290056586266,2.5533077716827393
304,0.29872700572013855,0.15729515254497528,3.9368157386779785
305,0.0024251118302345276,0.10567180067300797,2.9324777126312256
306,2.757777690887451,0.7686982750892639,2.334674835205078
307,4.2468743324279785,1.4643335342407227,2.757490634918213
308,4.861335754394531,2.030500650405884,2.4040637016296387
309,15.97731876373291,4.022902965545654,2.2162599563598633
310,3.3747715950012207,3.9418866634368896,2.9961819648742676
311,2.4542930126190186,3.7765986919403076,2.8718104362487793
312,1.4852356910705566,3.5474624633789062,2.828453540802002
313,8.564708709716797,4.003575801849365,2.3829665184020996
314,0.17362020909786224,3.684412717819214,2.6908397674560547
315,3.315840244293213,3.6560609340667725,0.3042152523994446
316,0.3808395564556122,0.3808395564556122,3.8283164501190186
317,0.2685816287994385,0.3247106075286865,6.002091884613037
318,0.0010883843060582876,0.21683652698993683,4.763799667358398
319,0.867829442024231,0.37958475947380066,6.40002965927124
320,0.0027371107134968042,0.3042152523994446,5.553531646728516
321,4.720829963684082,1.0403176546096802,3.8369367122650146
322,11.209053039550781,2.4929943084716797,3.6142055988311768
323,6.546857833862305,2.999727487564087,2.790785789489746
324,1.663769006729126,2.851287603378296,3.88417911529541
325,0.272228866815567,2.593381643295288,0.07284867763519287
326,0.05002016946673393,0.05002016946673393,2.5514280796051025
327,0.16419626772403717,0.1071082204580307,3.9770045280456543
328,0.004329593386501074,0.07284867763519287,2.9567065238952637
329,8.505236625671387,2.180945634841919,2.2942862510681152
330,2.9236185550689697,2.3294801712036133,0.2017100304365158
331,0.3322605490684509,0.3322605490684509,3.4767062664031982
332,0.4187532365322113,0.3755068778991699,5.820064067840576
333,0.0009744186536408961,0.2506627142429352,4.307493686676025
334,0.2546864449977875,0.25166866183280945,5.943145751953125
335,0.0018755479250103235,0.2017100304365158,5.469232082366943
336,5.187088489532471,1.0326064825057983,4.267536163330078
337,6.228972911834717,1.774944543838501,2.1914985179901123
338,0.6701995134353638,1.63685142993927,0.07578111439943314
339,0.10514671355485916,0.10514671355485916,2.7354962825775146
340,0.11937916278839111,0.11226293444633484,4.061296463012695
341,0.0028174726758152246,0.07578111439943314,3.0124237537384033
342,7.628082752227783,1.96385657787323,2.4534354209899902
343,2.093595266342163,1.9898042678833008,2.614365816116333
344,0.2720574140548706,1.7035131454467773,0.6486208438873291
345,0.08593358844518661,0.08593358844518661,2.444065809249878
346,1.5373592376708984,0.8116464018821716,3.826526165008545
347,0.0011803095694631338,0.5414910316467285,2.9933159351348877
348,1.611525058746338,0.8089995384216309,3.52306866645813
349,0.007106030359864235,0.6486208438873291,3.00688099861145
350,6.646825790405273,1.6483216285705566,2.5014634132385254
351,13.988862991333008,3.4112560749053955,1.8423265218734741
352,1.5224212408065796,3.1751515865325928,0.2624838650226593
353,0.06617617607116699,0.06617617607116699,3.3607864379882812
354,1.072189450263977,0.569182813167572,6.003695011138916
355,0.0005990855861455202,0.3796548843383789,4.120273590087891
356,0.17150817811489105,0.32761821150779724,6.007955551147461
357,0.0019464610377326608,0.2624838650226593,7.495325565338135
358,5.579203128814697,1.1486037969589233,3.3599166870117188
359,1.6976091861724854,1.227033019065857,3.1651294231414795
360,1.7746306657791138,1.2954827547073364,4.01163911819458
361,0.18313774466514587,1.171888828277588,0.061563048511743546
362,0.023756852373480797,0.023756852373480797,2.5013866424560547
363,0.15906472504138947,0.09141078591346741,3.955197811126709
364,0.0018675759201869369,0.061563048511743546,3.299095630645752
365,9.370967864990234,2.3889143466949463,2.0834457874298096
366,3.054386615753174,2.5220088958740234,0.31473836302757263
367,0.03399012237787247,0.03399012237787247,3.476022958755493
368,0.392852246761322,0.21342118084430695,6.089876651763916
369,0.0011556621175259352,0.1426660120487213,4.348119735717773
370,1.143422245979309,0.39285507798194885,5.949362277984619
371,0.0022715735249221325,0.31473836302757263,6.510158538818359
372,7.065554141998291,1.439874291419983,3.5302541255950928
373,10.99131965637207,2.8043665885925293,5.041032314300537
374,12.230379104614258,3.9826180934906006,3.845585823059082
375,1.007414698600769,3.6520397663116455,0.14893151819705963
376,0.02781912125647068,0.02781912125647068,2.2073426246643066
377,0.4173721671104431,0.22259564697742462,3.4169952869415283
378,0.0016032711137086153,0.14893151819705963,3.6389198303222656
379,4.238917350769043,1.1714279651641846,2.194497585296631
380,2.040964126586914,1.3453352451324463,2.50053071975708
381,0.13410110771656036,1.1434627771377563,0.37030184268951416
382,0.024687007069587708,0.024687007069587708,2.5134949684143066
383,1.6317434310913086,0.8282152414321899,4.040829658508301
384,0.0008803306263871491,0.5524193644523621,3.398191452026367
385,0.19121192395687103,0.4621175229549408,4.327059745788574
386,0.00303914793767035,0.37030184268951416,3.9645683765411377
387,3.6089866161346436,0.9100826382637024,2.2324867248535156
388,6.946998596191406,1.7724992036819458,1.9926364421844482
389,0.8606047034263611,1.6585123538970947,2.596534490585327
390,0.2089957445859909,1.4974550008773804,0.9971227645874023
391,0.013236155733466148,0.013236155733466148,2.950918674468994
392,4.39711856842041,2.2051773071289062,4.089083194732666
393,0.0009638193296268582,1.4704394340515137,3.324967861175537
394,0.5699155330657959,1.2453083992004395,3.9073097705841064
395,0.004380155820399523,0.9971227645874023,3.0881104469299316
396,5.274413108825684,1.710004448890686,2.309731960296631
397,11.692487716674805,3.136073589324951,2.4481401443481445
398,1.137535810470581,2.886256217956543,0.13132129609584808
399,0.010251957923173904,0.010251957923173904,2.586353302001953
400,0.5104081630706787,0.26033005118370056,3.9762558937072754
401,0.0007150000892579556,0.17379170656204224,3.4103450775146484
402,0.13323870301246643,0.16365346312522888,4.385231018066406
403,0.001992623321712017,0.13132129609584808,4.139164924621582
404,4.096068859100342,0.7921125888824463,2.782287359237671
405,3.3376665115356445,1.155763030052185,0.532863974571228
406,0.17534153163433075,0.17534153163433075,2.4089512825012207
407,1.4444894790649414,0.8099154829978943,3.9168999195098877
408,0.0007639588438905776,0.5401983261108398,3.236238479614258
409,1.040797233581543,0.6653480529785156,4.116039752960205
410,0.0029274248518049717,0.532863974571228,3.732308864593506
411,6.775108337402344,1.5732380151748657,2.5500171184539795
412,8.31407642364502,2.53621506690979,2.451357364654541
413,10.042137145996094,3.4744553565979004,2.640909194946289
414,5.822911262512207,3.7353947162628174,2.568542003631592
415,3.415247917175293,3.7033801078796387,2.5175986289978027
416,2.8928427696228027,3.629694938659668,2.6120011806488037
417,5.436467170715332,3.780259132385254,2.659273624420166
418,2.13205623626709,3.6534743309020996,2.577031373977661
419,0.0532182902097702,3.396313190460205,0.25141647458076477
420,0.01040510181337595,0.01040510181337595,2.2779221534729004
421,1.166671872138977,0.5885384678840637,3.9781367778778076
422,0.0008398343343287706,0.3926389217376709,3.5479283332824707
423,0.0771104097366333,0.3137567937374115,4.502529144287109
424,0.0020552005153149366,0.25141647458076477,4.025815486907959
425,4.470035552978516,0.9545196890830994,1.0210152864456177
426,1.4856626987457275,1.4856626987457275,2.4781033992767334
427,2.8580589294433594,2.171860694885254,3.463033676147461
428,0.0027430548798292875,1.4488215446472168,2.8630735874176025
429,0.7540022730827332,1.2751166820526123,3.917536497116089
430,0.0046096728183329105,1.0210152864456177,2.9920783042907715
431,3.555365800857544,1.4434070587158203,2.609467029571533
432,3.9149789810180664,1.7964887619018555,2.371701955795288
433,2.582296848297119,1.8947148323059082,2.7614970207214355
434,1.1466279029846191,1.811594009399414,2.302830696105957
435,7.128761291503906,2.343310832977295,2.1660900115966797
436,3.628568172454834,2.4601523876190186,2.527510404586792
437,3.2530083656311035,2.526223659515381,2.834444284439087
438,4.447820663452148,2.674038887023926,3.01779842376709
439,0.3248617947101593,2.5062406063079834,2.4336047172546387
440,11.595812797546387,3.1122121810913086,2.5414576530456543
441,5.468632698059082,3.259488344192505,2.6032114028930664
442,3.074343204498291,3.2485976219177246,3.222212553024292
443,2.432389736175537,3.2032525539398193,3.0475692749023438
444,5.99116849899292,3.349985122680664,2.7807230949401855
445,1.3227169513702393,3.248621702194214,2.9875171184539795
446,1.3121446371078491,3.1564083099365234,3.0100631713867188
447,0.2310161590576172,3.0234360694885254,2.9504199028015137
448,0.9554151296615601,2.9335219860076904,2.8077783584594727
449,3.062976598739624,2.938915967941284,2.7669434547424316
450,8.673381805419922,3.1682944297790527,2.599674701690674
451,10.657188415527344,3.456328868865967,2.485239028930664
452,2.9051451683044434,3.4359145164489746,2.4579529762268066
453,6.627650260925293,3.5499050617218018,2.7259361743927
454,0.5749146938323975,3.4473190307617188,2.6108927726745605
455,2.1386771202087402,3.4036974906921387,2.708421230316162
456,4.392412185668945,3.435591459274292,2.456012725830078
457,2.8795242309570312,3.4182143211364746,2.6704323291778564
458,0.13918115198612213,3.318849802017212,0.6045982837677002
459,0.027469273656606674,0.027469273656606674,2.000828266143799
460,0.8291338682174683,0.4283015727996826,3.8974575996398926
461,0.0007901645149104297,0.28579777479171753,3.4640183448791504
462,2.161067485809326,0.7546151876449585,4.003526210784912
463,0.004530759993940592,0.6045982837677002,2.862443208694458
464,3.9297590255737305,1.1587916612625122,2.3047099113464355
465,2.0199224948883057,1.2818104028701782,2.5925333499908447
466,0.13390780985355377,1.1383225917816162,0.618655264377594
467,0.01474400982260704,0.01474400982260704,3.035709857940674
468,3.0132739543914795,1.5140089988708496,4.214462757110596
469,0.0007223857101053,1.009580135345459,3.4302096366882324
470,0.06172937527298927,0.7726174592971802,4.290654182434082
471,0.0028064174111932516,0.618655264377594,3.048336982727051
472,2.5966923236846924,0.9483280777931213,2.299283504486084
473,2.110668897628784,1.1143767833709717,0.12704789638519287
474,0.019510269165039062,0.019510269165039062,2.270282506942749
475,0.18938083946704865,0.10444555431604385,3.756626605987549
476,0.0006752118351869285,0.06985544413328171,2.9577527046203613
477,0.4233739972114563,0.1582350730895996,3.8576693534851074
478,0.0022991669829934835,0.12704789638519287,3.3698501586914062
479,3.9844131469726562,0.7699421048164368,2.1786656379699707
480,2.2371106147766113,0.9795376062393188,2.5718653202056885
481,3.7799699306488037,1.3295917510986328,2.426445722579956
482,5.176612854003906,1.7570385932922363,2.4346725940704346
483,4.794790267944336,2.0608134269714355,2.7295846939086914
484,5.69024133682251,2.390761375427246,2.314972400665283
485,9.661749839782715,2.9966771602630615,2.4214515686035156
486,2.8446531295776367,2.984983205795288,2.6019036769866943
487,7.719263076782227,3.323146104812622,2.813467025756836
488,1.3720834255218506,3.19307541847229,2.4657998085021973
489,6.32890510559082,3.3890645503997803,2.9353888034820557
490,0.09329928457736969,3.1951961517333984,2.5106377601623535
491,7.641879558563232,3.4422342777252197,2.4451522827148438
492,1.3628679513931274,3.332793951034546,2.7723352909088135
493,0.05314154177904129,3.168811321258545,0.06649012118577957
494,0.008289928548038006,0.008289928548038006,2.472184658050537
495,0.20237930119037628,0.10533461719751358,3.8164381980895996
496,0.0007267932523973286,0.0704653412103653,3.317338228225708
497,0.11876790970563889,0.08254098147153854,4.3028645515441895
498,0.002286678645759821,0.06649012118577957,2.817554235458374
499,4.203092575073242,0.7559238076210022,2.361940860748291
500,7.599184036254883,1.7444331645965576,2.1751954555511475
501,3.0267128944396973,1.8855907917022705,2.6878886222839355
502,1.5176528692245483,1.862684726715088,2.3739922046661377
