k,emotion,r_raw,p_raw,r_ctrl_len,p_ctrl_len,r_x_len,r_y_len,file_name,speaker
100,smile,,,,,0.1413872933139344,,7595d874-c1cb-4aef-918f-3c81f3a84324,1
300,prob_face_anger,-0.13370636576580555,0.02052524008965635,-0.12019961090462897,0.03745434456290664,0.08110052860738477,-0.016453678272521338,7595d874-c1cb-4aef-918f-3c81f3a84324,1
300,prob_face_contempt,0.12125457262023637,0.03580151505095812,0.09256754454476666,0.10958510370146723,0.08110052860738477,0.19627792464142232,7595d874-c1cb-4aef-918f-3c81f3a84324,1
300,prob_face_disgust,-0.0246886664522849,0.6701807161827782,-0.028396617167634752,0.6242121962186749,0.08110052860738477,0.1501280736302413,7595d874-c1cb-4aef-918f-3c81f3a84324,1
300,prob_face_fear,-0.051224043288265186,0.3766405460362774,-0.02557044621657819,0.6591287872704614,0.08110052860738477,-0.010213474840273304,7595d874-c1cb-4aef-918f-3c81f3a84324,1
300,prob_face_happiness,0.13814789426595822,0.016652407526357056,0.12716835816558983,0.02763888024481124,0.08110052860738477,0.04623217739488577,7595d874-c1cb-4aef-918f-3c81f3a84324,1
300,prob_face_neutral,-0.1383312540043803,0.016507269119230197,-0.13688682129683,0.01768115122092301,0.08110052860738477,-0.03857468660559958,7595d874-c1cb-4aef-918f-3c81f3a84324,1
300,prob_face_sadness,-0.09877000135089853,0.08767662507822203,-0.0839676814761773,0.14682031309091353,0.08110052860738477,-0.1327876810757733,7595d874-c1cb-4aef-918f-3c81f3a84324,1
300,prob_face_surprise,-0.08154463188796147,0.15888088310648316,-0.03960751014602379,0.4943373758485946,0.08110052860738477,0.06363511071045544,7595d874-c1cb-4aef-918f-3c81f3a84324,1
300,smile,,,,,0.08110052860738477,,7595d874-c1cb-4aef-918f-3c81f3a84324,1
500,prob_face_anger,-0.04263507966719706,0.34140344312322934,-0.032855795084256394,0.46353584716583474,0.1414595038533874,0.04211663619686968,7595d874-c1cb-4aef-918f-3c81f3a84324,1
500,prob_face_contempt,0.0010208206670936943,0.9818344414182267,-0.02670025525208974,0.5514105719263225,0.1414595038533874,0.04013115632989684,7595d874-c1cb-4aef-918f-3c81f3a84324,1
500,prob_face_disgust,-0.03346065433203224,0.4553416544934773,-0.014438330045919942,0.7474075391574433,0.1414595038533874,-0.021220338844877357,7595d874-c1cb-4aef-918f-3c81f3a84324,1
500,prob_face_fear,-0.006355095877795602,0.8872774593906311,-0.0029141057314070917,0.9481752487657994,0.1414595038533874,-0.007101359968278805,7595d874-c1cb-4aef-918f-3c81f3a84324,1
500,prob_face_happiness,0.0554824144983966,0.21554054848016033,0.0649552883466426,0.1469634325996994,0.1414595038533874,-0.0773630613676977,7595d874-c1cb-4aef-918f-3c81f3a84324,1
500,prob_face_neutral,-0.01230807500922405,0.7836708300010246,-0.025270599756500277,0.5729286910899993,0.1414595038533874,0.12570256362828158,7595d874-c1cb-4aef-918f-3c81f3a84324,1
500,prob_face_sadness,-0.07721443171608337,0.0845596311284728,-0.04697862935255952,0.29444338783963697,0.1414595038533874,-0.15593505433601465,7595d874-c1cb-4aef-918f-3c81f3a84324,1
500,prob_face_surprise,-0.023839757962134105,0.5948544359454517,-0.0009606480410127978,0.9829050480478376,0.1414595038533874,0.06863765621309191,7595d874-c1cb-4aef-918f-3c81f3a84324,1
500,smile,,,,,0.1414595038533874,,7595d874-c1cb-4aef-918f-3c81f3a84324,1
1000,prob_face_anger,0.05547549794910684,0.07952555794131975,0.06459455098863266,0.041127995723404566,0.0704701661170841,-0.09582902820851416,7595d874-c1cb-4aef-918f-3c81f3a84324,1
1000,prob_face_contempt,-0.06162315230727523,0.05140185525491274,-0.06840425216035394,0.030544195805626177,0.0704701661170841,0.1679551947448501,7595d874-c1cb-4aef-918f-3c81f3a84324,1
1000,prob_face_disgust,0.10251362759000908,0.0011692920150622329,0.12206760027605736,0.00010893885252415374,0.0704701661170841,-0.12769384887136764,7595d874-c1cb-4aef-918f-3c81f3a84324,1
1000,prob_face_fear,0.022145837657505624,0.4842253884033004,0.05484078645849269,0.08303286723158254,0.0704701661170841,-0.20098990657140345,7595d874-c1cb-4aef-918f-3c81f3a84324,1
1000,prob_face_happiness,0.04519067489627677,0.15329277132693156,0.0380419880936824,0.22939306877966056,0.0704701661170841,0.11226405974846797,7595d874-c1cb-4aef-918f-3c81f3a84324,1
1000,prob_face_neutral,-0.056004086170614,0.07669731207668887,-0.0697037888867681,0.027513671290528764,0.0704701661170841,0.12040299232162917,7595d874-c1cb-4aef-918f-3c81f3a84324,1
1000,prob_face_sadness,-0.005511787873991266,0.861801521364697,-0.0004123936732654131,0.9896080685255828,0.0704701661170841,-0.0705632977546778,7595d874-c1cb-4aef-918f-3c81f3a84324,1
1000,prob_face_surprise,-0.0042474949932071755,0.8932838070469236,0.0009010212104167258,0.9772975341624209,0.0704701661170841,-0.06826990108525723,7595d874-c1cb-4aef-918f-3c81f3a84324,1
1000,smile,-0.004215391368694219,0.8940856292201805,0.011173765321945688,0.7241524909243895,0.0704701661170841,-0.10369438522612243,7595d874-c1cb-4aef-918f-3c81f3a84324,1
100,prob_face_anger,-0.13023137193515086,0.19654835453540798,-0.12861722391276262,0.20220094390827112,0.03582706663626825,-0.0783471154314913,66768810-879d-4e2f-b5f5-ecc67d298104,0
100,prob_face_contempt,-0.05607780719968308,0.5794665688968379,-0.056137861558335854,0.5790598814678317,0.03582706663626825,-0.2892263097220147,66768810-879d-4e2f-b5f5-ecc67d298104,0
100,prob_face_disgust,-0.09855598761450703,0.3292892394886574,-0.12825074172579146,0.20350041790018825,0.03582706663626825,-0.2797619289803298,66768810-879d-4e2f-b5f5-ecc67d298104,0
100,prob_face_fear,-0.1583558928010336,0.11558084064751746,-0.15522623384875037,0.12304691218963519,0.03582706663626825,0.06002102406682535,66768810-879d-4e2f-b5f5-ecc67d298104,0
100,prob_face_happiness,0.09951730428584676,0.32457036955887986,0.10962022923730694,0.27761349098218324,0.03582706663626825,-0.16993452438919926,66768810-879d-4e2f-b5f5-ecc67d298104,0
100,prob_face_neutral,-0.08467096994284394,0.40227227975404634,-0.06562434308665481,0.516537080516259,0.03582706663626825,0.30999997973202864,66768810-879d-4e2f-b5f5-ecc67d298104,0
100,prob_face_sadness,-0.12087055084798032,0.23095333638627308,-0.1142403079550253,0.2577395672345305,0.03582706663626825,-0.16499016953779275,66768810-879d-4e2f-b5f5-ecc67d298104,0
100,prob_face_surprise,-0.14576264440648323,0.14788536565614857,-0.15771350639639067,0.11708398048327585,0.03582706663626825,0.2013164184274175,66768810-879d-4e2f-b5f5-ecc67d298104,0
100,smile,-0.05320471584794452,0.5990753951859156,-0.0657458321493709,0.515759318888169,0.03582706663626825,0.2228955675623323,66768810-879d-4e2f-b5f5-ecc67d298104,0
300,prob_face_anger,0.08044363288480434,0.16460142038857123,0.06563316307073742,0.2570982446754171,0.14633698980568616,0.14011639573410162,66768810-879d-4e2f-b5f5-ecc67d298104,0
300,prob_face_contempt,-0.012169200509826282,0.8337421445127576,0.00807983404709426,0.8891618288614294,0.14633698980568616,-0.10220953209159625,66768810-879d-4e2f-b5f5-ecc67d298104,0
300,prob_face_disgust,-0.05125399877939353,0.37636117146610726,-0.07207129290258797,0.2132349229163604,0.14633698980568616,-0.06027642178469751,66768810-879d-4e2f-b5f5-ecc67d298104,0
300,prob_face_fear,-0.08739876354649091,0.13095084950559066,-0.09164483451551246,0.11318379660767967,0.14633698980568616,0.10285707193255443,66768810-879d-4e2f-b5f5-ecc67d298104,0
300,prob_face_happiness,-0.13457687750693648,0.019709839178953078,-0.09345756579277877,0.10619976627706497,0.14633698980568616,-0.3508474902767964,66768810-879d-4e2f-b5f5-ecc67d298104,0
300,prob_face_neutral,0.17757142247607643,0.0020194327351238696,0.14339857919033425,0.012910459151437714,0.14633698980568616,0.3897482522798423,66768810-879d-4e2f-b5f5-ecc67d298104,0
300,prob_face_sadness,0.20527325916195796,0.0003452032954978915,0.17854480712902396,0.0019056249421872983,0.14633698980568616,0.27489321170847686,66768810-879d-4e2f-b5f5-ecc67d298104,0
300,prob_face_surprise,-0.10256233972626166,0.07611346634935699,-0.10756224205400944,0.06279267476335627,0.14633698980568616,0.09109411599148373,66768810-879d-4e2f-b5f5-ecc67d298104,0
300,smile,0.06832887055070662,0.23802823633597814,0.008543184319511421,0.882850050177491,0.14633698980568616,0.19032504459861999,66768810-879d-4e2f-b5f5-ecc67d298104,0
500,prob_face_anger,0.16006801810459256,0.000326306550964857,0.15731643416662097,0.0004141363150624952,0.06523783902370794,0.07039417047819516,66768810-879d-4e2f-b5f5-ecc67d298104,0
500,prob_face_contempt,0.037873179423313,0.3980808956437947,0.05120959198681593,0.2530529903149539,0.06523783902370794,-0.17207699382045497,66768810-879d-4e2f-b5f5-ecc67d298104,0
500,prob_face_disgust,0.03389898692459882,0.449454610346824,0.009869629183546875,0.8257585293053169,0.06523783902370794,-0.107600561266722,66768810-879d-4e2f-b5f5-ecc67d298104,0
500,prob_face_fear,-0.015470697926412202,0.7300266051496782,-0.014737048079797324,0.742364697904921,0.06523783902370794,-0.03906410881788153,66768810-879d-4e2f-b5f5-ecc67d298104,0
500,prob_face_happiness,-0.19126282027212158,1.663258298674153e-05,-0.1780886611747113,6.220923652924943e-05,0.06523783902370794,-0.2035122906012595,66768810-879d-4e2f-b5f5-ecc67d298104,0
500,prob_face_neutral,0.22541137329449448,3.516380226997585e-07,0.21703785288430338,9.608650683345589e-07,0.06523783902370794,0.23562838519178889,66768810-879d-4e2f-b5f5-ecc67d298104,0
500,prob_face_sadness,0.22577441780256635,3.363416637253496e-07,0.22643206399914675,3.102482586870059e-07,0.06523783902370794,0.12725525130096046,66768810-879d-4e2f-b5f5-ecc67d298104,0
500,prob_face_surprise,-0.06081487537997459,0.17455403719347626,-0.06020749337072072,0.17890619313411135,0.06523783902370794,-0.025785394474633672,66768810-879d-4e2f-b5f5-ecc67d298104,0
500,smile,0.04572634141872623,0.3075166176227247,-0.008772885948635276,0.8448602678122152,0.06523783902370794,0.17570322057132678,66768810-879d-4e2f-b5f5-ecc67d298104,0
1000,prob_face_anger,0.07346531259024595,0.020157046812418686,0.07204736580542838,0.022699798990283095,0.04697371531872934,-0.022402075559578186,66768810-879d-4e2f-b5f5-ecc67d298104,0
1000,prob_face_contempt,0.1001400188078123,0.001520627727174505,0.1036595685512932,0.0010279957206723645,0.04697371531872934,-0.07062968178229662,66768810-879d-4e2f-b5f5-ecc67d298104,0
1000,prob_face_disgust,0.04928593825695317,0.11933865163222857,0.03406042102089641,0.28190481937157913,0.04697371531872934,-0.11604147624661029,66768810-879d-4e2f-b5f5-ecc67d298104,0
1000,prob_face_fear,0.005634151506508841,0.8587653145149418,0.010864415226340653,0.7314905812730789,0.04697371531872934,-0.08010621050252073,66768810-879d-4e2f-b5f5-ecc67d298104,0
1000,prob_face_happiness,-0.05322841179205709,0.09250726533412779,-0.06115998827637409,0.05318203606084038,0.04697371531872934,-0.04358215696773036,66768810-879d-4e2f-b5f5-ecc67d298104,0
1000,prob_face_neutral,0.11879807616678367,0.00016630411454735813,0.11474268666080915,0.00027694830258773536,0.04697371531872934,0.10096288947000483,66768810-879d-4e2f-b5f5-ecc67d298104,0
1000,prob_face_sadness,0.0793418643883241,0.012078946038997555,0.07837502522340203,0.013169576803781054,0.04697371531872934,0.04663796853904177,66768810-879d-4e2f-b5f5-ecc67d298104,0
1000,prob_face_surprise,-0.024752565116687622,0.43428178646778326,-0.02145012077843231,0.4980621622610215,0.04697371531872934,-0.06149350775390723,66768810-879d-4e2f-b5f5-ecc67d298104,0
1000,smile,0.007559172865629524,0.8113021797302993,-0.023507886721032753,0.45774962872447744,0.04697371531872934,0.02637362425004298,66768810-879d-4e2f-b5f5-ecc67d298104,0
100,prob_face_anger,0.06925495253773639,0.4935552329144114,0.06389858907411988,0.5276494696377625,-0.0175638477150762,0.06120222426434911,66768810-879d-4e2f-b5f5-ecc67d298104,1
100,prob_face_contempt,-0.164306293538089,0.10235803832016455,-0.16203221238095664,0.10726408546913335,-0.0175638477150762,-0.03197926470017681,66768810-879d-4e2f-b5f5-ecc67d298104,1
100,prob_face_disgust,0.1555533037872665,0.12224972710201729,0.15490767288279866,0.123827194695639,-0.0175638477150762,-0.04499515006464257,66768810-879d-4e2f-b5f5-ecc67d298104,1
100,prob_face_fear,0.20270650663847167,0.04311135556070303,0.18417475250760942,0.0666069147535294,-0.0175638477150762,0.17526425591474035,66768810-879d-4e2f-b5f5-ecc67d298104,1
100,prob_face_happiness,-0.21884276639873887,0.028705850867656153,-0.24212020613259397,0.01522472029136268,-0.0175638477150762,-0.28227014641696,66768810-879d-4e2f-b5f5-ecc67d298104,1
100,prob_face_neutral,-0.16415009742723016,0.10268928786167943,-0.17274905762945056,0.08566563175441731,-0.0175638477150762,0.08441643863203158,66768810-879d-4e2f-b5f5-ecc67d298104,1
100,prob_face_sadness,-0.036579927654604175,0.7178593175499901,-0.03355021340405749,0.7403594693969842,-0.0175638477150762,-0.1421702189151128,66768810-879d-4e2f-b5f5-ecc67d298104,1
100,prob_face_surprise,0.21469756191825326,0.031947740353567164,0.22025399721750547,0.027667801780700003,-0.0175638477150762,-0.010277955596034609,66768810-879d-4e2f-b5f5-ecc67d298104,1
100,smile,-0.23049329423140044,0.021048586870374027,-0.16506392332822736,0.10076317393253245,-0.0175638477150762,-0.27633289595261223,66768810-879d-4e2f-b5f5-ecc67d298104,1
300,prob_face_anger,0.034726588106449054,0.5490715928987175,0.04086181634444842,0.4807558810659516,-0.04341986277275983,0.20610883490212217,66768810-879d-4e2f-b5f5-ecc67d298104,1
300,prob_face_contempt,-0.04410264354358627,0.446620259307289,-0.05590151267743625,0.3345672191699368,-0.04341986277275983,0.1988470181193631,66768810-879d-4e2f-b5f5-ecc67d298104,1
300,prob_face_disgust,0.10497032586085138,0.06943664591229493,0.10890816885134556,0.05955446503124386,-0.04341986277275983,0.03458603662455608,66768810-879d-4e2f-b5f5-ecc67d298104,1
300,prob_face_fear,0.13248506797924878,0.021718477625386326,0.13605469960403585,0.01838993617615735,-0.04341986277275983,-0.014914711786585372,66768810-879d-4e2f-b5f5-ecc67d298104,1
300,prob_face_happiness,-0.09481037653648185,0.10121276573686253,-0.12596548570940194,0.02915577197733834,-0.04341986277275983,-0.311172721538164,66768810-879d-4e2f-b5f5-ecc67d298104,1
300,prob_face_neutral,0.08828741036228802,0.12706470966559302,0.07726166423094616,0.18200061077836086,-0.04341986277275983,0.2819278831349371,66768810-879d-4e2f-b5f5-ecc67d298104,1
300,prob_face_sadness,0.08235430933601443,0.15477045668625208,0.11031548028169741,0.05631726306897966,-0.04341986277275983,0.2670269448884701,66768810-879d-4e2f-b5f5-ecc67d298104,1
300,prob_face_surprise,0.10853040873175794,0.06044910094236846,0.1168795257308464,0.04308348082024715,-0.04341986277275983,-0.08509722097061398,66768810-879d-4e2f-b5f5-ecc67d298104,1
300,smile,-0.0552891994284716,0.339896687659087,-0.07540177694348323,0.192779771625818,-0.04341986277275983,-0.1401694069859501,66768810-879d-4e2f-b5f5-ecc67d298104,1
500,prob_face_anger,0.05527605644224048,0.21725503692926357,0.05419507641520828,0.226396017285971,-0.0814968709385065,0.04604570997398469,66768810-879d-4e2f-b5f5-ecc67d298104,1
500,prob_face_contempt,-0.0012095216541022518,0.9784772459880822,0.0006364173082606643,0.9886743234325613,-0.0814968709385065,0.1131868304861637,66768810-879d-4e2f-b5f5-ecc67d298104,1
500,prob_face_disgust,0.12483399211984485,0.005184700812114168,0.11652571462243905,0.009108296136092953,-0.0814968709385065,-0.08816426042328661,66768810-879d-4e2f-b5f5-ecc67d298104,1
500,prob_face_fear,0.07382983156058733,0.09914674795447649,0.0781674830623698,0.0807803920620888,-0.0814968709385065,0.037527779676981184,66768810-879d-4e2f-b5f5-ecc67d298104,1
500,prob_face_happiness,-0.045605115493436314,0.3088021827394238,-0.06319477943390962,0.1582587596069502,-0.0814968709385065,-0.15469442330472605,66768810-879d-4e2f-b5f5-ecc67d298104,1
500,prob_face_neutral,0.033703445458320866,0.4520755057557342,0.03538077972876102,0.4298751377405532,-0.0814968709385065,0.10027517789231279,66768810-879d-4e2f-b5f5-ecc67d298104,1
500,prob_face_sadness,0.0757900179615583,0.09047255871964614,0.0848737220477269,0.05789300361004844,-0.0814968709385065,0.10285466833647361,66768810-879d-4e2f-b5f5-ecc67d298104,1
500,prob_face_surprise,-0.012942606538239133,0.772816147547368,-0.015061748288802884,0.7368957205837965,-0.0814968709385065,0.014945721836831528,66768810-879d-4e2f-b5f5-ecc67d298104,1
500,smile,-0.05686527947769098,0.20430160456995822,-0.06309353220999712,0.15892775279365162,-0.0814968709385065,-0.1615480066522239,66768810-879d-4e2f-b5f5-ecc67d298104,1
1000,prob_face_anger,0.03265715726442066,0.3022157049140186,0.03266977564380762,0.30202883955210075,-0.0456311751557047,0.0018193197734617979,66768810-879d-4e2f-b5f5-ecc67d298104,1
1000,prob_face_contempt,-0.026513166295784582,0.40230116450122,-0.020991899632641964,0.5072889514782586,-0.0456311751557047,0.13106118685579554,66768810-879d-4e2f-b5f5-ecc67d298104,1
1000,prob_face_disgust,0.06561253975024088,0.038033705800580006,0.06293890039370992,0.04661446355031643,-0.0456311751557047,-0.0272959908698607,66768810-879d-4e2f-b5f5-ecc67d298104,1
1000,prob_face_fear,-0.018037488321950464,0.5688619195014033,-0.022159407629927377,0.4839575868135293,-0.0456311751557047,-0.08383229124960855,66768810-879d-4e2f-b5f5-ecc67d298104,1
1000,prob_face_happiness,0.0026619286797927954,0.9329988348501599,0.0008287733559170026,0.9791174848253783,-0.0456311751557047,-0.018701748348926447,66768810-879d-4e2f-b5f5-ecc67d298104,1
1000,prob_face_neutral,-0.013508078207823033,0.6696356261232077,-0.011725504663777163,0.7111276928682475,-0.0456311751557047,0.09737331995257312,66768810-879d-4e2f-b5f5-ecc67d298104,1
1000,prob_face_sadness,0.047085519498930584,0.13676727568712083,0.04851999482474401,0.12519676809899008,-0.0456311751557047,-0.009998643698716631,66768810-879d-4e2f-b5f5-ecc67d298104,1
1000,prob_face_surprise,-0.07010538534679492,0.02663114295856077,-0.07152404602804334,0.02370621660650825,-0.0456311751557047,0.0038566437036328238,66768810-879d-4e2f-b5f5-ecc67d298104,1
1000,smile,-0.06822082290623763,0.030994201997632524,-0.06005081845808127,0.057655013072655054,-0.0456311751557047,-0.14358224232486433,66768810-879d-4e2f-b5f5-ecc67d298104,1
100,prob_face_anger,0.4379066654071957,5.206406426271121e-06,0.42659482209944444,9.612149157045992e-06,-0.1450762431214569,-0.6103562425520384,dc3d0ae4-8d20-4d1d-8e0c-82c85a79b26e,0
100,prob_face_contempt,-0.2283017400043659,0.022337803601496356,-0.16083413348852083,0.10992154052981899,-0.1450762431214569,0.11698576978179545,dc3d0ae4-8d20-4d1d-8e0c-82c85a79b26e,0
100,prob_face_disgust,0.4127413415458284,1.977765581354873e-05,0.3002517427044477,0.002404370599605761,-0.1450762431214569,-0.5021879371029994,dc3d0ae4-8d20-4d1d-8e0c-82c85a79b26e,0
100,prob_face_fear,0.3772095859458645,0.0001094632435327716,0.37546181939140616,0.00011848790166572373,-0.1450762431214569,-0.13972717113861763,dc3d0ae4-8d20-4d1d-8e0c-82c85a79b26e,0
