p1_llama,p2_llama,p3_llama
0.017093241214752197,4.6402974128723145,5.3362135887146
4.29404354095459,4.590832233428955,4.782290458679199
0.2792797386646271,4.051888465881348,5.310782432556152
1.6356737613677979,3.7834200859069824,5.201695919036865
0.1649124026298523,3.4215691089630127,4.690645694732666
0.4964628219604492,3.1556503772735596,4.177454471588135
0.47623375058174133,2.932365655899048,4.348999977111816
18.652387619018555,18.652387619018555,4.173103332519531
6.513180732727051,12.582784652709961,4.777541160583496
0.07891431450843811,8.414828300476074,5.549220561981201
0.004960966296494007,6.312361240386963,4.970729827880859
0.8362584710121155,5.2171406745910645,5.190965175628662
0.008296666666865349,4.348999977111816,5.256378173828125
4.202149868011475,4.32802152633667,4.923070907592773
2.4285755157470703,4.090590476989746,5.176882266998291
1.9763569831848145,3.85567569732666,5.151674747467041
2.6491150856018066,3.7350196838378906,5.354870319366455
3.965240716934204,3.755948781967163,5.099682331085205
3.8811206817626953,3.7663795948028564,5.310718536376953
4.4520978927612305,3.819127321243286,5.218531131744385
4.488718032836914,3.866955280303955,5.033458232879639
0.5441265106201172,3.6454336643218994,4.6678948402404785
1.0336610078811646,3.4821977615356445,4.574201583862305
19.722007751464844,19.722007751464844,4.087968349456787
6.638524055480957,13.180265426635742,4.708549976348877
0.10065316408872604,8.820394515991211,5.5156569480896
0.0032043324317783117,6.6160969734191895,4.840069770812988
0.9712823033332825,5.487133979797363,5.076728343963623
0.009538787417113781,4.574201583862305,5.116217136383057
3.165785551071167,4.37299919128418,4.618546962738037
0.88548743724823,3.9370601177215576,4.216684818267822
0.516745924949646,3.55702543258667,4.420527935028076
19.626623153686523,19.626623153686523,4.060451030731201
6.402410507202148,13.014516830444336,4.693636894226074
0.07854288071393967,8.70252513885498,5.393031597137451
0.0039983815513551235,6.527893543243408,4.864287853240967
0.40496566891670227,5.303308010101318,5.159499645233154
0.006628194358199835,4.420527935028076,5.19635534286499
4.90551233291626,4.489811420440674,5.066483974456787
0.3577597737312317,3.9733049869537354,5.22686243057251
4.9793620109558105,4.085088729858398,5.335599422454834
0.013177333399653435,3.6778976917266846,5.511651515960693
2.600794792175293,3.579979181289673,5.587474822998047
6.306051254272461,3.8071517944335938,5.387904644012451
2.8547093868255615,3.733886957168579,4.906982898712158
1.106269359588623,3.5462000370025635,4.943409442901611
7.322818756103516,3.7979745864868164,4.538815975189209
5.668505668640137,3.9148828983306885,4.596227169036865
3.487597942352295,3.8897485733032227,5.1468353271484375
3.3732750415802,3.861055612564087,5.005499362945557
0.9998871088027954,3.710467576980591,4.819332599639893
1.3639400005340576,3.5931410789489746,4.4868083000183105
4.56380033493042,3.6393628120422363,5.002786159515381
0.10274434834718704,3.478607416152954,5.30994176864624
2.8264000415802,3.4502506256103516,4.976882457733154
4.08212423324585,3.476578712463379,5.106091022491455
0.5238414406776428,3.358469247817993,5.553340911865234
3.402747631072998,3.3601722717285156,5.0093183517456055
1.1407397985458374,3.277971029281616,5.38652229309082
1.3680706024169922,3.2097604274749756,5.135415554046631
4.628658294677734,3.258687973022461,5.0293707847595215
0.4289935827255249,3.164364814758301,4.9326653480529785
2.8018295764923096,3.15267014503479,4.746132850646973
0.5971606969833374,3.072810649871826,4.656479835510254
0.705305278301239,3.001068115234375,4.634009838104248
19.094398498535156,19.094398498535156,3.8540966510772705
6.706669807434082,12.900533676147461,4.558311939239502
0.05707526206970215,8.619380950927734,5.298498630523682
0.003407507436349988,6.46538782119751,4.824051380157471
1.931342363357544,5.558578968048096,5.078836917877197
0.01116316020488739,4.634009838104248,5.217843055725098
4.458916664123535,4.608996391296387,4.624363422393799
1.2725809812545776,4.191944122314453,4.241978645324707
18.41158103942871,18.41158103942871,4.104458332061768
6.259833335876465,12.33570671081543,4.746153354644775
0.05260898172855377,8.241340637207031,5.416847229003906
0.008064801804721355,6.183021545410156,5.074998378753662
0.7159489989280701,5.089606761932373,5.197681427001953
0.0038376033771783113,4.241978645324707,5.391788482666016
10.898216247558594,5.192870140075684,5.045616626739502
1.5966989994049072,4.743348598480225,4.38656759262085
6.877197265625,4.980443000793457,4.778366565704346
0.9773914813995361,4.580137729644775,5.040462493896484
5.433846473693848,4.657747268676758,5.279673099517822
0.9775975346565247,4.351068019866943,4.930595397949219
2.5937788486480713,4.215892314910889,5.384654998779297
0.02789795584976673,3.9167497158050537,5.572605609893799
0.06719589978456497,3.6601128578186035,4.938150882720947
1.4284658432006836,3.520634889602661,4.695555686950684
14.430743217468262,4.162405967712402,4.829972743988037
0.7797529697418213,3.9744808673858643,4.996997833251953
3.3830862045288086,3.943354845046997,4.8501505851745605
8.201601028442383,4.156267166137695,4.787208080291748
3.430736541748047,4.121717929840088,4.917385578155518
2.1069517135620117,4.030137538909912,4.991384029388428
2.4890825748443604,3.9631354808807373,5.0429301261901855
4.009838104248047,3.965080976486206,4.992444038391113
2.6293091773986816,3.9116504192352295,4.96421480178833
0.2980223596096039,3.7726645469665527,5.9173736572265625
0.0021387101151049137,3.6330153942108154,4.865711688995361
1.3229659795761108,3.550513744354248,5.446304798126221
0.0074101826176047325,3.428337812423706,4.750887870788574
0.4304713010787964,3.328408718109131,5.068248271942139
2.0336427688598633,3.2866427898406982,5.036513805389404
2.989344358444214,3.2773518562316895,4.783359050750732
1.6654291152954102,3.228505849838257,4.636271953582764
1.3140535354614258,3.172198534011841,4.648504257202148
0.5422085523605347,3.0970559120178223,5.105340003967285
1.626343846321106,3.0562028884887695,5.037715435028076
3.036240816116333,3.0556633472442627,4.8758978843688965
1.3709617853164673,3.011328935623169,4.728191375732422
1.1698273420333862,2.964110851287842,5.0005784034729
0.5004770755767822,2.9025204181671143,5.072640419006348
1.3262239694595337,2.8640739917755127,5.031433582305908
2.270686388015747,2.8499457836151123,5.170151233673096
0.9888991117477417,2.8066654205322266,5.165004253387451
0.23536890745162964,2.7482268810272217,5.966890335083008
0.003481994615867734,2.687232494354248,4.937685489654541
0.4388304650783539,2.6383540630340576,6.20973014831543
0.0010334871476516128,2.5822410583496094,4.731810569763184
7.107447147369385,2.676515817642212,4.7626953125
7.30482292175293,2.7709715366363525,5.132505893707275
2.4407362937927246,2.764366865158081,5.1483683586120605
2.957718849182129,2.768157958984375,4.820158004760742
3.8507463932037354,2.7889769077301025,5.11895751953125
10.11874008178711,2.927273988723755,4.836789608001709
5.453448295593262,2.974055051803589,4.885035037994385
4.450638771057129,3.0009021759033203,4.789490699768066
3.7425496578216553,3.014146089553833,4.986812114715576
1.3234788179397583,2.9844846725463867,5.173435211181641
9.529440879821777,3.0973289012908936,4.53209924697876
1.9828261137008667,3.078439474105835,5.093125820159912
1.880609154701233,3.0584752559661865,5.1306586265563965
2.7851991653442383,3.0539956092834473,5.23196268081665
1.2591121196746826,3.02504563331604,4.954776287078857
0.5970464944839478,2.9865059852600098,5.879184246063232
0.04010186344385147,2.9404683113098145,4.912585258483887
0.5732829570770264,2.904050350189209,5.219332218170166
0.9872832298278809,2.8750083446502686,5.187004566192627
6.292003631591797,2.926008462905884,5.026370525360107
0.29598209261894226,2.887331247329712,5.51604700088501
0.1025576964020729,2.8469724655151367,5.390361785888672
4.9468464851379395,2.8769705295562744,4.814083576202393
0.6876219511032104,2.846134662628174,5.262979030609131
4.655540466308594,2.871265411376953,4.87369966506958
0.5738217830657959,2.8397936820983887,5.246444225311279
0.9707669615745544,2.8145363330841064,5.325806140899658
2.730513572692871,2.813416004180908,5.039161682128906
0.1372498869895935,2.7782034873962402,5.593751430511475
0.056964121758937836,2.7428624629974365,5.2771897315979
0.39565035700798035,2.7127702236175537,5.0050578117370605
0.446810781955719,2.684087038040161,5.448520183563232
2.4978275299072266,2.6817588806152344,4.906113147735596
3.574883222579956,2.6927847862243652,5.475372791290283
1.2657361030578613,2.675381898880005,5.378467559814453
1.4121812582015991,2.6601624488830566,5.443279266357422
0.40283969044685364,2.6332895755767822,5.2002949714660645
0.14894600212574005,2.604062080383301,6.231776714324951
0.005545233376324177,2.5738468170166016,4.999969005584717
1.1445915699005127,2.5574185848236084,4.570783615112305
8.344890594482422,2.623185634613037,4.768242359161377
0.08474422246217728,2.5946638584136963,4.8907694816589355
5.163785934448242,2.6232097148895264,4.842992305755615
1.309108018875122,2.6087687015533447,4.853800296783447
8.763174057006836,2.6756644248962402,4.901488304138184
5.292415618896484,2.7038016319274902,4.769436359405518
2.1720468997955322,2.6981444358825684,4.88863468170166
5.816656112670898,2.730970859527588,4.9526686668396
5.486602783203125,2.7596752643585205,5.120696544647217
1.8704924583435059,2.7505083084106445,4.659412384033203
0.676800549030304,2.7293484210968018,4.580761432647705
4.713635444641113,2.749391555786133,5.105721950531006
3.0582311153411865,2.7524797916412354,4.8209919929504395
0.25453463196754456,2.727747917175293,5.180277347564697
1.9827497005462646,2.7204439640045166,4.8356146812438965
0.30972909927368164,2.6970388889312744,4.552768230438232
0.9477841854095459,2.6802191734313965,4.4960103034973145
19.061609268188477,19.061609268188477,4.140004634857178
6.397972583770752,12.729790687561035,4.751972675323486
0.07426098734140396,8.51128101348877,5.524938583374023
0.0016527815023437142,6.38387393951416,4.996493339538574
1.4266952276229858,5.392437934875488,5.089537620544434
0.013870514929294586,4.4960103034973145,5.147792816162109
4.358639240264893,4.476385593414307,5.178712368011475
0.894842803478241,4.028692722320557,5.058146953582764
6.183154106140137,4.268077373504639,4.798267841339111
0.7891891598701477,3.9201884269714355,4.353073596954346
0.2917141616344452,3.590327262878418,4.3460259437561035
19.153377532958984,19.153377532958984,4.116630554199219
6.282956600189209,12.718167304992676,4.81187105178833
0.0318375863134861,8.48939037322998,5.845254421234131
0.004781835246831179,6.36823844909668,5.0475850105285645
0.6000379920005798,5.214598655700684,5.149537563323975
0.003162622917443514,4.3460259437561035,5.330368518829346
3.5850682258605957,4.2373175621032715,5.266329288482666
0.19636473059654236,3.732198476791382,5.329575538635254
0.07515563815832138,3.3258602619171143,5.983753681182861
0.0021312159951776266,2.9934873580932617,4.971014499664307
0.6038035154342651,2.7762434482574463,4.458827972412109
5.804726600646973,3.0286169052124023,5.3157267570495605
0.1698683649301529,2.80871319770813,5.03425931930542
3.677694320678711,2.8707833290100098,5.015623569488525
1.6120662689208984,2.7868688106536865,4.869821071624756
2.309710741043091,2.7570464611053467,4.952529430389404
2.5013303756713867,2.74200439453125,5.219489574432373
0.019635116681456566,2.590761661529541,4.71160888671875
0.6529642343521118,2.48877215385437,4.490809917449951
0.48813408613204956,2.388740301132202,4.203580379486084
18.33955955505371,18.33955955505371,4.1840128898620605
6.099226951599121,12.219392776489258,4.89210844039917
0.028773536905646324,8.155853271484375,5.645317554473877
0.000929400441236794,6.117122173309326,5.081136226654053
0.7467137575149536,5.0430402755737305,4.979168891906738
0.006279499735683203,4.203580379486084,4.98594856262207
1.4107155799865723,3.8045995235443115,4.773346900939941
2.073248863220215,3.5881805419921875,4.226624965667725
0.2401100993156433,3.216172695159912,4.227420806884766
18.844398498535156,18.844398498535156,4.130043983459473
6.027682781219482,12.436040878295898,4.833571910858154
0.026827238500118256,8.299635887145996,5.844572067260742
0.0010624246206134558,6.224992752075195,4.935802936553955
0.46152305603027344,5.072299003601074,4.90842866897583
0.0030310661531984806,4.227420806884766,5.113832950592041
8.386113166809082,4.821520805358887,4.866698741912842
0.15125560760498047,4.23773717880249,4.858860015869141
2.5342488288879395,4.048460483551025,4.30886697769165
8.169154167175293,4.4605302810668945,4.8490471839904785
0.09217322617769241,4.063406944274902,5.031027793884277
0.026021383702754974,3.7269582748413086,5.623737812042236
0.011365902610123158,3.441143035888672,4.575486660003662
7.755599021911621,3.7493185997009277,4.5674309730529785
0.8514502644538879,3.5561270713806152,4.858069896697998
2.87583589553833,3.5136091709136963,4.871471881866455
5.346760272979736,3.6214418411254883,4.3639349937438965
0.32036784291267395,3.4380486011505127,4.7494683265686035
0.29027074575424194,3.272376298904419,5.066848278045654
0.2006058245897293,3.118788003921509,4.895885944366455
0.3473561108112335,2.9868147373199463,4.723054885864258
1.7100764513015747,2.928781032562256,4.788654804229736
2.4009101390838623,2.905829668045044,4.922933578491211
0.06362016499042511,2.7874042987823486,5.119303226470947
1.0552645921707153,2.718118906021118,4.92933988571167
1.7237093448638916,2.6798722743988037,4.803786754608154
3.086142063140869,2.6949193477630615,4.9343953132629395
0.10343115776777267,2.6023659706115723,5.125621795654297
0.43777573108673096,2.5277249813079834,5.057165622711182
0.1957181990146637,2.4499917030334473,4.935172080993652
4.510339260101318,2.5164542198181152,4.792028903961182
4.411774635314941,2.5756828784942627,4.632032871246338
3.231935739517212,2.595569610595703,4.640922546386719
2.3361172676086426,2.5879385471343994,4.725983142852783
0.42784273624420166,2.526221752166748,4.841617107391357
6.828569412231445,2.6457316875457764,4.742924213409424
2.7995691299438477,2.6498894691467285,4.978519439697266
0.4370577037334442,2.5916569232940674,5.412451267242432
0.33030664920806885,2.5336735248565674,5.128577709197998
0.5311077237129211,2.483609199523926,4.9229044914245605
0.1171530932188034,2.4258909225463867,4.910369396209717
4.597963809967041,2.477606773376465,4.743528366088867
3.6436171531677246,2.504723310470581,4.461442470550537
2.3410816192626953,2.501004457473755,4.820706367492676
1.8585617542266846,2.486727714538574,4.722982883453369
1.7740398645401,2.4712347984313965,5.2848639488220215
0.043419819325208664,2.419578790664673,5.037186145782471
0.9229742288589478,2.388399600982666,4.877917289733887
6.068873882293701,2.4635114669799805,4.942294120788574
0.2492913007736206,2.419227123260498,4.895786762237549
1.3320811986923218,2.3979103565216064,4.732956409454346
0.7693143486976624,2.366591453552246,4.719685077667236
2.418065071105957,2.3675625324249268,4.772547245025635
1.865464210510254,2.358264446258545,4.788778781890869
0.10614989697933197,2.317317008972168,4.465201377868652
0.17935733497142792,2.2791390419006348,4.5208353996276855
4.266363143920898,2.314002513885498,4.647050380706787
2.465970039367676,2.316622734069824,4.834133148193359
0.2653675377368927,2.281855583190918,4.986062526702881
0.6007367372512817,2.2538371086120605,4.472771167755127
1.517215371131897,2.2417614459991455,5.000816345214844
0.2744843065738678,2.210031032562256,4.5578131675720215
0.1341990977525711,2.177081346511841,4.51726770401001
0.5355635285377502,2.151432752609253,4.114491939544678
18.35622215270996,18.35622215270996,4.248667240142822
5.995733737945557,12.17597770690918,4.8085713386535645
0.050178565084934235,8.134044647216797,5.720558166503906
0.004853847436606884,6.101747035980225,5.119866847991943
0.27078521251678467,4.935554504394531,4.7837090492248535
0.00918000377714634,4.114491939544678,4.810287952423096
1.2999894618988037,3.7124202251434326,4.972830295562744
5.241140365600586,3.903510332107544,4.825406074523926
0.372313916683197,3.511155128479004,4.8902201652526855
0.39047932624816895,3.199087619781494,4.254117965698242
0.17442016303539276,2.9241178035736084,4.016695976257324
17.969806671142578,17.969806671142578,4.150040149688721
5.910740852355957,11.94027328491211,4.8637919425964355
0.0187657680362463,7.966437816619873,5.672391414642334
0.005529229063540697,5.976210594177246,5.047181606292725
0.19282166659832,4.819532871246338,4.944180011749268
0.0025118011981248856,4.016695976257324,5.337484836578369
4.337316989898682,4.062499046325684,4.719717502593994
0.9672490954399109,3.6755926609039307,4.722506999969482
3.114680290222168,3.6132688522338867,4.963461399078369
0.4631738066673279,3.2982592582702637,4.704970359802246
0.5450580716133118,3.0479683876037598,5.320480823516846
1.4994995594024658,2.9189293384552,5.322775363922119
0.06420961022377014,2.6993355751037598,4.957980632781982
0.3241177499294281,2.529677152633667,4.712833404541016
2.258418560028076,2.5115933418273926,5.110628604888916
2.216513156890869,2.4931509494781494,5.289041519165039
0.6872613430023193,2.3869221210479736,5.259586811065674
0.10129465907812119,2.2599427700042725,5.110016822814941
6.22694206237793,2.4687323570251465,4.942910194396973
0.3117852210998535,2.3608851432800293,5.008215427398682
2.2268881797790527,2.354504108428955,4.909185886383057
2.030560255050659,2.3397793769836426,5.106738567352295
0.37191081047058105,2.2542197704315186,4.819132328033447
7.1595354080200195,2.4586079120635986,5.353800296783447
0.03796440735459328,2.3617823123931885,4.939329624176025
4.883665561676025,2.458777904510498,5.09214448928833
2.0590999126434326,2.443974733352661,5.199515342712402
3.469878673553467,2.480614185333252,5.001857280731201
2.078202962875366,2.466737985610962,5.034313678741455
4.091012001037598,2.5208804607391357,4.8162970542907715
3.257216215133667,2.544633388519287,5.206865310668945
1.614210844039917,2.5155577659606934,4.990601062774658
0.36100339889526367,2.450268030166626,5.520171642303467
1.6651692390441895,2.4271769523620605,5.361221790313721
0.07434189319610596,2.3599534034729004,5.457609176635742
0.46623462438583374,2.307349920272827,5.034456729888916
0.13438744843006134,2.2486214637756348,5.2591423988342285
0.7362110614776611,2.2088210582733154,5.124438285827637
1.2344207763671875,2.1838364601135254,4.983866214752197
3.5296077728271484,2.2174806594848633,4.870093822479248
2.305912494659424,2.219637632369995,4.99364709854126
1.0682426691055298,2.19222354888916,5.076386451721191
2.4154467582702637,2.1974148750305176,4.86309289932251
2.8921408653259277,2.2132039070129395,4.806914806365967
0.9963438510894775,2.1861627101898193,5.014148235321045
0.4525911808013916,2.1484763622283936,4.923162937164307
3.0833444595336914,2.1683671474456787,4.725704669952393
3.3079094886779785,2.192107677459717,5.106072902679443
7.688359260559082,2.3042759895324707,4.5457916259765625
0.8009987473487854,2.2742104530334473,5.108997344970703
2.3970260620117188,2.276618480682373,5.074008464813232
0.5443593263626099,2.2433059215545654,5.358321666717529
2.6286392211914062,2.2505764961242676,5.105983257293701
1.6098507642745972,2.23871111869812,5.421625137329102
0.6959035396575928,2.210659980773926,5.336822032928467
0.20795947313308716,2.1748974323272705,4.851279258728027
0.6203568577766418,2.1476247310638428,5.130903720855713
0.3984473943710327,2.117466449737549,4.94584846496582
0.05513560771942139,2.0825116634368896,5.47750997543335
0.5206031799316406,2.0564799308776855,5.427444934844971
0.7438398003578186,2.034961223602295,4.702757358551025
2.3236443996429443,2.0396175384521484,4.496841907501221
19.164094924926758,19.164094924926758,3.8206961154937744
5.884275436401367,12.524185180664062,4.570523262023926
0.03786053508520126,8.362076759338379,5.595615863800049
0.0035030210856348276,6.272433757781982,4.9505133628845215
1.88101065158844,5.394148826599121,4.811976909637451
0.010304581373929977,4.496841907501221,5.0926995277404785
3.9732143878936768,4.4220380783081055,4.768191814422607
3.6869330406188965,4.3301496505737305,4.583034992218018
1.2130482196807861,3.983804941177368,5.15410852432251
1.3164633512496948,3.7170708179473877,5.149718761444092
2.86023211479187,3.639176368713379,4.896963119506836
1.1593879461288452,3.432527542114258,5.465060710906982
3.7858500480651855,3.4597063064575195,4.907829761505127
0.3012503981590271,3.234102249145508,5.068721294403076
0.03261061757802963,3.020669460296631,5.582836627960205
0.01634928397834301,2.832899570465088,5.477559566497803
0.016688505187630653,2.6672401428222656,4.992147922515869
0.2129601389169693,2.530891180038452,4.409756660461426
0.43168190121650696,2.4204065799713135,4.1455302238464355
18.561006546020508,18.561006546020508,3.905217409133911
5.673462390899658,12.117234230041504,4.609476566314697
0.019436731934547424,8.084634780883789,5.149281978607178
0.003189953975379467,6.064273357391357,4.93047571182251
0.6083000898361206,4.973078727722168,4.888166904449463
0.007787818089127541,4.1455302238464355,4.967185974121094
2.46696400642395,3.9057350158691406,5.089686393737793
0.6748766303062439,3.501877784729004,4.879918575286865
0.005903664510697126,3.113436222076416,5.232454776763916
0.11665462702512741,2.813758134841919,4.793415069580078
0.2133110612630844,2.5773537158966064,4.117010593414307
0.3060508966445923,2.388078451156616,4.046223163604736
18.434551239013672,18.434551239013672,4.23913049697876
5.596200942993164,12.015376091003418,4.9453511238098145
0.016874777153134346,8.015875816345215,5.840695858001709
0.0004654039512388408,6.012022972106934,5.113688945770264
0.22502852976322174,4.854624271392822,4.815335273742676
0.0042190831154584885,4.046223163604736,5.17365026473999
6.4272661209106445,4.386372089385986,4.581629276275635
4.963004112243652,4.458451271057129,4.97711181640625
1.8052607774734497,4.163652420043945,5.117787837982178
0.4935799241065979,3.796644926071167,5.051736354827881
3.581679582595825,3.7771027088165283,5.07406759262085
0.28437429666519165,3.486042022705078,5.044534683227539
0.5997620820999146,3.2640204429626465,4.966125965118408
0.3730010390281677,3.0575191974639893,5.304793834686279
0.10710366070270538,2.8608248233795166,5.047356128692627
2.433504343032837,2.8341174125671387,5.538336277008057
0.0074885133653879166,2.6678450107574463,4.906056880950928
0.20303097367286682,2.5309109687805176,4.3602294921875
0.6660515666007996,2.432760238647461,4.018875598907471
18.269519805908203,18.269519805908203,4.296841621398926
5.523458480834961,11.896489143371582,4.921967029571533
0.02106006070971489,7.938013076782227,6.066595077514648
0.0005765683017671108,5.953653812408447,5.335022449493408
0.2943175435066223,4.821786403656006,4.8688554763793945
0.004321878310292959,4.018875598907471,5.091721057891846
1.6177898645401,3.67586350440979,4.69056510925293
0.4100297689437866,3.267634391784668,4.039772033691406
0.4143429100513458,2.9506020545959473,4.074382305145264
18.81930160522461,18.81930160522461,4.345344066619873
5.470396518707275,12.144848823547363,5.089436054229736
0.01413030456751585,8.101275444030762,5.723850250244141
0.0005715643637813628,6.076099872589111,5.184652805328369
0.1394226849079132,4.888764381408691,4.817746162414551
0.002471251878887415,4.074382305145264,5.16558313369751
3.138150215148926,3.9406349658966064,4.761135578155518
4.997334003448486,4.072722434997559,4.433685779571533
3.252702474594116,3.9816088676452637,4.620677471160889
2.1002583503723145,3.793473720550537,4.248220443725586
0.3789745569229126,3.483064889907837,3.9315245151519775
18.019588470458984,18.019588470458984,4.391402244567871
5.288019180297852,11.653803825378418,5.0087056159973145
0.02028552256524563,7.775964260101318,5.627883434295654
0.0006642519147135317,5.832139015197754,5.2721266746521
0.25400686264038086,4.716512680053711,4.73960542678833
0.006584851071238518,3.9315245151519775,4.899796009063721
5.953579425811768,4.220389366149902,4.547666072845459
0.4646737575531006,3.750925064086914,4.835023880004883
1.8126360177993774,3.53555965423584,5.114535808563232
4.430397033691406,3.6250433921813965,4.992058277130127
1.1797302961349487,3.376997232437134,5.0517354011535645
0.11312995105981827,3.108654260635376,4.928651809692383
3.278447151184082,3.1109986305236816,4.631964206695557
6.495567321777344,3.3566277027130127,4.571436882019043
3.002295970916748,3.3392693996429443,4.7648749351501465
4.119901657104492,3.4065027236938477,4.848318576812744
1.9596710205078125,3.3262414932250977,4.805117130279541
4.050810813903809,3.3708620071411133,4.550757884979248
2.4836103916168213,3.29730486869812,4.810218334197998
1.2069936990737915,3.183148145675659,4.065787315368652
0.4026065170764923,3.059525966644287,3.9215097427368164
18.277210235595703,18.277210235595703,4.222407817840576
5.055959701538086,11.641318321228027,4.929996967315674
0.015205304138362408,7.8433613777160645,5.480315685272217
0.01032404974102974,5.856454372406006,4.958033561706543
0.09622552990913391,4.701206207275391,4.733766078948975
0.003476648824289441,3.9652469158172607,5.132753372192383
3.9665377140045166,3.9762322902679443,4.745569705963135
2.293097496032715,3.7614827156066895,4.9460320472717285
4.079619407653809,3.7597503662109375,4.804808616638184
1.2984110116958618,3.5155296325683594,4.7435784339904785
2.9182794094085693,3.473806619644165,4.583622455596924
2.6150565147399902,3.401682138442993,4.559550762176514
3.019397497177124,3.3846707344055176,4.981362819671631
0.9007686376571655,3.199550151824951,4.903835773468018
0.31866976618766785,3.0175485610961914,4.361105918884277
1.6035774946212769,2.9327003955841064,4.044111728668213
17.850767135620117,17.850767135620117,3.913189649581909
5.070800304412842,11.447306632995605,4.461394309997559
0.044032927602529526,7.620138168334961,5.195316314697266
0.0017363247461616993,5.73931360244751,4.784875392913818
0.8326472640037537,4.736958980560303,4.52471923828125
0.011572729796171188,3.974795341491699,5.027401447296143
9.79408073425293,4.8218159675598145,4.689408779144287
0.7663468718528748,4.317185401916504,4.257658958435059
1.4629933834075928,3.9841134548187256,4.057084083557129
18.15997314453125,18.15997314453125,3.8907101154327393
5.0190749168396,11.621683120727539,4.507925510406494
0.03377313166856766,7.7743306159973145,5.330938339233398
0.007882323116064072,5.805480480194092,4.546384334564209
1.02117919921875,4.8618669509887695,4.550782680511475
0.026380330324172974,4.0073747634887695,4.828649997711182
10.613188743591309,4.9604878425598145,4.359655857086182
1.2524869441986084,4.500092506408691,4.3776631355285645
8.116942405700684,4.9110307693481445,4.411501407623291
3.1924262046813965,4.737110614776611,4.566216945648193
9.832103729248047,5.20780611038208,4.769898414611816
0.7657055258750916,4.834969997406006,4.397775173187256
0.9067705869674683,4.532322883605957,4.076755523681641
7.750909328460693,4.758869171142578,4.270984172821045
3.2052063941955566,4.638715744018555,3.8904123306274414
18.198787689208984,18.198787689208984,4.234076023101807
4.776955604553223,11.436943054199219,4.780226230621338
0.036421649158000946,7.650623798370361,5.147887706756592
0.002746859099715948,5.736290454864502,4.782657146453857
