p1,p2,p3,dim1_pca,dim2_pca,dim3_pca
5.577348709106445,1.9455506801605225,3.906970262527466,3.631554465004612,-0.517778733374207,0.8152694721583861
2.6693153381347656,2.0360212326049805,3.5715034008026123,0.8415930226035625,0.35462001358778894,0.6352233695218019
4.062411785125732,2.2611758708953857,4.210278034210205,2.2378094209849597,0.0800973052967591,1.2473200984552115
0.1448856592178344,2.049546718597412,4.4926347732543945,-1.6137079186280219,0.7727873530294844,1.6442052881379994
1.437076449394226,1.9938677549362185,3.5594921112060547,-0.3624010732116916,0.6186168391200806,0.6674376370556784
0.3962395191192627,1.860732078552246,3.0905442237854004,-1.3969983556301964,0.8548790410309036,0.22611306259011021
0.233500525355339,1.7355602979660034,2.8127212524414062,-1.5816922290175877,0.8403684584953005,-0.06546055466712794
0.0302342195063829,0.0302342195063829,2.8936657905578613,-2.202077588199487,-0.7353555749112197,-0.3624824728426588
0.0096266334876418,0.019930426031351,3.6716582775115967,-2.2356743261762673,-0.9183638680709992,0.3932836115710419
0.0009769196622073,0.0136125907301902,2.7397899627685547,-2.2323449990167648,-0.7085995215649579,-0.5147258174162067
7.5060954093933105,1.8867332935333248,2.167000532150269,5.510237060156015,-0.6454363494697078,-0.9750582132651571
0.0520318932831287,1.5197930335998535,2.358675956726074,-1.804456000823312,0.7854643079422291,-0.5481668251695603
2.5629258155822754,1.6936484575271606,2.5920000076293945,0.6676928092724064,0.28253307557763035,-0.3907039836728478
4.680106163024902,2.1202852725982666,2.0982697010040283,2.831389883688992,0.2805983328274166,-0.8667842691114203
0.8893124461174011,1.966413736343384,2.303564548492432,-0.8819548367892429,1.0144206989177207,-0.5373678910393002
4.272025108337402,2.22259259223938,1.921175241470337,2.463921759379714,0.5172593613764196,-0.9983825883533085
0.9591139554977416,2.0962448120117188,2.115568161010742,-0.779504869704308,1.162796469211432,-0.6940830328130922
0.2869791984558105,1.931766152381897,1.742328405380249,-1.4660487872681305,1.2575360498312191,-1.0653082170350876
0.0352040939033031,0.0352040939033031,2.740490674972534,-2.1938504822549185,-0.6967755446183448,-0.5106577451656694
0.0082678198814392,0.0217359568923711,3.896517515182495,-2.239746373610843,-0.9678734192986285,0.6125984670846925
0.0013146100100129,0.0149288410320878,2.6570069789886475,-2.2305127578421127,-0.6884661116987449,-0.59501378446339
0.409421443939209,0.113551989197731,2.7052409648895264,-1.81142435570668,-0.706272356958637,-0.5435154400723792
0.001727994531393,0.0911871939897537,2.853482723236084,-2.214025683050866,-0.6617504358761952,-0.3866087116116601
3.9233362674713135,0.7298787236213684,2.334197521209717,1.750581728410398,-0.8987357952787786,-0.9179480098691867
2.576813220977783,0.9937265515327454,2.3797104358673096,0.5108363359426878,-0.3316873045804878,-0.7557790008561449
0.272300124168396,0.9035482406616212,2.790097236633301,-1.749828415862496,0.052128248504188075,-0.27681076754999245
0.6310331225395203,0.8732687830924988,2.244149208068848,-1.40202968062525,0.061124226353751795,-0.8305440713292866
3.311429023742676,1.1170847415924072,2.4741334915161133,1.251696519480001,-0.416521451263111,-0.6679001628435156
4.266764163970947,1.4034193754196167,2.5107262134552,2.2475619538226144,-0.3884462240035137,-0.6091158258245143
0.5703843832015991,1.333999752998352,2.367013454437256,-1.3484342352171437,0.48189009888334966,-0.6044234663520809
7.346860408782959,1.796527624130249,3.196721315383911,5.318972603502363,-0.9275741544098882,0.013695500396470212
0.1686485260725021,1.6802504062652588,3.1642870903015137,-1.6632222657173197,0.7235064847321573,0.2670445377527192
5.202520370483398,1.9150683879852293,3.497021436691284,3.2667315176388474,-0.3609828633301467,0.4256507282713409
1.4816147089004517,1.887977600097656,2.898242712020874,-0.3360595542853872,0.6595383914948805,-0.001949172125853513
0.98688405752182,1.834972023963928,3.113161087036133,-0.8315156129110168,0.6811637633005933,0.21671393335702063
0.2878451645374298,1.7490205764770508,2.226683616638184,-1.5173653306360346,0.974110706846935,-0.6351531828744054
0.1047621443867683,1.662480711936951,1.694170594215393,-1.708572568084434,1.0593497733449824,-1.1650142527425873
0.0187458787113428,0.0187458787113428,2.612908124923706,-2.2120528819963488,-0.6790185604907825,-0.6378285552201711
0.0079407487064599,0.0133433137089014,3.7308058738708496,-2.239781282104623,-0.9377166300598418,0.4494376312644426
0.0013112765736877,0.0093326345086097,2.4636600017547607,-2.2291478867551424,-0.6494188716151466,-0.7844545966259652
0.7621264457702637,0.1975310891866684,2.6364314556121826,-1.4479656530033642,-0.6975164429548435,-0.6068333800085919
0.0026165556628257,0.1585481911897659,2.740142822265625,-2.194868752932069,-0.5725176766602318,-0.48176517932556356
2.840837955474853,0.6055964827537537,2.558501720428467,0.6679431889936265,-0.8028647682872502,-0.6807485498981837
0.5958940386772156,0.604210376739502,2.4596879482269287,-1.5057721273780937,-0.2332154732231561,-0.6799260918330197
0.484768658876419,0.5892801880836487,1.692973494529724,-1.606200883735272,-0.044394201450765426,-1.4246967990310007
0.048148114234209,0.048148114234209,2.7918708324432373,-2.178837316180374,-0.6995181578223056,-0.4582926917082379
0.0107469353824853,0.0294475816190242,3.986381053924561,-2.2367149730135587,-0.9818114567646056,0.7016917467799355
0.0015664937673136,0.0201538857072591,2.6324000358581543,-2.2286242843924633,-0.6779639690869531,-0.6177954625425748
0.4113226234912872,0.1179460734128952,2.9007391929626465,-1.811279040704899,-0.7474089207506946,-0.35233426515591126
0.0013492538128048,0.09462670981884,3.015812397003174,-2.215852982496049,-0.6956266196598806,-0.22782596113796458
5.7029314041137695,1.0293442010879517,3.390817165374756,3.5336682168857583,-1.2934179886698514,0.10083166985938331
0.2496621012687683,0.9179610013961792,2.912561655044556,-1.7699339740562299,0.04316602056993684,-0.1533879717229022
1.6379739046096802,1.0079625844955444,2.963977575302124,-0.4034567544202669,-0.22289836135310945,-0.1432244093604857
1.730999231338501,1.0882999897003174,3.927741289138794,-0.3071711559175364,-0.3908380034547079,0.8088646969357934
0.0222276784479618,0.981692671775818,3.4963741302490234,-1.9827927804396126,0.024942120489411624,0.43905119537231535
3.5386972427368164,1.214147686958313,3.335633039474488,1.48362798458086,-0.5780480228906318,0.1826117371407147
1.0904525518417358,1.203839659690857,3.0707411766052246,-0.886877975354949,0.07091764861434974,0.02859527031544842
0.199807807803154,1.1266064643859863,2.596531629562378,-1.76205820566234,0.3243761979885226,-0.411752375613736
6.54372501373291,1.5135434865951538,3.1890676021575928,4.470967542681792,-0.9962991480745739,-0.02276483796345169
6.511384010314941,1.84673285484314,2.993523120880127,4.524936006180843,-0.6296348882106921,-0.13653418910720083
3.829670429229736,1.9706664085388184,3.44331693649292,1.9513228271687342,0.03901854517646092,0.44542760010816523
3.3018100261688232,2.048969030380249,3.208366870880127,1.4626983732745786,0.2955782176302791,0.25729807939077726
6.053136348724365,2.2714226245880127,3.441614151000977,4.1798013016032876,-0.2202677921724106,0.4152252761775347
2.7101519107818604,2.294513702392578,3.507434129714966,0.9460807706900316,0.6028924600448368,0.6293961120015956
1.74882173538208,2.267229080200196,3.053968667984009,0.014498486302111422,0.9159234429900852,0.22356716668579077
5.946016788482666,2.44240951538086,3.152198314666748,4.122496473005943,0.03334512585466701,0.17675245223392308
1.2357171773910522,2.3875598907470703,2.4153599739074707,-0.4436735385612973,1.3010069139039937,-0.3485918772955461
9.89322280883789,2.713893175125122,2.3946878910064697,8.024356842195973,-0.5012813844324927,-0.6703726509433109
9.17144012451172,2.982957124710083,2.2856831550598145,7.3933185904302725,-0.04648583235482907,-0.684494104020513
8.135467529296875,3.1890575885772705,2.2098426818847656,6.4418451384184285,0.4181191695017315,-0.66691971980954
2.3552260398864746,3.156987190246582,2.29559588432312,0.8330980726801818,1.7800109008283913,-0.3401460017789202
7.919275283813477,3.3333680629730225,2.553699016571045,6.263250123040336,0.5280767372256715,-0.29033648503441367
6.264626502990723,3.438056230545044,2.962761163711548,4.6804155517666794,0.9370828278472282,0.20312352180142132
5.18060302734375,3.4981439113616943,2.430424213409424,3.652735596482856,1.3804846110661242,-0.25444485772536624
8.859383583068848,3.676852226257324,3.043104410171509,7.252067790435754,0.5099245978097297,0.2227061491807954
0.2874970138072967,3.5675179958343506,4.6034746170043945,-1.1012113780110822,2.14283258270688,2.088258925022773
0.0032412870787084,3.456134557723999,1.968433141708374,-1.3666337930270804,2.711319166898816,-0.4891477386984102
2.4708468914031982,3.4262771606445312,2.4275383949279785,1.0099147897546457,1.9752616133343384,-0.1560071862184223
9.768583297729492,3.612815618515015,2.796175956726074,8.120509713408243,0.28412564381485095,-0.07147394564167128
0.0847599878907203,3.512014150619507,2.6271088123321533,-1.2832064983862714,2.5930777884900786,0.16099096150089975
8.498268127441406,3.650521278381348,3.0230538845062256,6.896003595208052,0.5779095440333419,0.21290560570921338
7.7409234046936035,3.761072158813477,3.30273175239563,6.185723177407696,0.8029398661988995,0.5428682069549403
8.349566459655762,3.881822347640991,2.1359646320343018,6.821866021493331,1.0355083512753682,-0.5918593688445074
0.7682413458824158,3.801987171173096,2.435720205307007,-0.546549874483612,2.7432370988905035,0.010492063728941393
8.770380973815918,3.926196336746216,2.942171096801758,7.229033920315477,0.7897391170515979,0.18456484236198056
0.7216934561729431,3.848037242889404,2.3621952533721924,-0.5791915000593653,2.814849407815696,-0.048663960382505526
5.974710941314697,3.898672819137573,2.335421085357666,4.522567164606341,1.5857003038922635,-0.29099539600829527
10.83970832824707,4.060092449188232,2.63506293296814,9.271219032958825,0.4808839814433659,-0.17383125684066938
7.00554084777832,4.127034187316895,2.19929838180542,5.579671023859767,1.5803024887784212,-0.4166572251467169
5.135110378265381,4.149436473846436,3.2118499279022217,3.7588250840098145,1.8261455908927016,0.6549555172662942
2.645780324935913,4.116748332977295,2.146198511123657,1.3543813032898726,2.647610274571872,-0.2816828600544329
7.0388689041137695,4.178921222686768,2.8452682495117188,5.615606076847259,1.472981718595395,0.22230366412364722
1.1202287673950195,4.115198135375977,2.060466289520264,-0.12265280141256561,3.0384020058577206,-0.29934773915330065
5.396942138671875,4.141355991363525,2.7684695720672607,4.01678773621255,1.8562145892152637,0.21025513464506798
3.0083329677581787,4.1186957359313965,3.362935304641724,1.6887539610929718,2.281992625156599,0.8872548183724552
4.937395095825195,4.134748935699463,2.717648983001709,3.5706912202106285,1.9738781501525708,0.17922200903474306
0.6912701725959778,4.068527698516846,3.2272205352783203,-0.5663812967695501,2.831750774906417,0.8442865410593805
1.634654521942139,4.022605895996094,2.828697681427002,0.3418221912433216,2.6494196997970625,0.40516797963142803
1.2325263023376465,3.970937728881836,3.047169685363769,-0.06364508106904523,2.6488734379543506,0.6235774887672273
4.75321102142334,3.98516058921814,2.901604175567627,3.3525983779856317,1.8357495408523028,0.33250592535098594
0.3288550972938537,3.9198696613311768,3.411673069000244,-0.9569113315092499,2.737915868395205,1.0059897825507584
0.5337263345718384,3.860463380813599,3.1784656047821045,-0.7698332691694447,2.6853597844363652,0.7567374846157231
13.235499382019045,4.022101879119873,2.8638219833374023,11.579464421677757,-0.19249654459282495,-0.06360125871497148
1.0987751483917236,3.972554206848145,2.7482380867004395,-0.18855770120087095,2.7515855829323157,0.3387983858328247
0.9950708150863647,3.922929048538208,2.645975351333618,-0.29985373990598135,2.753596692917442,0.23257193275508128
6.219796180725098,3.9605824947357178,1.836291074752808,4.7824336422152225,1.6985855920713988,-0.7734440207589438
3.61880111694336,3.955070018768311,1.745165467262268,2.2626639539781093,2.3495465110761216,-0.7506364404677702
0.5621504187583923,0.5621504187583923,2.3688480854034424,-1.5475832377012986,-0.24378175277867103,-0.7763612380105624
0.0724610835313797,0.3173057436943054,3.5478382110595703,-2.0993959315512156,-0.6251312666252068,0.337118701427985
0.0023878889624029,0.2123331278562545,2.285437822341919,-2.17529388765347,-0.4175555126273095,-0.9121755196101038
2.8765461444854736,0.878386378288269,2.4366679191589355,0.7718263372638332,-0.5266273557429886,-0.7393494066859073
0.0020207001361995,0.7031131982803345,2.566751003265381,-2.058116288916227,-0.019519496852380833,-0.5276770688790634
5.072621822357178,1.43136465549469,3.0682120323181152,3.0272128930535844,-0.6867258518543896,-0.0951589997613934
1.3322770595550537,1.4172093868255615,3.171128273010254,-0.6012010415152694,0.1898876425667654,0.16393976456579126
1.9491218328475952,1.4836983680725098,3.309500932693481,0.010859474224150317,0.07015959870091155,0.28687215451345943
0.2005993872880935,1.3411318063735962,2.8638691902160645,-1.7119726740273418,0.4650362268493589,-0.10321175253315397
2.271554946899414,1.4341741800308228,2.890475273132324,0.3169191050178747,0.040795042343320424,-0.14609838355736016
8.052218437194824,2.0358145236968994,1.8764495849609373,6.080349405616848,-0.5717514434696331,-1.24789126803621
1.1917939186096191,1.9654793739318848,1.2709081172943115,-0.574449742057486,1.1763697032715656,-1.5557432421902526
2.109860420227051,1.9765856266021729,1.2193537950515747,0.3184078946668315,0.9744232255494053,-1.6432084298996104
1.4278314113616943,1.4278314113616943,2.949676036834717,-0.5028483617593622,0.22731957863799565,-0.05333921510865997
0.005976662505418,0.7169040441513062,3.7038092613220215,-2.067064670536339,-0.2681301467810364,0.5819264596352148
0.0014871024759486,0.4784317314624786,2.518953800201416,-2.113594113184927,-0.22013543318145168,-0.6248474140665006
0.6238582134246826,0.5147883892059326,2.956396579742432,-1.5079020428710082,-0.43815833572785334,-0.21787453830880718
0.0016806300263851,0.4121668338775635,2.829730033874512,-2.134243561179499,-0.353856429366886,-0.33733178493030685
3.744093179702759,0.9674878716468812,2.7265193462371826,1.6301958632844094,-0.7210028951465808,-0.47475407283985055
7.248398303985596,1.8647607564926147,2.004844665527344,5.257462395900072,-0.5660300026280879,-1.1266653265260964
0.5305767059326172,1.6979877948760986,2.298072338104248,-1.295875182546882,0.8503773014237711,-0.5877036916189077
6.661443710327148,2.2494828701019287,2.459057331085205,4.777658348536255,-0.16428960984092514,-0.5723831978168397
1.6478271484375,2.189317226409912,2.7807250022888184,-0.09874220736112327,0.9298126218337458,-0.05556703115712511
6.517915725708008,2.582826375961304,2.107650756835937,4.7261731451909865,0.26540319310238153,-0.8329942578819849
0.8097381591796875,2.4350688457489014,2.338641405105591,-0.8434806209950441,1.4673981287429694,-0.39408060140293205
5.394094467163086,2.662681818008423,1.9155981540679927,3.6599877690581666,0.6591504131170558,-0.9531907031838595
1.0834311246871948,2.5498783588409424,2.487175941467285,-0.5520252105829366,1.4746813786960964,-0.2354859288299262
3.63676381111145,2.6223368644714355,2.730391025543213,1.9359844266101,0.8635780787991232,-0.09310467370001474
6.962580680847168,2.8936023712158203,2.704497814178467,5.22540180105469,0.3128114084725057,-0.2012836740750313
2.396994113922119,2.864389657974243,2.5350914001464844,0.7976884657584558,1.4392166259692205,-0.1748541025192484
