,speaker,elapsed_time,content,video-timestamp-frame number,video-timestamp-elapsed time,video-timestamp-local_time,question
30,child,0 days 00:05:07.000000000,"He jumped into the bathtub and sat up begging the scrubbing brush- with the scrubbing brush in his mouth. A trick he certainly had never done before. “This little doggie wants a bath” cried the little girl. Her father said ""Why don't you and your brother give him a bath- one.""",9210,307.0,2019-03-17 13:46:27,
31,parent,0 days 00:05:56.000000000,"Harry's bath was the soapiest one he had ever had. It worked like magic. As soon as the children started to scrub, they began screaming ""Mommy! Daddy! Look, look! Come quick!""",10680,356.0,2019-03-17 13:47:16,
32,child,0 days 00:06:08.000000000,It's Harry!,11040,368.0,2019-03-17 13:47:28,
33,child,0 days 00:06:14.000000000,"It's Harry! I said it's Harry. It's Harry! It's Harry! It's Harry! Oh my God. They cried. Harry wagged his tail and he was very, very happy. His family combed and brushed him lovingly and he became once again a white dog with black spots.",11220,374.0,2019-03-17 13:47:34,
34,parent,0 days 00:06:50.000000000,"It was wonderful to be home. After dinner Harry fell asleep in his favorite place, happily dreaming of how much fun it had been getting dirty. He slept so proudly- slept so soundly he didn't even feel the scrubbing brush he had hidden under his pillow.",12300,410.0,2019-03-17 13:48:10,
35,child,0 days 00:07:14.000000000,It stops so you're going back to the book shelf.,13020,434.0,2019-03-17 13:48:34,
36,parent,0 days 00:07:16.000000000,You want to pick another one?,13080,436.0,2019-03-17 13:48:36,You want to pick another one
37,child,0 days 00:07:21.000000000,You go.,13230,441.0,2019-03-17 13:48:41,
38,parent,0 days 00:07:22.000000000,"Want to pick this, Officer Buckle.",13257,441.9,2019-03-17 13:48:41,
39,child,0 days 00:07:25.000000000,That's what I wanted to do.,13350,445.0,2019-03-17 13:48:45,
40,parent,0 days 00:07:29.000000000,"Officer Buckle knew more safety tips than anyone else in Napville. Every time he thought of a new one, he thumb tacked it to his bulletin board.",13470,449.0,2019-03-17 13:48:49,
41,parent,0 days 00:07:39.000000000,Safety tip #77: Never stand on a swivel chair.,13770,459.0,2019-03-17 13:48:59,
42,child,0 days 00:07:48.000000000,"Yeah, never do that.",14040,468.0,2019-03-17 13:49:08,
43,parent,0 days 00:07:48.000000000,I think that's what he was doing too.,14040,468.0,2019-03-17 13:49:08,
44,child,0 days 00:07:50.000000000,Yeah he was.,14100,470.0,2019-03-17 13:49:10,
45,child,0 days 00:07:51.000000000,"Officer Buckle shared his safety tips with the students at Napville school. Nobody ever listened, sometimes there was snoring.",14130,471.0,2019-03-17 13:49:11,
46,child,0 days 00:08:09.000000000,OW!,14670,489.0,2019-03-17 13:49:29,
47,parent,0 days 00:08:09.000000000,What happened?,14670,489.0,2019-03-17 13:49:29,What happened
48,parent,0 days 00:08:10.000000000,[inaudible 00:08:10] try not to wiggle too much.,14700,490.0,2019-03-17 13:49:30,
49,parent,0 days 00:08:19.000000000,"After work, it was business as usual. Mrs. Toppel the principal took down the welcome banner. “Never stand on a swivel chair” said officer Buckle. But Mrs. Toppel didn't hear him.",14970,499.0,2019-03-17 13:49:39,
50,child,0 days 00:08:35.000000000,"Then one day, Napville police department bought a police dog named Gloria.",15450,515.0,2019-03-17 13:49:55,
51,child,0 days 00:09:03.000000000,Gloria?,16290,543.0,2019-03-17 13:50:23,Gloria
52,child,0 days 00:09:04.000000000,Gloria.,16320,544.0,2019-03-17 13:50:24,
53,child,0 days 00:09:06.000000000,"When it was time for officer Buckle to give a safety speech at the school, Gloria went along.",16380,546.0,2019-03-17 13:50:26,
54,parent,0 days 00:09:18.000000000,"Children, this is Gloria, announced officer Buckle. Gloria obeys my commands. Gloria sit. Gloria sat.",16740,558.0,2019-03-17 13:50:38,
55,child,0 days 00:09:25.000000000,"He's like- How could a dog- Officer Buckle gives safety tip number one, keep your shoe laces tied.",16950,565.0,2019-03-17 13:50:45,
56,child,0 days 00:09:56.000000000,Look at that.,17880,596.0,2019-03-17 13:51:16,
57,child,0 days 00:09:59.000000000,The children sat up and started- stared.,17970,599.0,2019-03-17 13:51:19,
58,parent,0 days 00:10:03.000000000,Stared.,18090,603.0,2019-03-17 13:51:23,
59,parent,0 days 00:10:05.000000000,Officer Buckle checked to see if Gloria was sitting at attention. She was.,18150,605.0,2019-03-17 13:51:25,
60,parent,0 days 00:10:12.000000000,Not over there.,18360,612.0,2019-03-17 13:51:32,
61,parent,0 days 00:10:18.000000000,I guess she was when she sees him looking.,18540,618.0,2019-03-17 13:51:38,
62,child,0 days 00:10:21.000000000,"Safety tip number two, said officer Buckle, always wipe up spills before someone slips and falls. The children's eyes popped.",18630,621.0,2019-03-17 13:51:41,
63,parent,0 days 00:10:47.000000000,"Officer Buckle checked on Gloria again, good dog, he said. Officer Buckle thought of a safety tip he had discovered that morning.",19410,647.0,2019-03-17 13:52:07,
64,child,0 days 00:11:05.000000000,Never leave a thumb tack where you might sit on it. The audience roared.,19950,665.0,2019-03-17 13:52:25,
65,parent,0 days 00:11:17.000000000,Roared.,20310,677.0,2019-03-17 13:52:37,
66,child,0 days 00:11:20.000000000,"What does that mean, like [roaring]",20400,680.0,2019-03-17 13:52:40,
67,parent,0 days 00:11:20.000000000,[roaring],20400,680.0,2019-03-17 13:52:40,
68,child,0 days 00:11:20.000000000,I thought it was like [roaring],20400,680.0,2019-03-17 13:52:40,
69,parent,0 days 00:11:28.000000000,"Officer Buckle grinned, he said the rest of the tips with plenty of expression. The children clapped their hands and cheered. Some of them laughed until they cried. Officer Buckle was surprised. He had never noticed how funny safety tips could be. After his safety speech, there wasn't a single accident.",20640,688.0,2019-03-17 13:52:48,
70,child,0 days 00:11:58.000000000,"[inaudible 00:11:58] Okay. The next day an enormous envelope arrived at the police station. It was stuffed with thank you letters from the students at Napville school, about [crosstalk 00:12:19]",21540,718.0,2019-03-17 13:53:18,
71,parent,0 days 00:12:18.000000000,Every letter had a drawing of [crosstalk 00:12:20] Gloria on it. Officer Buckle thought the drawings showed a lot of imagination.,22140,738.0,2019-03-17 13:53:38,
72,child,0 days 00:12:24.000000000,"Dear Gloria and officer Buckle, thanks for coming you- to our school.",22320,744.0,2019-03-17 13:53:44,
73,parent,0 days 00:12:39.000000000,To our school. You are nice. [crosstalk 00:12:44],22770,759.0,2019-03-17 13:53:59,
74,child,0 days 00:12:44.000000000,You are nice. Your friends George [crosstalk 00:12:47] friend George.,22920,764.0,2019-03-17 13:54:04,
75,parent,0 days 00:12:52.000000000,All these picture.,23160,772.0,2019-03-17 13:54:12,
76,child,0 days 00:12:58.000000000,Dear Gloria,23340,778.0,2019-03-17 13:54:18,
77,parent,0 days 00:13:00.000000000,I just read that.,23400,780.0,2019-03-17 13:54:20,
78,child,0 days 00:13:01.000000000,"Dear Gloria and officer Buckle. Thank you for coming. Thanks for coming to our school, you are nice. Your friend George.",23430,781.0,2019-03-17 13:54:21,
79,parent,0 days 00:13:19.000000000,His favorite letter was written on a star shaped piece of paper. It was- it said,23970,799.0,2019-03-17 13:54:39,
80,child,0 days 00:13:27.000000000,You and Gloria make a good team. Your friend Clair.,24210,807.0,2019-03-17 13:54:47,
81,parent,0 days 00:13:34.000000000,Clair.,24420,814.0,2019-03-17 13:54:54,
82,child,0 days 00:13:35.000000000,P.S. I always wear a crash helmet safety tip,24450,815.0,2019-03-17 13:54:55,
83,parent,0 days 00:13:47.000000000,Number,24810,827.0,2019-03-17 13:55:07,
84,child,0 days 00:13:48.000000000,"I always wear a safety helmet, that's not really cool but I guess.",24840,828.0,2019-03-17 13:55:08,
85,parent,0 days 00:13:53.000000000,Safety tip number seven.,24990,833.0,2019-03-17 13:55:13,
86,parent,0 days 00:13:59.000000000,"You and Gloria make a good team. You just read that. Interesting, why did it do that? Oh, okay it's just the letter.",25170,839.0,2019-03-17 13:55:19," Interesting, why did it do that"
87,parent,0 days 00:14:09.000000000,"Okay. Officer Buckle was thumb tacking Clair's letter to his bulletin board when the phone started ringing. Grade schools, high schools and daycare centers were calling about the safety speech. Officer Buckle, [inaudible 00:14:24] said our students want to hear your safety tips, and please bring along the police dog.",25470,849.0,2019-03-17 13:55:29,
88,parent,0 days 00:14:31.000000000,"I wonder why they're so excited, right?",26130,871.0,2019-03-17 13:55:51,"I wonder why they're so excited, right"
89,child,0 days 00:14:33.000000000,Yeah! Look at the dog.,26190,873.0,2019-03-17 13:55:53,
90,parent,0 days 00:14:34.000000000,Mh-mmm,26220,874.0,2019-03-17 13:55:54,
91,child,0 days 00:14:36.000000000,That's why they're so excited.,26280,876.0,2019-03-17 13:55:56,
92,parent,0 days 00:14:36.000000000,Go ahead.,26280,876.0,2019-03-17 13:55:56,
93,child,0 days 00:14:42.000000000,Officer Buckle told his safety tips to 313 schools. 313 schools. 313 schools?,26460,882.0,2019-03-17 13:56:02, 313 schools
94,parent,0 days 00:14:54.000000000,Mh-mmm,26820,894.0,2019-03-17 13:56:14,
95,child,0 days 00:14:55.000000000,Everywhere and he and Gloria went children sat up and listened. [inaudible 00:15:07] you should never do that.,26850,895.0,2019-03-17 13:56:15,
96,child,0 days 00:15:09.000000000,After- okay your turn,27270,909.0,2019-03-17 13:56:29,
97,parent,0 days 00:15:15.000000000,After every speech officer Buckle took Gloria out for ice cream. Officer Buckle loved having a buddy.,27450,915.0,2019-03-17 13:56:35,
98,child,0 days 00:15:28.000000000,"Okay. Then, one day television news team videotaped officer Buckle in the state College auditorium.",27840,928.0,2019-03-17 13:56:48,
99,parent,0 days 00:15:59.000000000,College.,28770,959.0,2019-03-17 13:57:19,
100,child,0 days 00:15:59.000000000,Your turn.,28770,959.0,2019-03-17 13:57:19,
101,parent,0 days 00:16:00.000000000,"When he finished safety tip number 99, do not go swimming during electrical storms [crosstalk 00:16:08] the students jumped to their feet and applauded.",28800,960.0,2019-03-17 13:57:20,
102,child,0 days 00:16:12.000000000,So I think I'm getting it. So whatever he says Gloria would act it,29160,972.0,2019-03-17 13:57:32,
103,parent,0 days 00:16:19.000000000,"Oh. That's what's going on. Okay, I get it.",29370,979.0,2019-03-17 13:57:39,
104,child,0 days 00:16:26.000000000,"[inaudible 00:16:26] Bravo, bravo they cheered. Officer Buckle bowed",29580,986.0,2019-03-17 13:57:46,
105,parent,0 days 00:16:32.000000000,Bowed,29760,992.0,2019-03-17 13:57:52,
106,child,0 days 00:16:33.000000000,Bowed again and again.,29790,993.0,2019-03-17 13:57:53,
107,child,0 days 00:16:41.000000000,Wait what?,30030,1001.0,2019-03-17 13:58:01,Wait what
108,parent,0 days 00:16:41.000000000,"That night, officer Buckle watched himself on the ten o'clock news. Yeah I'm sure he was surprised.",30030,1001.0,2019-03-17 13:58:01,
109,parent,0 days 00:16:48.000000000,Go ahead.,30240,1008.0,2019-03-17 13:58:08,
110,child,0 days 00:16:48.000000000,Yeah I'm sure he was.,30240,1008.0,2019-03-17 13:58:08,
111,parent,0 days 00:16:49.000000000,Mh-mmm.,30270,1009.0,2019-03-17 13:58:09,
112,child,0 days 00:16:58.000000000,"The next day, the principal of Napville School telephoned the police station. Good morning officer Buckle, it's time for our safety speech. Officer Buckle frowned. I'm not giving anymore speeches, nobody looks at me anyway.",30540,1018.0,2019-03-17 13:58:18,
113,child,0 days 00:17:30.000000000,"Oh, said Mrs. Toppel. How about Gloria, could she come?",31500,1050.0,2019-03-17 13:58:50," How about Gloria, could she come"
114,parent,0 days 00:17:43.000000000,"Someone else from the office station gave Gloria a ride to the school. Gloria sat on the stage looking lonely, then she fell asleep, so did the audience, after Gloria left Napville School had its biggest accident ever.",31890,1063.0,2019-03-17 13:59:03,
115,parent,0 days 00:17:59.000000000,What was that?,32370,1079.0,2019-03-17 13:59:19,What was that
116,parent,0 days 00:18:04.000000000,The next morning- it's your turn.,32520,1084.0,2019-03-17 13:59:24,
117,child,0 days 00:18:06.000000000,"The next morning a pile of letters arrived at the police station. Every letter had a drawing of an accident. Officer Buckle was shocked. At the bottom of the pile was a note written on a paper star, officer Buckle smiled. The note said-",32580,1086.0,2019-03-17 13:59:26,
118,parent,0 days 00:18:40.000000000,"It started with a puddle of banana pudding, splatter, sploosh, everyone still slid smacked into Mrs. Toppel, who screamed and let go of her hammer. Gloria gave officer Buckle a big kiss on the nose.",33600,1120.0,2019-03-17 14:00:00,
119,child,0 days 00:19:02.000000000,It's my turn.,34260,1142.0,2019-03-17 14:00:22,
120,parent,0 days 00:19:02.000000000,"Oh, okay.",34260,1142.0,2019-03-17 14:00:22,
121,child,0 days 00:19:05.000000000,Gloria gave officer Buckle a big kiss on the nose.,34350,1145.0,2019-03-17 14:00:25,
122,child,0 days 00:19:09.000000000,Ew.,34470,1149.0,2019-03-17 14:00:29,
123,child,0 days 00:19:14.000000000,Officer Buckle gave Gloria a pat on the back. Then officer Buckle thought of his best safety tip yet.,34620,1154.0,2019-03-17 14:00:34,
124,parent,0 days 00:19:27.000000000,Gloria missed [crosstalk 00:19:30] you yesterday.,35010,1167.0,2019-03-17 14:00:47,
125,child,0 days 00:19:31.000000000,Gloria missed,35130,1171.0,2019-03-17 14:00:51,
126,parent,0 days 00:19:31.000000000,"Gloria missed you yesterday, your friend Clair. Don't worry I was wearing my helmet. Safety tip number 77",35130,1171.0,2019-03-17 14:00:51,
127,child,0 days 00:19:45.000000000,"Safety tip 110- I mean, 101 always stick with your buddy.",35550,1185.0,2019-03-17 14:01:05,
128,parent,0 days 00:20:00.000000000,There we go.,36000,1200.0,2019-03-17 14:01:20,
129,parent,0 days 00:20:13.000000000,How about I just relax and you read one?,36390,1213.0,2019-03-17 14:01:33,How about I just relax and you read one
130,child,0 days 00:20:14.000000000,No!,36420,1214.0,2019-03-17 14:01:34,
131,parent,0 days 00:20:16.000000000,Just read me one.,36480,1216.0,2019-03-17 14:01:36,
132,child,0 days 00:20:18.000000000,No.,36540,1218.0,2019-03-17 14:01:38,
133,child,0 days 00:20:18.000000000,Don't be silly.,36540,1218.0,2019-03-17 14:01:38,
134,parent,0 days 00:20:21.000000000,Arrow and the purple crayon.,36630,1221.0,2019-03-17 14:01:41,
135,Speaker 1,0 days 00:20:25.000000000,"Oh, you're done with reading. Okay so now [crosstalk 00:20:28]",36750,1225.0,2019-03-17 14:01:45,
136,child,0 days 00:20:27.000000000,We are?,36810,1227.0,2019-03-17 14:01:47,We are
137,Speaker 1,0 days 00:20:27.000000000,Yeah.,36810,1227.0,2019-03-17 14:01:47,
138,parent,0 days 00:20:28.000000000,Our time is up? Okay.,36840,1228.0,2019-03-17 14:01:48,Our time is up
139,child,0 days 00:20:30.000000000,Okay Michelle.,36900,1230.0,2019-03-17 14:01:50,
140,child,0 days 00:20:33.000000000,Now can we take these off?,36990,1233.0,2019-03-17 14:01:53,Now can we take these off
141,Speaker 1,0 days 00:20:34.000000000,Yeah you can take that off.,37020,1234.0,2019-03-17 14:01:54,
142,parent,0 days 00:20:36.000000000,Take the camera off my head?,37080,1236.0,2019-03-17 14:01:56,Take the camera off my head
143,Speaker 1,0 days 00:20:37.000000000,Yeah.,37110,1237.0,2019-03-17 14:01:57,
144,child,0 days 00:20:38.000000000,Even the bracelets? [crosstalk 00:20:41],37140,1238.0,2019-03-17 14:01:58,Even the bracelets
145,Speaker 4,0 days 00:20:41.000000000,[inaudible 00:20:41] help them take the [crosstalk 00:20:42] off. The Go Pros and [crosstalk 00:20:47],37230,1241.0,2019-03-17 14:02:01,
146,child,0 days 00:20:49.000000000,Ow,37470,1249.0,2019-03-17 14:02:09,
