,speaker,elapsed_time,content,video-timestamp-frame number,video-timestamp-elapsed time,video-timestamp-local_time,question
20,parent,0 days 00:02:12.000000000,"A mother bird sat on her egg. You can help me do the page. The egg jumped. ""Oh!"" said the mother bird. ""My baby will be here! He will want to eat. I must get something for my baby bird to eat,"" she said. ""I will be back."" Where's she going? Where do you think she's going?",3927,130.9,2019-03-08 11:59:01,  Where's she going::: Where do you think she's going
21,child,0 days 00:02:36.000000000,To get more food.,4674,155.8,2019-03-08 11:59:26,
22,Speaker 2,0 days 00:02:37.000000000,Yeah! So away she went. The egg jumped. It jumped and jumped and jumped. Out came - what do you think out came?,4707,156.9,2019-03-08 11:59:27, Out came - what do you think out came
23,child,0 days 00:02:48.000000000,A baby bird.,5037,167.9,2019-03-08 11:59:38,
24,Speaker 2,0 days 00:02:50.000000000,"A baby bird! ""Where is my mother?"" He said. He looked for her. He looked up. He did not see her. He looked down. He did not see her. ""I will go and look for her"" he said. So away he went. Down out of the tree he went. Wow, that's a long way down.",5100,170.0,2019-03-08 11:59:40,
25,child,0 days 00:03:20.000000000,How will he get back up?,6000,200.0,2019-03-08 12:00:10,How will he get back up
26,Speaker 2,0 days 00:03:22.000000000,"I don't know. Down, down, down... It was a long way down. The baby bird could not fly.",6060,202.0,2019-03-08 12:00:12,
27,child,0 days 00:03:31.000000000,Why?,6330,211.0,2019-03-08 12:00:21,Why
28,Speaker 2,0 days 00:03:32.000000000,"Cause he's a baby still. He needs to be a bigger bird. His mommy needs to teach him how to fly. He could not fly, but he could walk. ""Now I will go and find my mother,"" he said. He did not know what his mother looked like. He went right by her. He did not see her. Do you see his mom? There she is. What is she getting out of the ground?",6360,212.0,2019-03-08 12:00:22, Do you see his mom::: What is she getting out of the ground
29,child,0 days 00:03:58.000000000,A stick.,7140,238.0,2019-03-08 12:00:48,
30,Speaker 2,0 days 00:04:01.000000000,"That's actually a worm for the baby bird to eat. He came to a kitten. ""Are you my mother?"" He said to the kitten. Is the kitty his mother? No. The kitten just looked and looked. It did not say a thing.",7230,241.0,2019-03-08 12:00:51, Is the kitty his mother
31,child,0 days 00:04:19.000000000,Why?,7770,259.0,2019-03-08 12:01:09,Why
32,Speaker 2,0 days 00:04:22.000000000,"Because it's not his mother. The kitten was not his mother, so he went on. Then he came to a hen. Where's the hen? ""Are you my mother?"" He said to the hen. ""No,"" said the hen. The kitten was not his mother. The hen was not his mother. So the baby bird went on. ""I have to find my mother,"" he said. ""But where? Where is she? Where could she be?"" Then he came to a dog. ""Are you my mother?"" He said to the dog. ""I am not your mother. I am a dog,"" said the dog. The kitten was not his mother. The hen was not his mother. The dog was not his mother! So the baby bird went on. Now he came to a - what is that?",7860,262.0,2019-03-08 12:01:12, Where's the hen::: Now he came to a - what is that
33,child,0 days 00:05:21.000000000,I don't know.,9615,320.5,2019-03-08 12:02:10,
34,Speaker 2,0 days 00:05:25.000000000,You know what that is. What does that animal say?,9750,325.0,2019-03-08 12:02:14, What does that animal say
35,child,0 days 00:05:27.000000000,It's a cow.,9810,327.0,2019-03-08 12:02:16,
36,Speaker 2,0 days 00:05:29.000000000,It is. What does it say?,9870,329.0,2019-03-08 12:02:18, What does it say
37,child,0 days 00:05:33.000000000,A cow.,9990,333.0,2019-03-08 12:02:22,
38,Speaker 2,0 days 00:05:33.000000000,Says moo.,9990,333.0,2019-03-08 12:02:22,
39,child,0 days 00:05:34.000000000,Moo.,10020,334.0,2019-03-08 12:02:23,
40,Speaker 2,0 days 00:05:35.000000000,"""Are you my mother?"" He said to the cow. ""How could I be your mother?"" Said the cow. ""I am a cow!"" The kitten and the hen were not his mother. The dog and the cow were not his mother. Did he have a mother?",10050,335.0,2019-03-08 12:02:24, Did he have a mother
41,child,0 days 00:05:54.000000000,Yes.,10620,354.0,2019-03-08 12:02:43,
42,Speaker 2,0 days 00:05:55.000000000,"He does. ""I did have a mother,"" said the baby bird, ""I know I did. I have to find her. I will I will!"" Now the baby bird did not walk, he ran. Then he saw a car. Could that old thing be his mother? Do you think that car is his mother?",10650,355.0,2019-03-08 12:02:44, Could that old thing be his mother::: Do you think that car is his mother
43,child,0 days 00:06:14.000000000,No.,11220,374.0,2019-03-08 12:03:03,
44,Speaker 2,0 days 00:06:15.000000000,No.,11250,375.0,2019-03-08 12:03:04,
45,child,0 days 00:06:16.000000000,It has eyes.,11280,376.0,2019-03-08 12:03:05,
46,Speaker 2,0 days 00:06:17.000000000,It looks like it has eyes. Does it look like it has a mouth?,11310,377.0,2019-03-08 12:03:06, Does it look like it has a mouth
47,child,0 days 00:06:20.000000000,Yeah.,11400,380.0,2019-03-08 12:03:09,
48,Speaker 2,0 days 00:06:21.000000000,"Where's the mouth? He ran. He saw a car. Could that old thing be his mother? No, it could not. The baby bird did not stop. He ran on and on. Now he looked way, way down. He saw a boat. ""There she is!"" Said the baby bird. Do you think that boat is his mother?",11430,381.0,2019-03-08 12:03:10,Where's the mouth::: Could that old thing be his mother::: Do you think that boat is his mother
49,child,0 days 00:06:49.000000000,No.,12270,409.0,2019-03-08 12:03:37,
50,Speaker 2,0 days 00:06:50.000000000,"No. He called to the boat, but the boat did not stop. The boat went on. He looked away, way out. He saw a big plane. ""Here I am, mother!"" He called out. Do you think that plane is his mother?",12300,410.0,2019-03-08 12:03:38, Do you think that plane is his mother
51,child,0 days 00:07:05.000000000,No.,12750,425.0,2019-03-08 12:03:53,
52,Speaker 2,0 days 00:07:05.000000000,"What does the plane do that he's gonna learn how to do? It can fly. But the plane did not stop. The plane went on. Just then the baby bird saw a big thing. This must be his mother. ""There she is!"" He said. ""There is my mother!"" Is that his mother?",12750,425.0,2019-03-08 12:03:53,What does the plane do that he's gonna learn how to do:::  Is that his mother
53,child,0 days 00:07:26.000000000,No.,13380,446.0,2019-03-08 12:04:14,
54,Speaker 2,0 days 00:07:27.000000000,"No. He ran up to it. ""Mother, mother! Here I am, mother!"" He said to the big thing. What is that?",13410,447.0,2019-03-08 12:04:15, What is that
55,child,0 days 00:07:35.000000000,A digger.,13650,455.0,2019-03-08 12:04:23,
56,Speaker 2,0 days 00:07:37.000000000,"It's some kind of digger, you're right.",13710,457.0,2019-03-08 12:04:25,
57,child,0 days 00:07:39.000000000,A bigger digger.,13770,459.0,2019-03-08 12:04:27,
58,Speaker 2,0 days 00:07:40.000000000,"It is a huge digger. But the big thing just said ""Snort."" ""Ugh, you are not my mother,"" said the baby bird. ""You are are snort. I have to get out of here."" But the baby bird could not get away. The snort went up. Uh oh, where's the bird?",13800,460.0,2019-03-08 12:04:28," Uh oh, where's the bird"
59,child,0 days 00:07:58.000000000,Right there.,14340,478.0,2019-03-08 12:04:46,
60,Speaker 2,0 days 00:07:59.000000000,"It went way, way up. And up, up, up went the baby bird. But now, where was the Snort going? ""Oh, oh, oh! What is this Snort going to do to me? Get me out of here!"" Just then, the Snort came up to a stop. ""Where am I?"" Said the baby bird. ""I want to go home! I want my-""",14370,479.0,2019-03-08 12:04:47," But now, where was the Snort going"
61,child,0 days 00:08:21.000000000,"""Mom""",15030,501.0,2019-03-08 12:05:08,
62,Speaker 2,0 days 00:08:22.000000000,"""-mother!"" You were right. Then something happened. The Snort put that baby bird right back in the tree. The baby bird was home! Awe, isn't that nice?",15060,502.0,2019-03-08 12:05:09," The baby bird was home! Awe, isn't that nice"
63,child,0 days 00:08:33.000000000,Why was the digger digging up the tree?,15429,514.3,2019-03-08 12:05:21,Why was the digger digging up the tree
64,Speaker 2,0 days 00:08:39.000000000,"I don't think it was digging up the tree but I think it was putting the baby bird back into the nest cause the nest was really high in the tree right? [crosstalk 00:08:48] Just then, the mother bird came back to the tree. ""Do you know who I am?"" She said to her baby. Who's that?\",15570,519.0,2019-03-08 12:05:26,I don't think it was digging up the tree but I think it was putting the baby bird back into the nest cause the nest was really high in the tree right::: Who's that
65,child,0 days 00:08:58.000000000,Mother,16116,537.2,2019-03-08 12:05:44,
66,Speaker 2,0 days 00:08:59.000000000,"""Yes, I know who you are."" Said the baby bird. ""You are not a kitten, you are not a hen, you are not a dog, you are not a cow, you are not a boat or a plane or a snort. You are bird and you are my mother bird.""",16197,539.9,2019-03-08 12:05:47,
67,child,0 days 00:09:13.000000000,No more story?,16590,553.0,2019-03-08 12:06:00,No more story
68,Speaker 2,0 days 00:09:15.000000000,"Oh, we have another one, hold on. Lets go back to the bookshelf, lets see if they have another fun one. I like this one. This one's called Go Dog Go. Big dog, little dog. Big dogs and little dogs. Black and white dogs. ""Hello!"" ""Hello!"" ""Do you like my hat?"" ""I do not!"" ""Good-bye!"" ""Good-bye!"" One little dog going in. Three big dogs going out. A red dog on a blue tree. A blue dog on a red tree. A green dog on a yellow tree. Some big dogs and some little dogs going around in cars. Which one is your favorite car?",16650,555.0,2019-03-08 12:06:02, Which one is your favorite car
69,child,0 days 00:10:28.000000000,The green one.,18840,628.0,2019-03-08 12:07:14,
70,Speaker 2,0 days 00:10:28.000000000,"Which one, point. You like the green dog in the red? Nice. A dog out of the car. Two big dogs going up. One little dog going down. Where's the one going down?",18840,628.0,2019-03-08 12:07:14, You like the green dog in the red::: Where's the one going down
71,child,0 days 00:10:46.000000000,There. There's not a dad or mom.,19380,646.0,2019-03-08 12:07:32,
72,Speaker 2,0 days 00:10:51.000000000,No dad or mom? The green dog is up. The yellow dog is down. The blue dog is in. Who's the blue dog? Is he in his house? The red dog is out. Good job. One dog up on a house.,19530,651.0,2019-03-08 12:07:37,No dad or mom::: Who's the blue dog::: Is he in his house
73,Speaker 2,0 days 00:11:19.000000000,"Three dogs down in the water. A green dog over a tree. A yellow dog under a tree. Two dogs in a house on a boat in the water. A dog over the water. A dog under the water. ""Hello again."" ""Hello"" ""Do you like my hat?"" ""I do not like it."" ""Good-bye again."" ""Good-bye."" The dogs are all going around, and around, and around.",20370,679.0,2019-03-08 12:08:05,
74,Speaker 2,0 days 00:12:08.000000000,"Go around again. The sun is up. The sun is - yellow. The yellow sun is over the red house. Cause it's up in the air, it's day time. Is it hot out there in the sun? Do you think it's hot? Yeah? It is not hot here under the house. Now it is night. What's up in the night time?",21840,728.0,2019-03-08 12:08:53, Is it hot out there in the sun::: Do you think it's hot::: Yeah::: What's up in the night time
75,child,0 days 00:12:40.000000000,The moon.,22815,760.5,2019-03-08 12:09:26,
76,Speaker 2,0 days 00:12:43.000000000,The moon. Three dogs at party on a boat at night. Are they having a party? What's he playing?,22890,763.0,2019-03-08 12:09:28, Are they having a party::: What's he playing
77,child,0 days 00:12:51.000000000,Music.,23148,771.6,2019-03-08 12:09:37,
78,Speaker 2,0 days 00:12:51.000000000,"He is playing music. He's got a guitar? Dogs at work. Work dogs work. Dogs at play. Play dogs play. ""Hello again."" What are they doing?",23148,771.6,2019-03-08 12:09:37, He's got a guitar:::  What are they doing
79,child,0 days 00:13:07.000000000,Skiing.,23562,785.4,2019-03-08 12:09:50,
80,Speaker 2,0 days 00:13:08.000000000,They are skiing! Who else goes skiing?,23664,788.8,2019-03-08 12:09:53,They are skiing! Who else goes skiing
81,child,0 days 00:13:10.000000000,Me and Mama,23703,790.1,2019-03-08 12:09:55,
82,Speaker 2,0 days 00:13:14.000000000,"""Do you like my hat?"" Do you like his ski hat? ""I do not like that hat."" ""Good-bye again."" ""Good-bye""",23814,793.8,2019-03-08 12:09:58, Do you like his ski hat
83,child,0 days 00:13:24.000000000,Good-bye.,24108,803.6,2019-03-08 12:10:08,
84,Speaker 2,0 days 00:13:25.000000000,"Dogs and cars again going away, going away, fast. Look at those dogs go. Go dogs go. Hey, what does green mean?",24159,805.3,2019-03-08 12:10:10," Hey, what does green mean"
85,child,0 days 00:13:34.000000000,Go but look at that little [inaudible 00:13:38] thing.,24417,813.9,2019-03-08 12:10:18,
86,Speaker 2,0 days 00:13:39.000000000,"Where? Oh, careful.",24588,819.6,2019-03-08 12:10:24,Where
87,child,0 days 00:13:41.000000000,There.,24618,820.6,2019-03-08 12:10:25,
88,Speaker 2,0 days 00:13:41.000000000,We can go back. Him? He's a little birdie?,24618,820.6,2019-03-08 12:10:25, Him::: He's a little birdie
89,child,0 days 00:13:45.000000000,He looks like from the other story,24750,825.0,2019-03-08 12:10:29,
90,Speaker 2,0 days 00:13:46.000000000,"He does! Is he the bird from the other story? All right, what does red mean?",24783,826.1,2019-03-08 12:10:30,"He does! Is he the bird from the other story::: All right, what does red mean"
91,child,0 days 00:13:52.000000000,Stop.,24948,831.6,2019-03-08 12:10:36,
92,Speaker 2,0 days 00:13:53.000000000,"Stop dogs stop! The light is red now. Go dogs go. The light is green now. Two dogs at play. At play up on top. Wow, they are really high in the air. Go down dogs. Do not play up there. Go down. Now it is night. Night is not a time for play. It is time for sleep. The dogs go to sleep. They will sleep all night.",24990,833.0,2019-03-08 12:10:37,
93,Speaker 2,0 days 00:14:24.000000000,"Now it is day. The sun is up. Now is the time for the dogs to get up. Get up it is day! Time to get going. Go dogs go. There, there they go! Look at those dogs go. Look at those dogs go. Who's in the start of the race?",26001,866.7,2019-03-08 12:11:11, Who's in the start of the race
94,Speaker 2,0 days 00:14:46.000000000,Why are they going fast in those cars? What are they going to do? Where are those dogs going? Look where they are going. They are all going to that big tree over there. Now the cars stop. And now the dogs get out. And now look where those dogs are going. To the tree. To the tree. Up the tree. Up the tree. Up they go to the top of the tree. Why? Will they work there? Will they play there? What is up there on top of that tree? What do you think is on top of that tree William?,26577,885.9,2019-03-08 12:11:30,Why are they going fast in those cars::: What are they going to do::: Where are those dogs going::: Why::: Will they work there::: Will they play there::: What is up there on top of that tree::: What do you think is on top of that tree William
95,child,0 days 00:15:23.000000000,Toys.,27717,923.9,2019-03-08 12:12:07,
96,Speaker 2,0 days 00:15:24.000000000,"You think there's toys. A dog party! Oh, look at that! A big dog party. Big dogs, little dogs, red dogs, blue dogs, yellow dogs, green dogs, black dogs, and white dogs are all at the dog party! What a dog party! ""Hello again! And now do you like my hat?""",27717,923.9,2019-03-08 12:12:07,
97,child,0 days 00:15:43.000000000,No,28275,942.5,2019-03-08 12:12:26,
98,Speaker 2,0 days 00:15:46.000000000,"""I do. What a hat! I like it. I like that party hat."" ""Good-bye."" ""Good-bye.""",28386,946.2,2019-03-08 12:12:29,
99,child,0 days 00:15:55.000000000,Good-bye.,28656,955.2,2019-03-08 12:12:38,
100,Speaker 2,0 days 00:15:56.000000000,The End.,28680,956.0,2019-03-08 12:12:39,
101,child,0 days 00:15:57.000000000,The End.,28710,957.0,2019-03-08 12:12:40,
102,Speaker 2,0 days 00:15:59.000000000,"Lets pick one more. Lets go over here and say. Oh, lets see. Loading pages.",28761,958.7,2019-03-08 12:12:42,
103,child,0 days 00:16:06.000000000,Can we do one more?,29022,967.4,2019-03-08 12:12:50,Can we do one more
104,Speaker 2,0 days 00:16:08.000000000,"Yup, right here, look. Lets do this one right here. Oh The Places You'll Go. Oh, can you turn your hat around hun? Hey, do you wanna change the page? Right here. Congratulations. Today is your day! You're off to great places. You're off and away. Here, hit right here. Touch right here with your finger. You're in charge of the pages. You have brains in your head.",29022,967.4,2019-03-08 12:12:50," Oh, can you turn your hat around hun::: Hey, do you wanna change the page"
105,Speaker 2,0 days 00:16:31.000000000,"You have feet in your shoes. You can steer yourself any direction you choose. You're on your own. And you know what you know. And you're the guy who'll decide where to go. Go ahead button. You'll look up and down streets. Look 'em over with care. About some you will say, ""I don't choose to go there."" With your head full of brains and your shoes full of feet.",29733,991.1,2019-03-08 12:13:14,
106,Speaker 2,0 days 00:16:58.000000000,"You're too smart to go down any not-so-good street. Wanna hit the page? And you may not find any you'll want to go down. In that case, of course, you'll head straight out of town. Go on, next page. It's opener there in the wide open air. Wow, are there any houses?",30549,1018.3,2019-03-08 12:13:41," Wanna hit the page::: Wow, are there any houses"
107,child,0 days 00:17:24.000000000,No,31320,1044.0,2019-03-08 12:14:07,
108,Speaker 2,0 days 00:17:25.000000000,"Wow, look at all that open space. Wanna hit the next page? Out there things can happen and frequently do to people as brainy and footsy as you. Next page. And when things start to happen, don't worry, Don't stew. Just go right along. You'll start happening too. You see all those elephants? [crosstalk 00:17:52] Next page. Oh! The places you'll go! Do those look like zebra stripes? They do.",31350,1045.0,2019-03-08 12:14:07, Wanna hit the next page::: You see all those elephants::: Oh! The places you'll go! Do those look like zebra stripes
109,child,0 days 00:18:01.000000000,Yea but that zebra stripe is broken.,32430,1081.0,2019-03-08 12:14:43,
110,Speaker 2,0 days 00:18:06.000000000,It is broken. It's not attached to anything or do you think it's a hat. Kind of looks like a hat to me. Next page. You'll be on your way up! You'll be seeing great sights! You'll join the high fliers who soar to high heights. Are they in hot air balloons?,32580,1086.0,2019-03-08 12:14:48, Are they in hot air balloons
111,child,0 days 00:18:25.000000000,Next page?,33150,1105.0,2019-03-08 12:15:07,Next page
112,Speaker 2,0 days 00:18:25.000000000,"Next page. you won't lag behind, because you'll have the speed. You'll pass the whole gang and you'll soon take the lead. Wherever you fly, you'll be best of the best. Wherever you go, you will top all the rest.",33150,1105.0,2019-03-08 12:15:07,
113,child,0 days 00:18:39.000000000,Is that the boy?,33570,1119.0,2019-03-08 12:15:21,Is that the boy
114,Speaker 2,0 days 00:18:41.000000000,"Yea, he's going real far, far away in his hot air ballon.",33630,1121.0,2019-03-08 12:15:23,
115,child,0 days 00:18:46.000000000,Where are all the other [inaudible 00:18:51] going?,33780,1126.0,2019-03-08 12:15:28,Where are all the other [inaudible 00:18:51] going
116,Speaker 2,0 days 00:18:51.000000000,They're going to all their places but he's just in the lead right? Is he the first balloon? Next page.,33930,1131.0,2019-03-08 12:15:33,They're going to all their places but he's just in the lead right::: Is he the first balloon
117,child,0 days 00:18:59.000000000,Was he racing?,34170,1139.0,2019-03-08 12:15:41,Was he racing
118,Speaker 2,0 days 00:19:01.000000000,"I think so. Except when you don't. Because, sometimes, you won't. I'm sorry to say so but, sadly, it's true the bang-ups and hang-ups can happen to you. You can get all hung up in a prickle-ly perch. And your gang will fly on. You'll be left in a lurch. Uh oh, did he get stuck on the tree? Yea, he's got to work hard to get out.",34230,1141.0,2019-03-08 12:15:42," Uh oh, did he get stuck on the tree"
119,child,0 days 00:19:24.000000000,Next page.,34920,1164.0,2019-03-08 12:16:05,
120,Speaker 2,0 days 00:19:24.000000000,"Next page. You'll come down from the lurch with an unpleasant bump. And the chances are, then, you'll be in a stump. And when you're ina slump, you're not in for much fun. Un-slumping yourself is not easily done.",34920,1164.0,2019-03-08 12:16:05,
121,Speaker 2,0 days 00:19:44.000000000,"ext page. You will come to a place where the streets are not marked. Some windows are lighted. But mostly they're darkened. A place you could sprain both your elbow and chin! Do you dare stay out? Do you dare to go in? How much can you lose? How much can you win? Next page. And if you go in, should you turn left or right or right and three quarters? Or, maybe, not quite?",35520,1184.0,2019-03-08 12:16:25," A place you could sprain both your elbow and chin! Do you dare stay out::: Do you dare to go in::: How much can you lose::: How much can you win::: And if you go in, should you turn left or right or right and three quarters::: Or, maybe, not quite"
122,Speaker 2,0 days 00:20:17.000000000,"Or go around back and sneak in from behind? Simply it's not, I'm afraid you will find- you skipped my page. Do you like this book or do you want me to do a different one? You like this one?",36510,1217.0,2019-03-08 12:16:58,Or go around back and sneak in from behind::: Do you like this book or do you want me to do a different one::: You like this one
123,child,0 days 00:20:28.000000000,I do.[crosstalk 00:20:30],36837,1227.9,2019-03-08 12:17:08,
124,Speaker 2,0 days 00:20:31.000000000,"Do you like this one? okay. I'm afraid you will find, for a mind-maker-upper to make up his mind. Next page. You can get so confused that you'll start in to race down long wiggled roads and at- and you changed that page.",36930,1231.0,2019-03-08 12:17:11,Do you like this one
125,child,0 days 00:20:56.000000000,I'm sorry.,37701,1256.7,2019-03-08 12:17:37,
126,Speaker 2,0 days 00:20:57.000000000,"You changing my page on me, I can't read it. At a break-necking pace and grind on for miles across weirdish weird space, headed, I fear, towards a most useless place. The waiting place. Lets go back and do a different one cause I don't think that your paying attention. Lets do this one, you wanna do the Harold one? I like Harold with a crayon. Have you ever seen that on tv?",37701,1256.7,2019-03-08 12:17:37," Lets do this one, you wanna do the Harold one::: Have you ever seen that on tv"
127,child,0 days 00:21:22.000000000,No.,38460,1282.0,2019-03-08 12:18:02,
128,Speaker 2,0 days 00:21:23.000000000,"I don't think so. It's about a little boy who colors with a crayon. Who evening after thinking it over for some time, Harold decided to go for a walk in the moonlight. Did he run on the moon? He made a long straight path so he wouldn't get lost. Did he use his purple crayon to make a line? He did. Turn the next page, lets see what else he makes with his crayon. And he set up on his walk, taking his big purple crayon with him. Okay, next page. Lets see what he discovers with his crayon. But he didn't seem to be getting anywhere on a long straight path! So he left the path for a short cut across the field and the moon went with him. Next page.",38490,1283.0,2019-03-08 12:18:03, Did he run on the moon::: Did he use his purple crayon to make a line
129,child,0 days 00:22:12.000000000,Why?,39960,1332.0,2019-03-08 12:18:51,Why
130,Speaker 2,0 days 00:22:13.000000000,I don't know. Lets see what happens next. The short cut lead right to where Harold thought a forest to be. What is he starting to draw?,39990,1333.0,2019-03-08 12:18:52, What is he starting to draw
131,child,0 days 00:22:24.000000000,A forest.,40317,1343.9,2019-03-08 12:19:03,
132,Speaker 2,0 days 00:22:26.000000000,What's in forest? A tree! He didn't want to get lost in the woods so he made a very small forest with just one tree in it. It turned out to be - What kind of tree is that?,40377,1345.9,2019-03-08 12:19:05,What's in forest::: It turned out to be - What kind of tree is that
133,child,0 days 00:22:43.000000000,Apple.,40890,1363.0,2019-03-08 12:19:22,
134,Speaker 2,0 days 00:22:44.000000000,"It is a apple tree. The apples would be very tasty, Harold thought. When they got- What color do apples get?",40920,1364.0,2019-03-08 12:19:23, When they got- What color do apples get
135,child,0 days 00:22:52.000000000,Pink?,41160,1372.0,2019-03-08 12:19:31,Pink
136,Speaker 2,0 days 00:22:54.000000000,"Pink or red? Next page. So he put a frightening dragon under the tree to guard the apples. Is he scary? He is. Lets see what happens to the dragon. Do you think the dragon is gonna eat the apples? It was a terrible, frightening dragon. What does he have in his mouth?",41214,1373.8,2019-03-08 12:19:33,Pink or red::: Is he scary::: Do you think the dragon is gonna eat the apples::: What does he have in his mouth
137,child,0 days 00:23:18.000000000,Apple?,41940,1398.0,2019-03-08 12:19:57,Apple
138,Speaker 2,0 days 00:23:18.000000000,"There's no apples in that mouth. What is in his mouth, what are these things?",41940,1398.0,2019-03-08 12:19:57," What is in his mouth, what are these things"
139,child,0 days 00:23:23.000000000,Teeth.,42090,1403.0,2019-03-08 12:20:02,
140,Speaker 2,0 days 00:23:24.000000000,"He has teeth in his mouth. Are they flat or are they pointy and bumpy? Next page. It even frightened Harold. He backed away, he made a very scary drawing. His hand held the purple crayon shook. Suddenly he realized what was happening. Oh no! What did he draw when he was shaking his hand?",42120,1404.0,2019-03-08 12:20:03, Are they flat or are they pointy and bumpy::: Oh no! What did he draw when he was shaking his hand
141,child,0 days 00:23:57.000000000,Mud.,43110,1437.0,2019-03-08 12:20:36,
142,Speaker 2,0 days 00:23:57.000000000,I think that's water. But then Harold was over his head in an ocean. So he drew a big ocean. What did he draw really fast to get him out the ocean?,43110,1437.0,2019-03-08 12:20:36, What did he draw really fast to get him out the ocean
143,child,0 days 00:24:10.000000000,A boat.,43500,1450.0,2019-03-08 12:20:48,
144,Speaker 2,0 days 00:24:11.000000000,"A boat. He came up, thinking fast and in no time he was climbing aboard a trim little boat. He quickly set sail. What did he draw next?",43527,1450.9,2019-03-08 12:20:49, What did he draw next
145,child,0 days 00:24:25.000000000,A sail.,43950,1465.0,2019-03-08 12:21:03,
146,Speaker 2,0 days 00:24:25.000000000,"Yea, he drew his sail. In the moon sailed along with him. After he had sailed long enough, Harold made land without much trouble. So look, he's at the beach. He stepped ashore -",43950,1465.0,2019-03-08 12:21:03,
147,parent,0 days 00:24:44.000000000,"You can stop, it's fine.",44520,1484.0,2019-03-08 12:21:22,
148,Speaker 2,0 days 00:24:44.000000000,"Oh okay, perfect.",44520,1484.0,2019-03-08 12:21:22,
149,Speaker 2,0 days 00:24:46.000000000,You wanna finish this story?,44580,1486.0,2019-03-08 12:21:24,You wanna finish this story
150,child,0 days 00:24:47.000000000,No.,44610,1487.0,2019-03-08 12:21:25,
151,Speaker 2,0 days 00:24:48.000000000,Wanna see if he gets home?,44640,1488.0,2019-03-08 12:21:26,Wanna see if he gets home
152,child,0 days 00:24:49.000000000,No.,44673,1489.1,2019-03-08 12:21:27,
153,Speaker 2,0 days 00:24:50.000000000,"No, you're good? Okay. [crosstalk 00:24:53]",44700,1490.0,2019-03-08 12:21:28,"No, you're good"
154,parent,0 days 00:24:58.000000000,"All right, thank you.",44940,1498.0,2019-03-08 12:21:36,
155,Speaker 2,0 days 00:24:59.000000000,"Oh, you're welcome.",44970,1499.0,2019-03-08 12:21:37,
