,speaker,elapsed_time,content,video-timestamp-frame number,video-timestamp-elapsed time,video-timestamp-local_time,question
31,parent,0 days 00:05:15.000000000,"""Definitely not chicken pox,"" put in Dr. Cricket.",9450,315.0,2019-03-16 11:39:34,
32,parent,0 days 00:05:18.000000000,"""Or sunburn,"" said Dr. Young.",9540,318.0,2019-03-16 11:39:37,
33,parent,0 days 00:05:21.000000000,"""Try these,"" said the specialist. Each handed her a bottle filled with different colored pills.",9630,321.0,2019-03-16 11:39:40,
34,parent,0 days 00:05:28.000000000,"""Take one of each before bed,"" said Dr. Grump. Then they filed out the front door followed by Dr. Bumble.",9840,328.0,2019-03-16 11:39:47,
35,parent,0 days 00:05:36.000000000,"""Oh no."" That night Camilla took her medicine. It was awful. When she woke up the next morning, she didn't feel different. Once she got dressed, her clothes didn't fit right; she looked in the mirror and there staring back at her was a giant multi-colored pill with her face in it. Dr. Bumble rushed over as soon as Mrs. Cream called. But this time instead of specialists, he brought the experts. Dr. Gourd and Dr. Melon were the finest scientific minds in the land. Once again Camilla was poked and prodded and looked at and listened to. The experts wrote down lots of numbers. Then they huddled together and whispered.",10080,336.0,2019-03-16 11:39:55,
36,parent,0 days 00:06:18.000000000,"Dr. Gourd finally spoke. ""It might be a virus,"" he announced with authority. Suddenly, fuzzy little virus balls appeared all over Camilla.",11340,378.0,2019-03-16 11:40:37,
37,parent,0 days 00:06:30.000000000,"""Or possibly some form of bacteria,"" said Mr. Melon. Out popped squiggly little bacteria tails. Oh my goodness, she has tails.",11700,390.0,2019-03-16 11:40:49,
38,parent,0 days 00:06:39.000000000,"""Could be a fungus,"" added Dr. Gourd. Instantly...Are you losing interest, kiddo?",11970,399.0,2019-03-16 11:40:58,"Are you losing interest, kiddo"
39,child,0 days 00:06:45.000000000,"No, just playing.",12150,405.0,2019-03-16 11:41:04,
40,parent,0 days 00:06:48.000000000,"Just playing with the steam. Instantly, Camilla was covered with different colored fungus blotches. Experts looked at Camilla then looked at each other. ""We need to go over these numbers again back at the lab,"" Dr. Gourd explained. ""We'll call you when we know something."" But the experts didn't have a clue much less a cure.",12240,408.0,2019-03-16 11:41:07,
41,parent,0 days 00:07:11.000000000,"By now, the TV news had found out about Camilla. Reporters from every channel were outside her house telling the story of the bizarre case of the incredibly changing kid. Soon, a huge crowd was camped out on the front lawn. The Creams were swamped with all kinds of remedies from psychologists, allergists, herbalists, nutritionists, psychics, and old medicine men, a guru, and even a veterinarian. Each so-called cure only added to poor Camilla's strange appearance until it was hard to even recognize her. Is that Camilla?",12930,431.0,2019-03-16 11:41:30, Is that Camilla
42,child,0 days 00:07:47.000000000,Yeah,14010,467.0,2019-03-16 11:42:06,
43,parent,0 days 00:07:49.000000000,"Oh my goodness. She sprouted roots and berries and crystals and feathers and a long furry tail, but nothing worked.",14070,469.0,2019-03-16 11:42:08,
44,parent,0 days 00:07:59.000000000,"One day, a woman who called herself an environment therapist, claimed she could cure Camilla. ""Close your eyes,"" she said, ""breathe deeply, and become one with your room.""",14370,479.0,2019-03-16 11:42:18,
45,parent,0 days 00:08:12.000000000,"""I wish you hadn't said that,"" Camilla groaned. Slowly, she started to melt into the walls of her room. Her bed became like her mouth, her nose was a dresser, and two painting were her eyes. Oh there she is. The therapist screamed and ran from the house.",14760,492.0,2019-03-16 11:42:31,
46,parent,0 days 00:08:31.000000000,"""What are we going to do?"" said Mrs. Cream. ""It just keeps getting worse and worse."" She began to sob.",15330,511.0,2019-03-16 11:42:50,
47,parent,0 days 00:08:37.000000000,"At that moment, Mr. Cream heard a quiet little knock at the front door. He opened it and there stood an old woman who was just as plump and sweet as a strawberry.",15510,517.0,2019-03-16 11:42:56,
48,parent,0 days 00:08:48.000000000,"""Excuse me,"" she said brightly, ""but I think I can help."" She went into Camilla's room and looked around. ""My goodness,"" she said with a shake of her head. ""What we have seen here is a bad case of the stripes, one of the worst I've seen."" She pulled out a container of small green beans from her bag. ""Here,"" she said, ""these might do the trick.""",15840,528.0,2019-03-16 11:43:07,
49,parent,0 days 00:09:12.000000000,"""Are those magic beans?"" asked Mrs. Cream.",16560,552.0,2019-03-16 11:43:31,
50,parent,0 days 00:09:15.000000000,"""Oh my, no,"" replied the kind, old woman. ""There is no such thing. These are just plain old Lima beans. I bet you'd like some, wouldn't you?"" She asked Camilla.",16650,555.0,2019-03-16 11:43:34,
51,parent,0 days 00:09:24.000000000,"Camilla wanted a big heaping plateful of Lima beans more than just about anything, but she was still afraid to admit it. ""Yuck!""She said, ""No one like Lima beans, especially me.""",16920,564.0,2019-03-16 11:43:43,
52,parent,0 days 00:09:34.000000000,"""Oh dear,"" said the old woman sadly. ""I guess I was wrong about you."" She put the beans back in her bag and started toward the door.",17220,574.0,2019-03-16 11:43:53,
53,parent,0 days 00:09:42.000000000,"Camilla watched the old woman walk away. Those beans would taste so good, and being laughed at for eating them would be nothing compared to what she'd been going through. She finally couldn't stand it. ""Wait!"" She cried. ""The truth is I really love Lima beans.""",17460,582.0,2019-03-16 11:44:01,
54,parent,0 days 00:09:57.000000000,"""I thought so,"" the old woman said with a smile. She took a handful of beans and popped them into Camilla's mouth.",17910,597.0,2019-03-16 11:44:16,
55,parent,0 days 00:10:04.000000000,"""Hmmmm,"" said Camilla. Suddenly, the branches, feathers, and squiggly tails began to disappear. Then the whole room swirled around. When it stopped, the stood Camilla and everything was back to normal. ""I'm cured!"" She shouted.",18120,604.0,2019-03-16 11:44:23,
56,parent,0 days 00:10:21.000000000,"""Yes,"" said the old woman. ""I knew the real you was in there somewhere."" She patted Camilla on the head. Then she went outside and vanished into the crowd.",18630,621.0,2019-03-16 11:44:40,
57,parent,0 days 00:10:31.000000000,"Afterward, Camilla wasn't quite the same. Some of the kids at school said she was weird, but she didn't care a bit. She ate all the Lima beans she wanted, and she never had even a touch of the stripes again. I think that's the end.",18930,631.0,2019-03-16 11:44:50,
58,child,0 days 00:10:46.000000000,It is.,19380,646.0,2019-03-16 11:45:05,
59,parent,0 days 00:10:48.000000000,"It is. Okay. Should we read another one? There's more books if we swipe right. Ooooh. Okay, I think those are all the books.",19440,648.0,2019-03-16 11:45:07, Should we read another one
60,child,0 days 00:11:04.000000000,Why is it cut in half?,19920,664.0,2019-03-16 11:45:23,Why is it cut in half
61,parent,0 days 00:11:05.000000000,Why? You want to read it?,19950,665.0,2019-03-16 11:45:23,Why::: You want to read it
62,child,0 days 00:11:05.000000000,We already read it.,19950,665.0,2019-03-16 11:45:23,
63,parent,0 days 00:11:08.000000000,"We did already read it. So, we can read it again or we can pick one we haven't read.",20040,668.0,2019-03-16 11:45:27,
64,child,0 days 00:11:14.000000000,You choose.,20220,674.0,2019-03-16 11:45:33,
65,parent,0 days 00:11:15.000000000,I choose?,20250,675.0,2019-03-16 11:45:34,I choose
66,child,0 days 00:11:16.000000000,Mm-hmm (affirmative),20280,676.0,2019-03-16 11:45:35,
67,parent,0 days 00:11:16.000000000,Um...,20280,676.0,2019-03-16 11:45:35,
68,child,0 days 00:11:18.000000000,I read one of these.,20340,678.0,2019-03-16 11:45:37,
69,parent,0 days 00:11:19.000000000,One of these?,20370,679.0,2019-03-16 11:45:38,One of these
70,child,0 days 00:11:22.000000000,One of up here.,20460,682.0,2019-03-16 11:45:41,
71,parent,0 days 00:11:23.000000000,"Okay, which one? One of the Dr. Suess's? The Lorax?",20490,683.0,2019-03-16 11:45:42,"Okay, which one::: Suess's::: The Lorax"
72,child,0 days 00:11:27.000000000,Yeah,20610,687.0,2019-03-16 11:45:46,
73,parent,0 days 00:11:28.000000000,"Okay, excellent.",20640,688.0,2019-03-16 11:45:47,
74,child,0 days 00:11:31.000000000,I love this.,20730,691.0,2019-03-16 11:45:50,
75,parent,0 days 00:11:32.000000000,You do?,20760,692.0,2019-03-16 11:45:51,You do
76,child,0 days 00:11:34.000000000,Yeah.,20820,694.0,2019-03-16 11:45:53,
77,parent,0 days 00:11:34.000000000,"I'm not really a big fan, but that's okay.",20820,694.0,2019-03-16 11:45:53,
78,child,0 days 00:11:36.000000000,I wish this could read to us.,20880,696.0,2019-03-16 11:45:55,
79,parent,0 days 00:11:40.000000000,"Yeah, that would be fancy, wouldn't it? Okay.",21000,700.0,2019-03-16 11:45:59,"Yeah, that would be fancy, wouldn't it"
80,parent,0 days 00:11:51.000000000,At the far end of town where the Grickle-grass grows and the wind smells slow and sour when it blows,21330,711.0,2019-03-16 11:46:09,
81,child,0 days 00:11:59.000000000,"Wait, can I show this story?",21570,719.0,2019-03-16 11:46:18,"Wait, can I show this story"
82,parent,0 days 00:12:02.000000000,Show this story where?,21660,722.0,2019-03-16 11:46:21,Show this story where
83,child,0 days 00:12:04.000000000,I mean to go over here.,21720,724.0,2019-03-16 11:46:23,
84,parent,0 days 00:12:07.000000000,"No, we have to keep it where we put it.",21810,727.0,2019-03-16 11:46:26,
85,child,0 days 00:12:09.000000000,Ahhhhhh.,21870,729.0,2019-03-16 11:46:28,
86,parent,0 days 00:12:09.000000000,"Yeah, I know.",21870,729.0,2019-03-16 11:46:28,
87,child,0 days 00:12:12.000000000,I mean to show what's happening.,21960,732.0,2019-03-16 11:46:31,
88,parent,0 days 00:12:15.000000000,What do mean show what's happening? You're gonna act it out?,22050,735.0,2019-03-16 11:46:34,What do mean show what's happening::: You're gonna act it out
89,child,0 days 00:12:17.000000000,Yeah,22110,737.0,2019-03-16 11:46:36,
90,parent,0 days 00:12:17.000000000,Okay. I think you're supposed to stay over in this area though.,22110,737.0,2019-03-16 11:46:36,
91,child,0 days 00:12:24.000000000,Okay. We stay here?,22320,744.0,2019-03-16 11:46:43, We stay here
92,parent,0 days 00:12:28.000000000,Ummm it's okay with me if it's okay with people watching us. Oh baby,22440,748.0,2019-03-16 11:46:47,
93,child,0 days 00:12:34.000000000,Now I'm ready.,22620,754.0,2019-03-16 11:46:53,
94,parent,0 days 00:12:35.000000000,"Okay. At the far end of town where the Grickle-grass grows and the wind smells slow and sour when it blows and no birds ever sing excepting old crows... is the Street of the Lifted Lorax. Oops. Ahhh These things are on top of the words. Ummm something sleep the Grickle-grass, some people say if you look deep enough, you can still see today where the Lorax once stood just as long as it could before somebody lift the Lorax away.",22650,755.0,2019-03-16 11:46:54,
95,parent,0 days 00:13:16.000000000,"What was the Lorax? And why was it here? And why was it lifted and taken somewhere from the far end of town where the Grickle-grass grows? The old Once-ler still lives here. Ask him, he knows. You won't see the Once-ler. Don't knock at his door. He stays in his Lerkim on top of his store. He lurks in his Lerkim, cold under the roof, where he makes his own clothes out of miff-muffered moof. And on special, dank nights in August he peeks out of shutters and sometimes he speaks and tells how the Lorax was lifted away. He'll tell you perhaps if you're willing to pay. Maybe this is not the one I knew. Here take the [crosstalk 00:14:07]",23880,796.0,2019-03-16 11:47:35,What was the Lorax::: And why was it here::: And why was it lifted and taken somewhere from the far end of town where the Grickle-grass grows
96,parent,0 days 00:14:10.000000000,"On the end of a rope he lets down a tin pail and you have to toss in 15 cents and a nail. And the shell of a great great great grandfather snail. Then he pulls up the pail and makes a most careful count to see if you've paid him the proper amount. Then he hides what you've paid him away in his Snuvv, his secret strange hole in his gruvvulous glove. Then he grunts. I will call you by my Whisper-ma-Phone for the secrets I tell you for your ears alone.",25500,850.0,2019-03-16 11:48:29,
97,parent,0 days 00:14:52.000000000,"Slupp! Down slupps the Whisper-ma-Phone to your ear and the old Once-ler's whispers are not very clear since they have to come down through a snargelly hose and he sounds as if he has smallish bees up his nose. Now I'll tell you he says, with his teeth sounding gray, how the Lorax got lifted and taken away. It all started way back, such a long long time back. Way back in the days when the grass was still green and the pond was still wet and the clouds were so clean, and the song of the Swomee Swans rang out in space. One morning I came to this glorious place and I first saw the trees, the Truffula Trees! The bright-colored tufts of the Truffula Trees, mile after mile in the fresh morning breeze.",26760,892.0,2019-03-16 11:49:11,
98,parent,0 days 00:15:44.000000000,And under the trees I saw Brown Bar-ba-loots frisking about in their Bar-ba-loot suits as they played in the shade and ate Truffula Fruits. From the rippulous pond came the comfortable sound of the Humming-Fish humming while splashing around.,28320,944.0,2019-03-16 11:50:03,
99,parent,0 days 00:16:03.000000000,"But those trees, those trees, those Truffula trees, all my life I'd been searching for trees such as these. Stop playing with the wrist things, Adam, please.",28890,963.0,2019-03-16 11:50:22,
100,child,0 days 00:16:13.000000000,Ha ha,29190,973.0,2019-03-16 11:50:32,
101,parent,0 days 00:16:15.000000000,"Hey I rhymed. The touch of their tufts was much softer than silk, and they had a sweet smell of fresh butterfly milk. I felt a great leaping of joy in my heart. I knew just what to do, I unloaded my cart. In no time at all, I had built a small shop. Then I chopped down a Truffula Tree with one chop. And with great skillful skill and with great speedy speed, I took the soft tuft and I knitted a Thneed. A Thneed?",29250,975.0,2019-03-16 11:50:34, A Thneed
102,parent,0 days 00:16:54.000000000,"The instant I finished, I heard a ga-Zump. I looked and I saw something pop out of the tree I'd chopped down. It was sort of a man. Describe him? That's hard. I don't know if I can. He was shortish and oldish, and brownish and mossy. And he spoke with a voice that was sharpish and bossy. Mister! He said with a sawdusty sneeze, I am the Lorax. I speak for the trees. I speak for the trees for the trees have no tongues and I'm asking you sir at the top of my lungs. He was very upset as he shouted and puffed. What's that thing you've made out of my Truffula tuft?",30420,1014.0,2019-03-16 11:51:13, Describe him::: What's that thing you've made out of my Truffula tuft
103,parent,0 days 00:17:36.000000000,"Look Lorax, I said, there's no cause for alarm. I chopped just one tree, I am doing no harm. I am being quite useful, this thing is a Thneed. A Thneed's a Fine-Something-That-All-People-Need. It's a shirt, it's sock, it's a glove, it's a hat. But it has other uses. Yes, far beyond that. You can use it for carpets, for pillows, for sheets, or curtains, or covers for bicycle seats. The Lorax said Sir you are crazy with greed! There is no one on Earth who would buy that fool Thneed.",31680,1056.0,2019-03-16 11:51:55,
104,parent,0 days 00:18:10.000000000,"The very next minute I proved he was wrong, for just at that minute, a chap came along. And he thought that the Thneed I had knitted was great. He happily bought it for $3.98. I laughed at the Lorax, You poor stupid guy. You never can tell what some people will buy. Hmmm, that's true.",32700,1090.0,2019-03-16 11:52:29,
105,parent,0 days 00:18:32.000000000,"I repeat, cried the Lorax, I speak for the trees.",33360,1112.0,2019-03-16 11:52:51,
106,parent,0 days 00:18:36.000000000,"I'm busy, I told him, shut up if you please. I rushed cross the room and in no time at all, I built a radiophone. I put in a quick call. I called on my brothers and uncles and aunts. I said listen here, here's a wonderful chance for the whole Once-ler family to get mighty rich. Get over here fast. Take the road to North Nitch. Take left at Weehawken, sharp right at South Stitch.",33480,1116.0,2019-03-16 11:52:55,
107,parent,0 days 00:19:04.000000000,"In no time at all in the factory I'd built, the whole Once-ler family was working full-tilt. We were all knitting Thneeds just as busy as bees to the sound of the chopping of Truffula Trees.",34320,1144.0,2019-03-16 11:53:23,
108,parent,0 days 00:19:18.000000000,"Then, oh baby oh, how my business did grow! Now chopping one tree at a time was too slow. I quickly invented my Super-Ax-Hacker which whacked off four Truffula Trees in one smacker. We were making Thneeds four times as fast as before and that Lorax, he didn't show up anymore. And this thing is going to fall off my head.",34740,1158.0,2019-03-16 11:53:37,
109,parent,0 days 00:19:44.000000000,"But the next week, he knocked on my new office door. He snapped, I'm the Lorax who speaks for the trees which you seem to chopping as fast as you please. But I'm also in charge of the Brown Bar-ba-Loots who played in the shade in their Bar-ba-Loots suits and happily lived eating Truffula Fruits. Now thanks to your hacking my trees to the ground, there's not enough Truffula Fruit to go round. And my poor Bar-ba-Loots are all getting the crummies because they have gas and no food in their tummies. They love living here but I can't let them stay. They'll have to find food. I hope that they may. Good luck Boys, he cried, and he sent them away.",35520,1184.0,2019-03-16 11:54:03,
110,parent,0 days 00:20:30.000000000,"I, the Once-ler, felt sad as I watched them all go but business is business, and business must grow regardless of crummies in tummies you know. I meant no harm. I truly did not. But I had to grow bigger, so bigger I got. I biggered my factory, I biggered my roads, I biggered my wagon, I biggered the loads of the Thneeds I shipped out. I was shipping them forth to the South, to the East, to the West, to the North. I went right on biggering selling more Thneeds and I biggered my money which everyone needs.",36900,1230.0,2019-03-16 11:54:48,
111,parent,0 days 00:21:09.000000000,"Then again he came back! I was fixing some pipes when the old nuisance Lorax came back with more gripes. I am the Lorax, he coughed and he whiffed. He sneezed and he snuffled. He snarkled, he sniffed. Once-ler he cried with a cruffulous croak. Once-ler you're making such smogulous smoke. My poor Swomee Swans - why they can't sing a note. No one can sing who has smog in his throat.",38070,1269.0,2019-03-16 11:55:27,
112,parent,0 days 00:21:38.000000000,"Is this completely falling off my head, Adam?",38940,1298.0,2019-03-16 11:55:57,"Is this completely falling off my head, Adam"
113,child,0 days 00:21:40.000000000,Yeah,39000,1300.0,2019-03-16 11:55:59,
114,parent,0 days 00:21:42.000000000,"Yeah, do you want to fix it?",39060,1302.0,2019-03-16 11:56:01,"Yeah, do you want to fix it"
115,child,0 days 00:21:44.000000000,No.,39120,1304.0,2019-03-16 11:56:03,
116,parent,0 days 00:21:44.000000000,No. What about that? Does that look better?,39120,1304.0,2019-03-16 11:56:03, What about that::: Does that look better
117,child,0 days 00:21:51.000000000,Yeah.,39330,1311.0,2019-03-16 11:56:10,
118,parent,0 days 00:21:51.000000000,"Okay. And so said the Lorax, please pardon my cough, they cannot live here so I'm sending them off. Where will they go? I don't hopefully know. They may have to fly for a month or a year to escape from the smog you smogged up around here.",39330,1311.0,2019-03-16 11:56:10, Where will they go
119,parent,0 days 00:22:09.000000000,"What's more, snapped the Lorax - his dander was up - let me say a few words about Gluppity-Glupp. Your machinery chugs on day and night without stop making Gluppity-Glupp also Sloppity-Slop. And what do you do with this leftover goo, I'll show you, you dirty old Once-ler man, you! You're glumping the pond where the Humming-Fish hummed. No more can they hum for their gills are all gummed. Now I'm sending them off. Oh, their futures are dreary! They'll walk on their fins and grow woefully weary in search of some water that isn't so smeary.",39870,1329.0,2019-03-16 11:56:28,
120,parent,0 days 00:22:48.000000000,"And then I got mad, I got terribly mad. I yelled at the Lorax. Now Listen Here Dad! All you is yap, yap, and say, Bad! Bad! Bad! Bad! Well, I have my rights, sir, and I'm telling you I intend to go doing just what I do, and for your information, you Lorax, I'm figgering on biggering, and biggering, and Biggering, and BIGGERING! Turning more Truffula Trees into Thneeds which everyone, Everyone, EVERYONE needs!",41040,1368.0,2019-03-16 11:57:06,
121,parent,0 days 00:23:19.000000000,"And at that very moment, we heard a loud whach from outside in the fields came a sickening smack of an ax on a tree. Then we heard the tree fall, the very last Truffula Tree of them all. No more trees, no more Thneeds, no more work to be done. So in no time, my uncles and aunts, everyone all waved me goodbye. They jumped into my cars and drove away under the smoke-smuggered stars.",41970,1399.0,2019-03-16 11:57:38,
122,parent,0 days 00:23:52.000000000,"Now all that was left beneath the bad-smelling sky was my big empty factory, the Lorax, and I. The Lorax said nothing, just gave me a glance, just gave me a very sad, sad backward glance. And he lifted himself by the seat of his pants and I'll never forget the grim look on his face when he hoisted himself and took leave of this place through a hole in the smog without leaving a trace. And all that the Lorax left here in this mess was a small pile of rocks with the one word, UNLESS. Whatever that meant - I just couldn't guess.",42960,1432.0,2019-03-16 11:58:11,
123,parent,0 days 00:24:33.000000000,"That was long, long ago. But each day since that day, I've sat here and worried and worried away through the years, while my buildings have fallen apart, I've worried about it with all of my heart. But now, says the Once-ler, and now that you're here, the word of the Lorax seems perfectly clear. Unless someone like you cares a whole awful lot, nothing is going to get better; it's not.",44190,1473.0,2019-03-16 11:58:52,
124,parent,0 days 00:25:00.000000000,"So catch! calls the Once-ler. He lets something fall. It's a Truffula seed; it's the last one of all. You're in charge of the last of Truffula seeds and the Truffula Trees are what everyone needs. Plant a new Truffula, treat it with care, give it clean water, feed it fresh air. Grow a forest, protect it from axes that hack. Then the Lorax and all of his friends may come back.",45000,1500.0,2019-03-16 11:59:18,
125,parent,0 days 00:25:24.000000000,The End.,45720,1524.0,2019-03-16 11:59:43,
126,parent,0 days 00:25:31.000000000,How are you doing?,45930,1531.0,2019-03-16 11:59:50,How are you doing
127,child,0 days 00:25:33.000000000,Good.,45990,1533.0,2019-03-16 11:59:52,
128,parent,0 days 00:25:34.000000000,Good.,46020,1534.0,2019-03-16 11:59:53,
129,Speaker 3,0 days 00:25:34.000000000,I think it's about time.,46020,1534.0,2019-03-16 11:59:53,
130,parent,0 days 00:25:34.000000000,Okay.,46020,1534.0,2019-03-16 11:59:53,
131,parent,0 days 00:25:43.000000000,I don't know. We have to ask.,46290,1543.0,2019-03-16 12:00:02,
132,child,0 days 00:25:44.000000000,Can I make the door close?,46320,1544.0,2019-03-16 12:00:03,Can I make the door close
133,parent,0 days 00:25:47.000000000,(whispering) You did a good job. [inaudible 00:25:59],46413,1547.1,2019-03-16 12:00:06,
134,child,0 days 00:26:01.000000000,[inaudible 00:26:01] when they say it's been 10 minutes,46830,1561.0,2019-03-16 12:00:20,
135,parent,0 days 00:26:05.000000000,Oh that means they believe we've been reading for 10 minutes.,46950,1565.0,2019-03-16 12:00:24,
