,speaker,elapsed_time,content,video-timestamp-frame number,video-timestamp-elapsed time,video-timestamp-local_time,question
66,parent,0 days 00:08:48.000000000,The food was getting larger and larger and so were the portions. The people were getting frightened as violent storms blew up frequently. Awful things were happening.,15840,528.0,2019-03-17 15:55:52,
67,parent,0 days 00:09:00.000000000,Wow. What is that?,16200,540.0,2019-03-17 15:56:04, What is that
68,child,0 days 00:09:02.000000000,Pancake.,16260,542.0,2019-03-17 15:56:06,
69,parent,0 days 00:09:02.000000000,A pancake that covers an entire house? What do they have to do? What do they have to do with it?,16260,542.0,2019-03-17 15:56:06,A pancake that covers an entire house::: What do they have to do::: What do they have to do with it
70,child,0 days 00:09:13.000000000,Big helicopters.,16590,553.0,2019-03-17 15:56:17,
71,parent,0 days 00:09:17.000000000,"One Tuesday there was a hurricane of bread and rolls all day long and into the night. There were soft rolls and hard rolls, some with seeds and some without. There was white bread and rye, and whole wheat toast. Some of it was larger than they had ever seen bread and rolls before. It was a terrible day. Everyone had to stay in doors. Roofs were damaged and the sanitation department was beside itself. The mess took the workers four days to clean up and the sea was full of floating rolls.",16710,557.0,2019-03-17 15:56:21,
72,parent,0 days 00:09:52.000000000,Wow. Do you think a lot of animals would come to eat all the food?,17760,592.0,2019-03-17 15:56:56, Do you think a lot of animals would come to eat all the food
73,child,0 days 00:09:55.000000000,Yeah.,17850,595.0,2019-03-17 15:56:59,
74,parent,0 days 00:10:00.000000000,"To help out, the people piled up as much bread as they could in their backyards. The birds picked at it a bit, but just stayed there and it got staler and staler.",18000,600.0,2019-03-17 15:57:04,
75,parent,0 days 00:10:10.000000000,Know what stale means?,18300,610.0,2019-03-17 15:57:14,Know what stale means
76,child,0 days 00:10:10.000000000,No.,18300,610.0,2019-03-17 15:57:14,
77,parent,0 days 00:10:11.000000000,It means old bread or old food.,18330,611.0,2019-03-17 15:57:15,
78,parent,0 days 00:10:15.000000000,"There was a storm of pancakes one morning and a downpour of maple syrup that nearly flooded the town. A huge pancake covered the school. No one could get it off because of it's weight, so they had to close the school.",18450,615.0,2019-03-17 15:57:19,
79,parent,0 days 00:10:35.000000000,Is that good or bad?,19050,635.0,2019-03-17 15:57:39,Is that good or bad
80,child,0 days 00:10:37.000000000,Bad.,19110,637.0,2019-03-17 15:57:41,
81,parent,0 days 00:10:38.000000000,Bad? Because a pancake falls on the school and you can't go to school?,19140,638.0,2019-03-17 15:57:42,Bad::: Because a pancake falls on the school and you can't go to school
82,child,0 days 00:10:42.000000000,Uh huh.,19260,642.0,2019-03-17 15:57:46,
83,parent,0 days 00:10:44.000000000,"Lunch one day, brought 15 inch drifts of cream cheese and jelly sandwiches. Everyone ate themselves sick and the day ended with a stomach ache. There was an awful salt and pepper wind accompanied by an even worse tomato tornado. People were sneezing themselves silly and running to avoid the tomatoes. The town was a mess. There were seeds and pulp everywhere.",19320,644.0,2019-03-17 15:57:48,
84,parent,0 days 00:11:15.000000000,What is that? Gets scooped up in his bathtub.,20250,675.0,2019-03-17 15:58:19,What is that
85,parent,0 days 00:11:22.000000000,"The sanitation department gave up. The job was too big. Everyone feared for their lives. They couldn't go outside most of the time. Many houses had been badly damaged by giant meatballs. Stores were boarded up and there was no more school for the children. So a decision was made to abandon the town of Chewandswallow. It was a matter of survival. The people glued together the giant pieces of stale bread, sandwich style with peanut butter.",20460,682.0,2019-03-17 15:58:26,
86,parent,0 days 00:11:54.000000000,What did they do?,21420,714.0,2019-03-17 15:58:58,What did they do
87,child,0 days 00:11:55.000000000,They made boats.,21450,715.0,2019-03-17 15:58:59,
88,parent,0 days 00:11:57.000000000,They're making boats.,21510,717.0,2019-03-17 15:59:01,
89,parent,0 days 00:11:59.000000000,"Took the absolute necessities with them and set sale on their rafts for a new land. After being afloat for a week, they finally reached a small coastal town, which welcomed them. The bread had held up surprisingly well enough for them to build temporary houses for themselves out of it.",21570,719.0,2019-03-17 15:59:03,
90,parent,0 days 00:12:18.000000000,Oh! Bread houses!,22140,738.0,2019-03-17 15:59:22,
91,parent,0 days 00:12:21.000000000,"The children began school again and the adults all tried to find places for themselves in the new land. The biggest change they had to make was getting used to buying food at a supermarket. They found it odd that the food was kept on shelves, packaged in boxes, cans and bottles. Meat that had to be cooked was kept in large refrigerators. Nothing came down from the sky except rain and snow. The clouds above their heads were not made of fried eggs. No one ever got hit by a hamburger again and nobody dared to go back to Chewandswallow to find out what had happened to it. They were too afraid.",22230,741.0,2019-03-17 15:59:25,
92,parent,0 days 00:12:59.000000000,"Henry and I were awake until the very end of Grandpa's story. I remember his goodnight kiss. The next morning we woke up to see snow falling outside our window. We ran downstairs for breakfast and ate it a little faster than usual so we could go sledding with Grandpa. It's funny, but even as we were sliding down the hill, we thought we saw a giant pat of butter at the top and we could almost smell mashed potatoes.",23370,779.0,2019-03-17 16:00:03,
93,parent,0 days 00:13:32.000000000,What are they doing?,24360,812.0,2019-03-17 16:00:36,What are they doing
94,child,0 days 00:13:46.000000000,Getting food from the sky.,24780,826.0,2019-03-17 16:00:50,
95,parent,0 days 00:13:46.000000000,Will I read you a short story? These are long stories.,24780,826.0,2019-03-17 16:00:50,Will I read you a short story
96,child,0 days 00:13:48.000000000,They're all long stories. These are short stories. Can I turn it off now?,24840,828.0,2019-03-17 16:00:52, Can I turn it off now
97,parent,0 days 00:14:01.000000000,Sure. Ready?,25230,841.0,2019-03-17 16:01:05, Ready
98,parent,0 days 00:14:13.000000000,"Officer Buckle knew more safety tips than anyone else in Napville. Every time he thought of a new one, he thumbed tacked it to his bulletin board. Safety tip number 77 - never stand on a swivel chair.",25590,853.0,2019-03-17 16:01:17,
99,parent,0 days 00:14:28.000000000,What is a swivel chair? Is that one of these that can turn around?,26040,868.0,2019-03-17 16:01:32,What is a swivel chair::: Is that one of these that can turn around
100,child,0 days 00:14:33.000000000,Yeah.,26190,873.0,2019-03-17 16:01:37,
101,parent,0 days 00:14:35.000000000,Officer Buckle shared his safety tips with the students at Napville school. Nobody ever listened. Sometimes there was snoring.,26250,875.0,2019-03-17 16:01:39,
102,parent,0 days 00:14:44.000000000,Would you listen to those safety tips? Yeah? Cool.,26520,884.0,2019-03-17 16:01:48,Would you listen to those safety tips::: Yeah
103,parent,0 days 00:14:49.000000000,"Afterwards it was business as usual. Mr Topple, the principal, took down the welcome banner. ""Never stand on a swivel chair,"" said officer Buckle, but Mrs Topple didn't hear him.",26670,889.0,2019-03-17 16:01:53,
104,parent,0 days 00:15:02.000000000,"Oh, what was she doing?",27060,902.0,2019-03-17 16:02:06,"Oh, what was she doing"
105,child,0 days 00:15:04.000000000,Standing on one.,27120,904.0,2019-03-17 16:02:08,
106,parent,0 days 00:15:08.000000000,"Then one day Napville's police department bought a police dog named Gloria. When it was time for officer Buckle to give the safety speech at the school, Gloria went along. ""Children, this is Gloria,"" announced officer Buckle. ""Gloria obeys my commands."" ""Gloria sit."" And Gloria sat. Officer Buckle gave safety tip number one - keep your shoelaces tied. The children sat up and stared.",27240,908.0,2019-03-17 16:02:12,
107,parent,0 days 00:15:41.000000000,What's the dog doing? Helping?,28230,941.0,2019-03-17 16:02:45,What's the dog doing::: Helping
108,parent,0 days 00:15:46.000000000,"Officer Buckle checked to see if Gloria was sitting at attention and she was. ""Safety tip number two,"" said officer Buckle, ""Always wipe up spills before someone slips and falls."" The children's eyes popped.",28380,946.0,2019-03-17 16:02:50,
109,parent,0 days 00:16:05.000000000,Why do you think that is? What's the dog doing?,28950,965.0,2019-03-17 16:03:09,Why do you think that is::: What's the dog doing
110,child,0 days 00:16:10.000000000,Smelling.,29100,970.0,2019-03-17 16:03:14,
111,parent,0 days 00:16:13.000000000,"Officer Buckle checked on Gloria again. ""Good dog,"" he said. Officer Buckle thought of a safety tip he had discovered that morning.",29190,973.0,2019-03-17 16:03:17,
112,parent,0 days 00:16:21.000000000,Oh look. He has a patch.,29430,981.0,2019-03-17 16:03:25,
113,parent,0 days 00:16:26.000000000,"""Never leave a thumbtack where you might sit on it.""",29580,986.0,2019-03-17 16:03:30,
114,parent,0 days 00:16:32.000000000,What does the dog do?,29760,992.0,2019-03-17 16:03:36,What does the dog do
115,child,0 days 00:16:37.000000000,Sit on it?,29910,997.0,2019-03-17 16:03:41,Sit on it
116,parent,0 days 00:16:39.000000000,"The audience roared. Officer Buckle grinned. He said the rest of the tips with plenty of expression. The children clapped their hands and cheered. Some of them laughed until they cried. Officer Buckle was surprised. He had never noticed how funny safety tips could be. After this safety speech, there wasn't a single accident. The next day, an enormous envelope arrived at the police station. It was stuffed with thank you letters from the students at Napville school.",29970,999.0,2019-03-17 16:03:43,
117,parent,0 days 00:17:12.000000000,Do you want me to read one of the letters?,30960,1032.0,2019-03-17 16:04:16,Do you want me to read one of the letters
118,child,0 days 00:17:13.000000000,Uh huh.,30990,1033.0,2019-03-17 16:04:17,
119,parent,0 days 00:17:14.000000000,"""Dear Gloria and officer Buckle. Thanks for coming to our school. You are nice. Your friend George."" Every letter had a drawing of Gloria on it. Officer Buckle thought the drawings showed a lot of imagination.",31023,1034.1,2019-03-17 16:04:18,
120,parent,0 days 00:17:32.000000000,Is it imagination or did the kids see the dog do all these things?,31560,1052.0,2019-03-17 16:04:36,Is it imagination or did the kids see the dog do all these things
121,child,0 days 00:17:35.000000000,See the dog do all the things.,31650,1055.0,2019-03-17 16:04:39,
122,parent,0 days 00:17:40.000000000,"""Dear Gloria and officer Buckle. Thanks for coming to our school. You are nice. Your friend George.""",31800,1060.0,2019-03-17 16:04:44,
123,parent,0 days 00:17:45.000000000,That's the letter we just saw.,31950,1065.0,2019-03-17 16:04:49,
124,parent,0 days 00:17:47.000000000,"His favorite letter was written on a star shaped piece of paper. It said, ""You and Gloria make a good team. Your friend Claire. P.S. I always wear a crash helmet - safety tip number seven.""",32010,1067.0,2019-03-17 16:04:51,
125,parent,0 days 00:18:04.000000000,"Officer Buckle was thumb tacking Claire's letter to his bulletin board, when the phone started ringing. Grade schools, high schools and daycare centers were calling about the safety speech. ""Officer Buckle,"" they said, ""Our students want to hear your safety tips and please bring along that police dog. Officer Buckle told his safety tips to 313 schools. Everywhere he and Gloria went, children sat up and listened. At every speech officer Buckle took Gloria out for ice cream. Officer Buckle loved having a buddy.",32520,1084.0,2019-03-17 16:05:08,
126,parent,0 days 00:18:40.000000000,What is the dog doing here?,33600,1120.0,2019-03-17 16:05:44,What is the dog doing here
127,parent,0 days 00:18:46.000000000,"Then one day, television news, Teen, videotaped officer Buckle in the State college auditorium. When he finished safety tip number 99 - do not go swimming during electrical storms.",33780,1126.0,2019-03-17 16:05:50,
128,parent,0 days 00:19:02.000000000,What does the dog do?,34260,1142.0,2019-03-17 16:06:06,What does the dog do
129,child,0 days 00:19:03.000000000,I don't know.,34290,1143.0,2019-03-17 16:06:07,
130,parent,0 days 00:19:04.000000000,The students jumped to their feet and applauded.,34320,1144.0,2019-03-17 16:06:08,
131,parent,0 days 00:19:07.000000000,Maybe he's showing what happens to you when you go swimming during an electrical storm. You get all fuzzy.,34410,1147.0,2019-03-17 16:06:11,
132,parent,0 days 00:19:16.000000000,"""Bravo. Bravo,"" they cheered. Officer Buckle bowed again and again. That night, officer Buckle watched himself on the 10 o'clock news.",34680,1156.0,2019-03-17 16:06:20,
133,parent,0 days 00:19:27.000000000,What do you think is going to be surprised about?,35010,1167.0,2019-03-17 16:06:31,What do you think is going to be surprised about
134,child,0 days 00:19:29.000000000,The dog.,35070,1169.0,2019-03-17 16:06:33,
135,parent,0 days 00:19:32.000000000,"The next day, the principal of Napville school telephoned the police station. ""Good morning, officer Buckle. It's time for our safety speech."" Officer Buckle frowned. ""I'm not giving any more speeches. Nobody looks at me anyway."" ""Oh,"" said Mrs Topple. ""Well, how about Gloria? Could she come?"" Someone else from the police station gave Gloria a ride to the school. Gloria sat on stage looking lonely. Then she fell asleep. So did the audience. After Gloria left, Napville school had its biggest accident ever. The next morning, a pile of letters arrived at the police station. Every letter had a drawing of the accident. Officer Buckle was shocked. At the bottom of the pile was a note written on a paper star. Officer Buckle smiled. The note said, ""It started with a puddle of banana pudding, splat splatter splosh. Everyone slipped and smacked into Mrs Topple who screamed and let go of her hammer.",35160,1172.0,2019-03-17 16:06:36,
136,parent,0 days 00:20:33.000000000,While she's standing on the chair.,36990,1233.0,2019-03-17 16:07:37,
137,parent,0 days 00:20:36.000000000,"Gloria gave officer Buckle a big kiss on the nose. Officer Buckle gave Gloria nice pat on the back. Then officer Buckle thought of his best safety tip yet. ""Gloria missed you yesterday. Your friend Claire. Don't worry. I was wearing my helmet. Safety tip number seven.""",37080,1236.0,2019-03-17 16:07:40,
138,parent,0 days 00:20:59.000000000,Safety tip number 101 - always stick with your buddy.,37770,1259.0,2019-03-17 16:08:03,
139,parent,0 days 00:21:08.000000000,"Oh, I think these are different safety tips.",38040,1268.0,2019-03-17 16:08:12,
140,parent,0 days 00:21:13.000000000,Never play along in the car?,38190,1273.0,2019-03-17 16:08:17,Never play along in the car
141,child,0 days 00:21:18.000000000,Alone.,38340,1278.0,2019-03-17 16:08:22,
142,parent,0 days 00:21:20.000000000,"Oh, what is this? Stay away from guns is it? Yep.",38400,1280.0,2019-03-17 16:08:24,"Oh, what is this::: Stay away from guns is it"
143,parent,0 days 00:21:29.000000000,Buckle your seatbelt.,38670,1289.0,2019-03-17 16:08:33,
144,parent,0 days 00:21:35.000000000,Do you see that?,38850,1295.0,2019-03-17 16:08:39,Do you see that
145,child,0 days 00:21:35.000000000,How about this one?,38850,1295.0,2019-03-17 16:08:39,How about this one
146,parent,0 days 00:21:37.000000000,Look both ways before you cross the street.,38910,1297.0,2019-03-17 16:08:41,
147,parent,0 days 00:21:43.000000000,That's the last page.,39090,1303.0,2019-03-17 16:08:47,
148,Speaker 1,0 days 00:21:44.000000000,I think story time is up.,39120,1304.0,2019-03-17 16:08:48,
149,parent,0 days 00:21:47.000000000,Okay.,39210,1307.0,2019-03-17 16:08:51,
150,Speaker 1,0 days 00:21:48.000000000,Thank you very much.,39240,1308.0,2019-03-17 16:08:52,
151,Speaker 1,0 days 00:21:49.000000000,Take this off.,39270,1309.0,2019-03-17 16:08:53,
152,Speaker 1,0 days 00:21:49.000000000,And I can take these off.,39270,1309.0,2019-03-17 16:08:53,
