,speaker,elapsed_time,content,video-timestamp-frame number,video-timestamp-elapsed time,video-timestamp-local_time,question
25,parent,0 days 00:05:17.000000000,This house Spoon.,9510,317.0,2019-03-22 17:15:51,
26,child,0 days 00:05:19.000000000,Spoon?,9570,319.0,2019-03-22 17:15:53,Spoon
27,parent,0 days 00:05:20.000000000,Mm-hmm (affirmative)-,9600,320.0,2019-03-22 17:15:54,
28,parent,0 days 00:05:20.000000000,This is Spoon. It's real spoon. This is Spoon's family.,9600,320.0,2019-03-22 17:15:54,
29,child,0 days 00:05:21.000000000,Mm.,9630,321.0,2019-03-22 17:15:55,
30,parent,0 days 00:05:26.000000000,"This is real, this is Spoon. Right? On Sunday, Spoon goes to visit his aunt Silver. He has to be on his very best behavior there she's very fancy and proper. Goodbye darling. Da-dah! At bed time, Spoon likes to hear a story about his adventurous grandma- great grandmother who fell in love with a dish and ran off to a distant land. [inaudible 00:05:51]. Lately, though Spoon had even had been feeling blue. [inaudible 00:05:59] Nothing... Spoon. [Chinese 00:06:04] What's wrong? Oh.",9780,326.0,2019-03-22 17:16:00, Right::: [Chinese 00:06:04] What's wrong
31,parent,0 days 00:06:09.000000000,"""What's wrong?"" Asked his Mother? ""You look a bit bent out of shape."" ""Nothing,"" mumbled the Spoon. [Chinese 00:06:18] ""It's just that I don't know all my best friend have it so much better than me. Like Knife, Knife is so lucky, he gets to cut. He gets to spread, I never get to cut or spread."" Yes Knife is spread- No. I haven't finished yet.",11070,369.0,2019-03-22 17:16:43, Asked his Mother
32,parent,0 days 00:06:44.000000000,"""Knife is pretty spiffy that way, isn't he?""",12120,404.0,2019-03-22 17:17:18,
33,parent,0 days 00:06:49.000000000,Mm-hmm (affirmative)-,12270,409.0,2019-03-22 17:17:23,
34,parent,0 days 00:06:52.000000000,"""And Fork, Fork is so lucky, she gets to go practically everywhere. I bet she never goes stir crazy like I do."" Fork does get out and make herself useful, doesn't she?",12360,412.0,2019-03-22 17:17:26," Fork does get out and make herself useful, doesn't she"
35,parent,0 days 00:07:07.000000000,Mm-hmm (affirmative)-,12810,427.0,2019-03-22 17:17:41,
36,parent,0 days 00:07:10.000000000,"""And Chopstick [inaudible 00:07:12], they are so lucky. Everyone think she's really cool and exotic. No one thinks I'm cool, or exotic."" Those Chopstick are something else, aren't they? [inaudible 00:07:25]. Do you like so far?",12900,430.0,2019-03-22 17:17:44," Those Chopstick are something else, aren't they::: Do you like so far"
37,parent,0 days 00:07:46.000000000,"Meanwhile, if only Spoon knew what his friends were saying at that very minute! ""Spoon is so lucky,"" said Knife. ""He is so fun and easygoing."" Everyone so serious with me, no one ever allowed to be silly with me, like they are with Spoon. Everyone likes Spoon. ""Spoon is so lucky,"" said Fork. ""He gets to measure stuff, no one ever does that with me.""",13980,466.0,2019-03-22 17:18:20,
38,parent,0 days 00:08:22.000000000,"""Spoon is so lucky,"" everybody said. ""Spoon is so lucky,"" Said Chopstick. ""He can go places by himself, we could never function apart."" Mm-hmm (affirmative)-",15060,502.0,2019-03-22 17:18:56,
39,parent,0 days 00:08:34.000000000,"That night after bedtime story, Spoon's mom turned off the light... tucked him in, and said, ""You know Spoon, I wonder if you realize just how lucky you are. Your friends will never know in their life- [Chinese 00:08:53]. Will never know the joy of diving head first into a bowl of ice cream. [Chinese 00:09:03] Ice cream. [Chinese 00:09:05] Mm-hmm (affirmative)-",15420,514.0,2019-03-22 17:19:08,
40,parent,0 days 00:09:08.000000000,"They'll never know what it feels like to clean against the side of a cereal bowl. They will never be able to twirl around a mug or relax in a hot cup of tea. Spoon hadn't thought of it that way before. He lay awake in bed for a long time. His mind was racing, he felt so alive. There was only one thing to do. ""I cannot sleep."" ""Come snuggle, come spoon."" [Chinese 00:09:37] And so he did. [Chinese 00:09:43]",16440,548.0,2019-03-22 17:19:42,
41,parent,0 days 00:09:46.000000000,"Sweet dreams. [Chinese 00:09:51] Knife, Fork, Chopstick. Knife, Knife, Knife. There's Spoon. That's it. Do you like it? [Chinese 00:10:06]",17580,586.0,2019-03-22 17:20:20, Do you like it
42,parent,0 days 00:10:14.000000000,Mm-hmm (affirmative)-,18420,614.0,2019-03-22 17:20:48,
43,parent,0 days 00:10:44.000000000,Of course.,19320,644.0,2019-03-22 17:21:18,
44,parent,0 days 00:10:48.000000000,[Chinese 00:10:48]... Long story. Short or long?... Short? Okay.,19440,648.0,2019-03-22 17:21:22, Short or long::: Short
45,parent,0 days 00:10:56.000000000,Are you my mother?,19680,656.0,2019-03-22 17:21:30,Are you my mother
46,parent,0 days 00:11:02.000000000,[Chinese 00:11:02] Ah. I think I may have some. Mm-hmm (affirmative)- You want to try?,19860,662.0,2019-03-22 17:21:36, Mm-hmm (affirmative)- You want to try
47,parent,0 days 00:11:21.000000000,Or maybe I try first? And you-,20430,681.0,2019-03-22 17:21:55,Or maybe I try first
48,parent,0 days 00:11:25.000000000,"Anytime you remember something, you can speak [crosstalk 00:11:28]",20550,685.0,2019-03-22 17:21:59,
49,parent,0 days 00:11:29.000000000,"Of course. A mother bird sat on her egg. The egg jumped. ""Oh, oh,"" said the mother bird. ""My baby will be here, he will want to eat. I must get something for my baby bird to eat,"" She said. ""I will be back"" [inaudible 00:11:55] So away she went. Mm-hmm (affirmative)- The egg jumped, then jumped, then jumped, then jumped. The bird is out! Out came the baby bird. ""Where is my mother,"" he said. ""Yes, my mother,"" he said. He looked for her. [inaudible 00:12:21]... standing at the edge of the ledge. Right? Mm-hmm (affirmative)-",20670,689.0,2019-03-22 17:22:03, Right
50,parent,0 days 00:12:26.000000000,"He looked up, he did not see her. He looked down, he did not see her. ""I will go and look for her,"" he said. So away he went. Down out of the tree he went. He cannot fly then. Down, down, down, it was a long way down. Mm-hmm (affirmative)-",22380,746.0,2019-03-22 17:23:00,
51,parent,0 days 00:12:52.000000000,"The baby bird could not fly. He could not fly, but he could walk. Now I will go and find my mother. Oh, it's very interesting he didn't even get injured. I did not know what his mother look like. [crosstalk 00:13:09] She's there right? He ran right by her, he did not see her. He came to a kitten. ""Are you my mother?"" He said to the kitten. Kitten just look and look and did not say a thing.",23160,772.0,2019-03-22 17:23:26, [crosstalk 00:13:09] She's there right
52,child,0 days 00:13:27.000000000,And then he went to... a rooster or a chicken?,24210,807.0,2019-03-22 17:24:01, a rooster or a chicken
53,parent,0 days 00:13:36.000000000,Maybe chicken?,24480,816.0,2019-03-22 17:24:10,Maybe chicken
54,child,0 days 00:13:37.000000000,A chicken.,24510,817.0,2019-03-22 17:24:11,
55,parent,0 days 00:13:38.000000000,Mm-hmm (affirmative)-,24540,818.0,2019-03-22 17:24:12,
56,parent,0 days 00:13:43.000000000,And...,24690,823.0,2019-03-22 17:24:17,
57,child,0 days 00:13:43.000000000,"The Chicken said ""I'm not your mother.""",24690,823.0,2019-03-22 17:24:17,
58,parent,0 days 00:13:46.000000000,"Yeah, I think so. I see...what has happened? Ah, ""Are you my mother?"" He said to the hen, yes, hen. Right.",24780,826.0,2019-03-22 17:24:20,what has happened
59,child,0 days 00:13:51.000000000,Mm-hmm (affirmative)-,24930,831.0,2019-03-22 17:24:25,
60,parent,0 days 00:13:52.000000000,"""No,"" said the hen. Let's go. And",24960,832.0,2019-03-22 17:24:26,
61,child,0 days 00:13:58.000000000,He sees a tail.,25140,838.0,2019-03-22 17:24:32,
62,parent,0 days 00:14:00.000000000,"He sees a tail. The hen was not his mother, yeah it's a little behind you. And, so the baby bird went, ""Ah."" And ""I have to find my mother,"" he said. ""But where, where is she, where could she be?"" Mm-hmm (affirmative)- And then she found the tail. Yes.",25200,840.0,2019-03-22 17:24:34,
63,parent,0 days 00:14:21.000000000,"And then, he came to the dog.",25830,861.0,2019-03-22 17:24:55,
64,parent,0 days 00:14:26.000000000,He said to the dog-,25980,866.0,2019-03-22 17:25:00,
65,child,0 days 00:14:27.000000000,"He said to the dog, ""Are you my mother?""",26010,867.0,2019-03-22 17:25:01,
66,parent,0 days 00:14:29.000000000,Mm-hmm (affirmative)-,26070,869.0,2019-03-22 17:25:03,
67,parent,0 days 00:14:33.000000000,"""I'm not your mother,"" [crosstalk 00:14:34] I'm a dog.",26190,873.0,2019-03-22 17:25:07,
68,child,0 days 00:14:33.000000000,I-,26190,873.0,2019-03-22 17:25:07,
69,child,0 days 00:14:38.000000000,He went to a cow...,26340,878.0,2019-03-22 17:25:12,
70,parent,0 days 00:14:40.000000000,"Yes. That's it, we have-",26400,880.0,2019-03-22 17:25:14,
71,child,0 days 00:14:41.000000000,The cow said that...,26430,881.0,2019-03-22 17:25:15,
72,parent,0 days 00:14:48.000000000,"Maybe it's far away behind you, let's go. And the dog was not his mother. And... Yes. When he came to a cow.",26640,888.0,2019-03-22 17:25:22,
73,child,0 days 00:14:58.000000000,The-,26940,898.0,2019-03-22 17:25:32,
74,parent,0 days 00:14:58.000000000,He said to the cow...,26940,898.0,2019-03-22 17:25:32,
75,child,0 days 00:15:07.000000000,The cow said to-,27210,907.0,2019-03-22 17:25:41,
76,parent,0 days 00:15:09.000000000,"He said to the cow, and ""are you my mother?""",27270,909.0,2019-03-22 17:25:43,
77,child,0 days 00:15:11.000000000,"Mm-hmm (affirmative)- ""Are you my mother?""",27330,911.0,2019-03-22 17:25:45,
78,parent,0 days 00:15:14.000000000,Mm-hmm (affirmative)- What's next? Let's see.,27420,914.0,2019-03-22 17:25:48,Mm-hmm (affirmative)- What's next
79,child,0 days 00:15:17.000000000,The cow said...,27510,917.0,2019-03-22 17:25:51,
80,parent,0 days 00:15:23.000000000,"""How could I be your mother?"" Said the cow. ""I am a cow."" The kitten and the hen were not his mother.",27690,923.0,2019-03-22 17:25:57,
81,child,0 days 00:15:31.000000000,"The kitten and the hen was not her mother, the dog and the moo...the cow was not her mother.",27930,931.0,2019-03-22 17:26:05,
82,parent,0 days 00:15:32.000000000,"Yes. That way, that way. Mm-hmm (affirmative)- Did he have a mother?",27960,932.0,2019-03-22 17:26:06, Mm-hmm (affirmative)- Did he have a mother
83,child,0 days 00:15:32.000000000,"""Did I have a mother""",27960,932.0,2019-03-22 17:26:06,
84,parent,0 days 00:15:56.000000000,"Mm-hmm (affirmative)- ""I did have a mother,"" said the baby bird. ""I know I did, I have to find her. I will, I will.""",28680,956.0,2019-03-22 17:26:30,
85,parent,0 days 00:16:07.000000000,"Now the baby bird did not walk, he ran. Then he saw a car. Could that old thing be his mother? No, it cannot. The baby bird did not stop, he run on and on. Now he looked way, way down. He saw a boat. ""There she is,"" said the baby bird. Mm-hmm (affirmative)-",29010,967.0,2019-03-22 17:26:41, Could that old thing be his mother
86,child,0 days 00:16:33.000000000,He called... he called her mother but the boat just went on.,29790,993.0,2019-03-22 17:27:07,
87,parent,0 days 00:16:40.000000000,"Yes, but the boat did not stop. Just went on.",30000,1000.0,2019-03-22 17:27:14,
88,child,0 days 00:16:45.000000000,And then he looked up on the sky. There was a airplane.,30150,1005.0,2019-03-22 17:27:19,
89,parent,0 days 00:16:48.000000000,Yes.,30240,1008.0,2019-03-22 17:27:22,
90,child,0 days 00:16:48.000000000,He yelled at the airplane but the airplane didn't answer too.,30240,1008.0,2019-03-22 17:27:22,
91,parent,0 days 00:16:55.000000000,Yes exactly. The plane went on...,30450,1015.0,2019-03-22 17:27:29,
92,child,0 days 00:17:01.000000000,The plane went on and...,30630,1021.0,2019-03-22 17:27:35,
93,parent,0 days 00:17:07.000000000,"Just then the baby bird saw a big thing. This must be his mother! ""There she is,"" he said. ""There is my mother.""",30810,1027.0,2019-03-22 17:27:41,
94,parent,0 days 00:17:25.000000000,"He ran up to it. ""Mother, mother! Here I am, Mother!"" He said to the big thing. Parent is not, right? But the big thing just says, ""Snort."" ""No, you are not my mother."" But the baby bird could not get away. The Snort went up. He's in trouble. It went way, way up and up and up with the baby bird. But now, where was the Snort going? What was the Snort going to do? Just then the Snort came to a stop. Mm-hmm (affirmative)-",31350,1045.0,2019-03-22 17:27:59," Parent is not, right::: But now, where was the Snort going::: What was the Snort going to do"
95,parent,0 days 00:18:02.000000000,"""Where am I?"" Said the baby bird. ""I want to go home, I want my mother!"" Then something happened, ah the Snort put the baby bird right back in the tree. The baby bird was home.",32460,1082.0,2019-03-22 17:28:36,
96,child,0 days 00:18:15.000000000,The mom was home too.,32850,1095.0,2019-03-22 17:28:49,
97,parent,0 days 00:18:16.000000000,Mm-hmm (affirmative)-,32880,1096.0,2019-03-22 17:28:50,
98,child,0 days 00:18:21.000000000,She give the baby bird a-,33030,1101.0,2019-03-22 17:28:55,
99,parent,0 days 00:18:26.000000000,"A worm to eat, right? She said, ""Do you know who I am?"" ""Yes I know who you are,"" said the baby bird. You are not a kitten-",33180,1106.0,2019-03-22 17:29:00,"A worm to eat, right"
100,child,0 days 00:18:42.000000000,You are not a dog...,33660,1122.0,2019-03-22 17:29:16,
101,parent,0 days 00:18:43.000000000,Yes.,33690,1123.0,2019-03-22 17:29:17,
102,child,0 days 00:18:43.000000000,You are not a...,33690,1123.0,2019-03-22 17:29:17,
103,parent,0 days 00:18:48.000000000,You are not a hen.,33840,1128.0,2019-03-22 17:29:22,
104,child,0 days 00:18:48.000000000,"You are not a hen, you are not a dog and you are not a... you are not a...",33840,1128.0,2019-03-22 17:29:22,
105,parent,0 days 00:18:53.000000000,Cow.,33990,1133.0,2019-03-22 17:29:27,
106,child,0 days 00:18:54.000000000,You are not a cow. You are my mother.,34020,1134.0,2019-03-22 17:29:28,
107,parent,0 days 00:18:55.000000000,"Yes you are not a boat or a plane or a Snort, you are a bird. And you are my mother. That's it, happy end.",34050,1135.0,2019-03-22 17:29:29,
108,parent,0 days 00:19:09.000000000,"Yes. Is that from Dr. Seuss? No, it's not from Dr. Seuss, right? Its from-",34470,1149.0,2019-03-22 17:29:43," Seuss::: Seuss, right"
109,parent,0 days 00:19:13.000000000,"Oh, it's really like that right?",34590,1153.0,2019-03-22 17:29:47,"Oh, it's really like that right"
110,child,0 days 00:19:15.000000000,It's from Dr. Seuss.,34650,1155.0,2019-03-22 17:29:49,
111,parent,0 days 00:19:22.000000000,"Oh, that's interesting. But it says by P.D. Eastman. How is that? Maybe they are from the same series? Okay. You want a long story? [crosstalk 00:19:34] Or short story? Yeah let's try long story. Is there any one you have already heard before. Ah, there is a lot.",34860,1162.0,2019-03-22 17:29:56, How is that::: Maybe they are from the same series::: You want a long story::: [crosstalk 00:19:34] Or short story
112,parent,0 days 00:19:47.000000000,[Chinese 00:19:47] The little engine that could. The little house? Try this one?,35610,1187.0,2019-03-22 17:30:21, The little house::: Try this one
113,parent,0 days 00:19:55.000000000,Lets go to the bookshelf and go to here.,35850,1195.0,2019-03-22 17:30:29,
114,Speaker 3,0 days 00:20:02.000000000,"I think that's about it. You're done with the story, right?",36060,1202.0,2019-03-22 17:30:36," You're done with the story, right"
115,parent,0 days 00:20:06.000000000,We [crosstalk 00:20:06] done maybe three?,36180,1206.0,2019-03-22 17:30:40,We [crosstalk 00:20:06] done maybe three
116,Speaker 3,0 days 00:20:07.000000000,[inaudible 00:20:07] story and then that's it.,36210,1207.0,2019-03-22 17:30:41,
117,parent,0 days 00:20:09.000000000,That's it?,36270,1209.0,2019-03-22 17:30:43,That's it
118,Speaker 3,0 days 00:20:10.000000000,Yeah.,36300,1210.0,2019-03-22 17:30:44,
119,parent,0 days 00:20:10.000000000,Okay.,36300,1210.0,2019-03-22 17:30:44,
120,Speaker 3,0 days 00:20:11.000000000,Because it's 18 minutes already.,36330,1211.0,2019-03-22 17:30:45,
121,parent,0 days 00:20:13.000000000,"Okay, cool. And do you want to go through any of them, maybe we can [crosstalk 00:20:17] go back to the story next time. Which one?",36390,1213.0,2019-03-22 17:30:47, Which one
122,Speaker 3,0 days 00:20:22.000000000,Or you want to do one more story?,36660,1222.0,2019-03-22 17:30:56,Or you want to do one more story
123,parent,0 days 00:20:23.000000000,"You want to, one?",36690,1223.0,2019-03-22 17:30:57,"You want to, one"
124,Speaker 3,0 days 00:20:25.000000000,Or you call it a day for the story part.,36750,1225.0,2019-03-22 17:30:59,
125,child,0 days 00:20:27.000000000,No.,36810,1227.0,2019-03-22 17:31:01,
126,parent,0 days 00:20:29.000000000,"You can- you, yeah. [crosstalk 00:20:29] Let's do it.",36870,1229.0,2019-03-22 17:31:03,
127,Speaker 3,0 days 00:20:29.000000000,Okay.,36870,1229.0,2019-03-22 17:31:03,
128,parent,0 days 00:20:30.000000000,Mm-hmm (affirmative)-,36900,1230.0,2019-03-22 17:31:04,
129,parent,0 days 00:20:36.000000000,"Camilla Cream loved Lima beans, but she never eat them. All of her friends hated Lima beans. Do you know what is Lima beans? [crosstalk 00:20:45] I have no idea, what's that. Maybe a can of beans? And she wanted to fit in. Camilla was always worried about what other people thought of her. Today, she was fretting even more than usual, it was the first day of school, she couldn't decide what to wear. There were so many people to impress. She tried on 42 outfits, but none of them were quite right. She put on a pretty red dress and looked in the mirror. Then she screamed.",37080,1236.0,2019-03-22 17:31:10, Do you know what is Lima beans::: Maybe a can of beans
130,parent,0 days 00:21:10.000000000,"Like the story? Let's go. Her mother ran into the room and she screamed too. ""Oh my heavens,"" she cried. ""You're completely covered with stripes."" This was certainly true, Camilla was stripe from head to toe. She looked like a rainbow. Mrs. Cream felt Camilla's forehead. ""Do you feel all right?"" She asked. Mm-hmm (affirmative)-",38100,1270.0,2019-03-22 17:31:44,Like the story
131,parent,0 days 00:21:34.000000000,"""I feel fine,"" Camilla answered. ""But just look at me."" ""You get back in bed this instant,"" her mother ordered. ""You are not going to school today."" Camilla was relieved, she didn't want to miss the first day of school but she was afraid of what the other kids would say. And she had no idea what to wear with those crazy stripes.",38820,1294.0,2019-03-22 17:32:08,
132,parent,0 days 00:21:57.000000000,Do you like it? Do you like it?,39510,1317.0,2019-03-22 17:32:31,Do you like it::: Do you like it
133,child,0 days 00:21:57.000000000,Mm-hmm (affirmative)-,39510,1317.0,2019-03-22 17:32:31,
134,parent,0 days 00:22:01.000000000,"Okay. That afternoon, Dr. Bumble came to examine Camilla. ""It's extraordinary,"" he exclaimed. ""I've never seen anything like it. Are you having any coughing, sneezing, runny nose, aches, pains, chills, hot flashes, dizziness, shortness- [Chinese 00:22:21] Her tongue is even rainbow. Do you want that one day? Do you want that? No, okay. Let's go. Let's see what has happened. Next.",39630,1321.0,2019-03-22 17:32:35, Do you want that one day::: Do you want that
135,parent,0 days 00:22:36.000000000,"""No,"" Camilla told him, ""I feel fine."" ""Well then,"" Dr. Bumble said turning to Mrs. Cream. ""I don't see any reason why she shouldn't go to school tomorrow. Here's ointment that should help clear up those stripes in a few days. If it doesn't, you know where to reach me."" And off he went. What's next?",40680,1356.0,2019-03-22 17:33:10, What's next
136,parent,0 days 00:23:00.000000000,"The next day was a disaster, everyone at school laughed at Camilla. They called her Camilla Crayon and Night of the living lollipop. She tried her best to ask as if everything were normal but when the class said the Pledge of Allegiance, her stripes turned red, white and blue, and she broke out in stars.",41400,1380.0,2019-03-22 17:33:34,
137,parent,0 days 00:23:24.000000000,"It can change colors, and patterns. Go to the other one. The other kids thought that this was great. One yelled out, ""Let's see some purple polka dots."" Sure enough, Camilla turned all purple polka dots. Someone else shouted, ""Checkerboard"" and a pattern of squares covered her skin. Oh my gosh.",42120,1404.0,2019-03-22 17:33:58,
138,parent,0 days 00:23:44.000000000,"So everyone was calling out different shapes and colors and poor Camilla was changing faster than you can change channels on a TV. [Chinese 00:23:52] That night Mr. Harms, the school principle called. ""I'm sorry, Mrs. Cream,"" he said. ""I'm going to have to ask you to keep Camilla home from school. She's just too much of a distraction, and I have been getting calls from the other parents. They are afraid those stripes may be contagious."" Camilla was so embarrassed that she couldn't believe two days ago everyone liked her. And now nobody wants to be in the same room with her. Her father tried to make her feel better. ""Is there anything I can get you, sweetheart,"" he asked. ""No, thank you,"" said Camilla. What she really wants was a nice plate of Lima beans but she had been laughed at enough for one day.",42720,1424.0,2019-03-22 17:34:18,
139,parent,0 days 00:24:39.000000000,"""Well, yes, I see,"" Dr. Bumble mumbled when Mr. Cream phoned the next day. ""I think we'd better bring in a specialist. We'll be right over"" About an hour later, Dr. Bumble arrived with four people in the long white coats. He introduced them to the Creams. ""This is Dr. Grop, Sponge, Cricket and Dr. Young."" Then the specialists went to work on Camilla. They squeeze and jabbed, tapped, test and it was very uncomfortable. ""Well, it's not the mumps,"" concluded Dr.-",44370,1479.0,2019-03-22 17:35:13,
140,parent,0 days 00:25:07.000000000,"[Chinese 00:25:07] ""It's not the measles,"" said Dr. Sponge. And, lets go. To next. ""Definitely not chicken pox,"" put in Dr. Cricket. ""Or sunburn,"" said Dr. Young. ""Try this,"" said the specialists. They each hand her a bottle filled with a different color pills. ""Take one of each before bed,"" said Dr. Grop. Then they filed out the front door followed by Dr. Bumble. Mm-hmm (affirmative)-",45210,1507.0,2019-03-22 17:35:41,
141,parent,0 days 00:25:37.000000000,"[inaudible 00:25:37] That night Camilla took her medicine and it was awful and she woke up the next morning, she didn't feel different. But when she got dressed, her clothes didn't feel right. She looked in the mirror and there staring back at her was a giant multicolored pill with her face on it.",46110,1537.0,2019-03-22 17:36:11,
142,parent,0 days 00:25:57.000000000,"Oh my gosh. Dr. Bumble rushed over as soon as Mr. Cream called but this time, instead of specialists, he brought the experts. Dr. Gourd and Mr. Mellon were the finest scientific minds in the land. One again, Camilla was poked and prodded, looked at and listened to. The experts wrote down lots of numbers and then they huddled together, and whispered.",46710,1557.0,2019-03-22 17:36:31,
143,parent,0 days 00:26:20.000000000,"Dr. finally spoke, ""It might be virus,"" he announced with authority. Sudden... I haven't even finished! Suddenly, fuzzy little virus balls suddenly appeared all over Camilla. [Chinese 00:26:37]",47400,1580.0,2019-03-22 17:36:54,
144,parent,0 days 00:26:37.000000000,"[Chinese 00:26:37] ""Oh possibly, some form of bacteria,"" said Mr. Mellon. Out popped a squiggly little bacteria tails. ""Or it could be a fungus,"" added Dr. Gourd. And suddenly Camilla was covered with different colored fungus blotches. The experts looked at Camilla, then at each other. ""We need to go over these numbers again back at the lab,"" Dr. Gourd explained. ""We'll call you when we know something."" But the experts didn't have a clue, much less a cure.",47910,1597.0,2019-03-22 17:37:11,
145,parent,0 days 00:27:12.000000000,By now the TV news had found out about Camilla. Reporters from every channel were at her house. Telling the story of the bizarre case of the the incredible changing kid. Soon a huge crowd was camped out on the front lawn. [Chinese 00:27:31],48960,1632.0,2019-03-22 17:37:46,
146,parent,0 days 00:27:33.000000000,"All right, lets go. The Creams were swarmed with all kinds of remedies, from psychologists, allergists, herbalists, nutritionists, psychics an old medicine man, a guru, and even a veterinarian. [Chinese 00:27:51]",49590,1653.0,2019-03-22 17:38:07,
