,speaker,elapsed_time,content,video-timestamp-frame number,video-timestamp-elapsed time,video-timestamp-local_time,question
43,parent,0 days 00:08:24.000000000,"And off he steamed to the roundhouse where engines live when they are not busy. How sad the little train and all the dolls and toys felt. Then the little clown called out, ""The passenger engine is not the only one in the world. Here is another engine coming. A great big strong one. Let us ask him to help us"".",15120,504.0,2019-03-09 14:26:29,
44,parent,0 days 00:08:50.000000000,The little toy clown moved his flag and the big strong engine came to a stop.,15900,530.0,2019-03-09 14:26:55,
45,child,0 days 00:08:59.000000000,He looks [inaudible 00:09:01],16170,539.0,2019-03-09 14:27:04,
46,parent,0 days 00:09:00.000000000,"Yeah, right?",16200,540.0,2019-03-09 14:27:05,"Yeah, right"
47,child,0 days 00:09:01.000000000,Yeah.,16230,541.0,2019-03-09 14:27:06,
48,parent,0 days 00:09:02.000000000,"""Please, oh please, big engine"", cried all the dolls and toys together. ""Won't you please pull our train over the mountain? Our engine has broken down and the good little boys and girls on the other side won't have any toys to play with or good food to eat unless you help us."" But the big strong engine billowed, ""I'm a freight engine. I've just pulled a big train loaded with big machines over the mountain. These machines print books and papers for grownups to read. I'm a very important engine, indeed. I won't pull the likes of you.""",16260,542.0,2019-03-09 14:27:07,
49,parent,0 days 00:09:45.000000000,"And the freight engine puffed off indigently to the roundhouse. The little train and all the dolls and the toys were very sad. ""Cheer up!"" Cried the little toy clown. ""The freight engine is not the only one in world. Here comes another. He looks very old and tired. But our train is so little perhaps he can help us.""",17550,585.0,2019-03-09 14:27:50,
50,parent,0 days 00:10:11.000000000,"So the little toy waved his flag and [inaudible 00:10:15] the rusty old engine stopped. ""Please king engine,"" cried all the dolls and the toys together. ""Won't you please pull our train over the mountain? Our engine has broken down and the boys and girls on the other side won't have any toys to play with or good food to eat unless you help us.""",18330,611.0,2019-03-09 14:28:16,
51,parent,0 days 00:10:39.000000000,"But the rusty old engine said ""I'm so tired. I must rest my weary wheels. I can not pull even so a little train as yours over the mountain. I can not, I can not, I can not."" And off her rumbled to the roundhouse, chugging ""I can not, I can not, I can not.""",19170,639.0,2019-03-09 14:28:44,
52,parent,0 days 00:11:06.000000000,"Then indeed the little train was very, very sad and the dolls and the toys were ready to cry.",19980,666.0,2019-03-09 14:29:11,
53,child,0 days 00:11:15.000000000,But they didn't.,20250,675.0,2019-03-09 14:29:20,
54,parent,0 days 00:11:18.000000000,"The little clown called out, ""Here is another engine coming! A little blue engine, a very little one. Maybe she will help us.""",20340,678.0,2019-03-09 14:29:23,
55,parent,0 days 00:11:33.000000000,"The very little engine came chug chugging merrily along when she saw the toy clown's flag. She stopped quickly. ""What is the matter, my friends?"" She asked kindly.",20790,693.0,2019-03-09 14:29:38,
56,parent,0 days 00:11:48.000000000,"""Oh little blue engine,"" cried the dolls and the toys. ""Will you pull us over the mountain? Our engine has broken down and the good boys and the girls on the other side won't have any toys to play with or good food to eat unless you help us. Please help. Please help us, little blue engine.""",21240,708.0,2019-03-09 14:29:53,
57,parent,0 days 00:12:10.000000000,"""I'm not very big,"" said the little engine. ""They use me only for switching trains in the yard. I have never been over the mountain.""",21900,730.0,2019-03-09 14:30:15,
58,parent,0 days 00:12:20.000000000,"""But we must get over the mountain before the children awake."" Said all the dolls and the toys. The very little engine looked up and saw the tears in the dolls eyes and then when she thought of the good little boys and girls on the other side of the mountain who would not have any toys or good food unless she helped. Then she said, ""I think I can. I think I can. I think I can."" Then she hitched herself to the little train.",22200,740.0,2019-03-09 14:30:25,
59,parent,0 days 00:12:50.000000000,"She tugged and pulled and pulled and tugged and slowly, slowly, slowly they started off. The toy clown jumped aboard and all the dolls and the toy animals began to smile and cheer.",23100,770.0,2019-03-09 14:30:55,
60,parent,0 days 00:13:08.000000000,Yay.,23640,788.0,2019-03-09 14:31:13,
61,parent,0 days 00:13:10.000000000,"Puff, puff. Chug, chug. Went the little blue engine. ""I think I can. I think I can. I think I can. I think I can. I think I can. I think I can. I think I can. I think I can. I think I can. I think I can.""",23700,790.0,2019-03-09 14:31:15,
62,child,0 days 00:13:26.000000000,Are you done?,24180,806.0,2019-03-09 14:31:31,Are you done
63,parent,0 days 00:13:27.000000000,"Yup, done.",24210,807.0,2019-03-09 14:31:32,
64,parent,0 days 00:13:29.000000000,"Up, up, up. Faster and faster and faster and faster the little engine climbed. Until at last they've reached the top of the mountain. Down in the valley lay the city. ""Hooray! Hooray!"" Cried the funny little clown and all the dolls and the toys. ""Good little boys and girls in the city will be happy because you helped us climb, little blue engine.""",24270,809.0,2019-03-09 14:31:34,
65,child,0 days 00:13:57.000000000,Angel.,25110,837.0,2019-03-09 14:32:02,
66,parent,0 days 00:13:57.000000000,"And the little blue engine smiled and [inaudible 00:14:04] as she puffed steadily down the mountain. ""I thought I could. I thought I could. I thought I could. I thought I could. I thought I could.""",25110,837.0,2019-03-09 14:32:02,
67,parent,0 days 00:14:17.000000000,I think that's it.,25710,857.0,2019-03-09 14:32:22,
68,child,0 days 00:14:21.000000000,Bookshelf. [inaudible 00:14:26] Oh yeah. [inaudible 00:14:28],25830,861.0,2019-03-09 14:32:26,
69,parent,0 days 00:14:30.000000000,[inaudible 00:14:30] our short stories.,26100,870.0,2019-03-09 14:32:35,
70,child,0 days 00:14:37.000000000,The Little House.,26310,877.0,2019-03-09 14:32:42,
71,parent,0 days 00:14:37.000000000,The Little House.,26310,877.0,2019-03-09 14:32:42,
72,child,0 days 00:14:37.000000000,We can [inaudible 00:14:37] for short stories.,26310,877.0,2019-03-09 14:32:42,
73,parent,0 days 00:14:38.000000000,Do you want to read The Little House?,26340,878.0,2019-03-09 14:32:43,Do you want to read The Little House
74,child,0 days 00:14:41.000000000,No.,26430,881.0,2019-03-09 14:32:46,
75,parent,0 days 00:14:41.000000000,What do you want to read?,26430,881.0,2019-03-09 14:32:46,What do you want to read
76,child,0 days 00:14:41.000000000,Short story.,26430,881.0,2019-03-09 14:32:46,
77,parent,0 days 00:14:41.000000000,What do you want me to read?,26430,881.0,2019-03-09 14:32:46,What do you want me to read
78,child,0 days 00:14:51.000000000,Short story. [inaudible 00:14:51],26730,891.0,2019-03-09 14:32:56,
79,parent,0 days 00:15:00.000000000,"Short story, all right. Short stories. Those are it. Oh no, there's more.",27000,900.0,2019-03-09 14:33:05,
80,parent,0 days 00:15:21.000000000,"Once there was a boy named Nikki who wanted his new mittens made from wool as white as snow. [inaudible 00:15:31] At first his [crosstalk 00:15:33] grandmother, Bubba, did not want to knit white mittens. If you drop one in the snow, you'll never find it.",27630,921.0,2019-03-09 14:33:26,
81,child,0 days 00:15:44.000000000,I'm sure he will.,28320,944.0,2019-03-09 14:33:49,
82,parent,0 days 00:15:49.000000000,"But Nikki wanted snow white mittens. Finally Bubba made them. After she finished, she said ""When you come home, first I will look to see if you're safe and sound. But then I will look to see if you still have your snow white mittens.""",28470,949.0,2019-03-09 14:33:54,
83,parent,0 days 00:16:12.000000000,So off Nikki went and it wasn't long until one of his new mittens dropped in the snow and it was left behind. A mole tired from tunneling along discovered the mitten and burrowed inside. It was cozy and warm and just the right size so he decided to stay. A snowshoe...,29160,972.0,2019-03-09 14:34:17,
84,child,0 days 00:16:40.000000000,Hare.,30000,1000.0,2019-03-09 14:34:45,
85,parent,0 days 00:16:40.000000000,A snowshoe rabbit came hopping out...,30000,1000.0,2019-03-09 14:34:45,
86,parent,0 days 00:16:45.000000000,"Hopping by. He stopped for a moment to admire his winter coat. It was then that he saw the mitten and he wiggled in. At first the mole didn't think there was room for both of them but when he saw the rabbits big kickers he moved over. Next a [crosstalk 00:17:11] hedgehog snuffling along. Having spent the day looking under with leaves for things to eat, he decided to move into the mitten and warm himself. The mole and the rabbit were bumped and jolsted but not being one to argue with someone covered with prickles, they made room.",30147,1004.9,2019-03-09 14:34:50,
87,parent,0 days 00:17:32.000000000,"As soon as the hedgehog disappeared in the mitten, a big owl attracted by the commotion swooped down. When he decided to move in also...",31557,1051.9,2019-03-09 14:35:37,
88,child,0 days 00:17:42.000000000,[inaudible 00:17:42] The great horned owl.,31860,1062.0,2019-03-09 14:35:47,
89,parent,0 days 00:17:45.000000000,The great horned owl? It doesn't say that.,31950,1065.0,2019-03-09 14:35:50,The great horned owl
90,child,0 days 00:17:46.000000000,But it is.,31980,1066.0,2019-03-09 14:35:51,
91,parent,0 days 00:17:47.000000000,Okay.,32010,1067.0,2019-03-09 14:35:52,
92,parent,0 days 00:17:49.000000000,"Decided to move in also, the mole, the rabbit and the hedgehog grumbled. But when they saw the owl's glinty talons they quickly let him in. Up through the snow appeared a badger. He eyed the mitten and began to climb in. The mole, the rabbit, the hedgehog and the owl were not pleased. There was no room left. But when they saw his diggers they gave him the thumb. It started snowing but the animals were snug in the mitten. A waft of warm steam rose in the air and a fox...",32070,1069.0,2019-03-09 14:35:54,
93,child,0 days 00:18:31.000000000,Fox [inaudible 00:18:32],33330,1111.0,2019-03-09 14:36:36,
94,parent,0 days 00:18:31.000000000,"A fox trotting by stopping to investigate. At just the sight of the cozy mitten made him feel drowsy. The fox poked his muzzle in. When the mole, the rabbit, the hedgehog, the owl and the badger saw his shiny teeth, they gave the fox lots of room.",33330,1111.0,2019-03-09 14:36:36,
95,child,0 days 00:18:56.000000000,Read it there.,34080,1136.0,2019-03-09 14:37:01,
96,parent,0 days 00:18:56.000000000,What?,34080,1136.0,2019-03-09 14:37:01,What
97,child,0 days 00:18:56.000000000,Read it there.,34080,1136.0,2019-03-09 14:37:01,
98,parent,0 days 00:18:57.000000000,Read it there? I am reading it there.,34110,1137.0,2019-03-09 14:37:02,Read it there
99,parent,0 days 00:19:01.000000000,"A great bear lumbered by. He spied the mitten all lumped up but not being one to be left out in the cold, he began to nose his way in. The animals were packed in as tightly as can be but what animal would argue with a bear.",34230,1141.0,2019-03-09 14:37:06,
100,child,0 days 00:19:22.000000000,Because he can kill you.,34860,1162.0,2019-03-09 14:37:27,
101,parent,0 days 00:19:23.000000000,Yup.,34890,1163.0,2019-03-09 14:37:28,
102,parent,0 days 00:19:25.000000000,"The mitten swelled and stretched. It was pulled and bulged to many times it's size but Bubba's knitting held fast. Along came a meadow mouse, no bigger than an acorn. She wriggled into the one space left and made herself comfortable on top of the great bear's nose.",34950,1165.0,2019-03-09 14:37:30,
103,child,0 days 00:19:55.000000000,Uh oh.,35850,1195.0,2019-03-09 14:38:00,
104,parent,0 days 00:19:57.000000000,The bear tickled by the mouse's whiskers gave an enormous sneeze.,35910,1197.0,2019-03-09 14:38:02,
105,parent,0 days 00:20:03.000000000,"""Achoo!"" The force of the sneeze shot the mitten up into the sky.",36090,1203.0,2019-03-09 14:38:08,
106,child,0 days 00:20:10.000000000,Achoo.,36300,1210.0,2019-03-09 14:38:15,
107,parent,0 days 00:20:10.000000000,"And scattered animals in all directions. On his way home, Nikki saw a white shape in the distance. It was the lost mitten silhouetted again the blue sky. As he ran to catch his snow white mitten, he saw Bubba's face in the window. First she looked to see if he was safe and sound. And then she saw that he still had his new mitten.",36300,1210.0,2019-03-09 14:38:15,
108,parent,0 days 00:20:43.000000000,"Just a little stretched out, huh?",37290,1243.0,2019-03-09 14:38:48,"Just a little stretched out, huh"
109,child,0 days 00:20:51.000000000,Bookshelf. Bookshelf.,37530,1251.0,2019-03-09 14:38:56,
110,Speaker 1,0 days 00:20:55.000000000,Is it [inaudible 00:20:56],37650,1255.0,2019-03-09 14:39:00,
111,parent,0 days 00:20:56.000000000,I think so.,37680,1256.0,2019-03-09 14:39:01,
112,child,0 days 00:20:58.000000000,Okay.,37740,1258.0,2019-03-09 14:39:03,
